# 
# registered features: 
# 
# FeatureMoleculesIO
# 	Number of monomers: 3324
# 	max connectivity: 4
# FeatureBox
# FeatureBondset<FastBondset>
# FeatureAttributes<int>
# FeatureLatticePowerOfTwo<unsigned char>
# FeatureExcludedVolumeSc<FeatureLatticePowerOfTwo<unsigned char> >
# FeatureNNInteractionSc<FeatureLatticePowerOfTwo>
# FeatureBoltzmann
# 
# not registered features: 
# 
# #!version
# endoffile
# 
# Distribution of cluster sizes of molecules for copolymersn: number of molecules in cluster, H: frequency / Häufigkeit 
# (XX): XX= key of respective molecule
# n	H(t_277)
# 1	1454
# 2	15649
# 4	2
#  t_277: num molecules n = 2730. Header: frame, number of molecules in cluster 1...n
#  frame	1	2	3	4	5	6	7	8	9	10	11	12

1.323e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.324e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.325e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.326e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.327e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.328e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.329e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.33e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.331e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.332e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.333e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.334e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.335e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.336e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.337e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.338e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.339e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.34e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.341e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.342e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.343e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.344e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.345e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.346e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.347e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.348e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.349e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.35e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.351e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.352e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.353e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.354e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.355e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.356e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.357e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.358e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.359e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.36e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.361e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.362e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.363e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.364e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.365e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.366e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.367e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.368e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.369e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.37e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.371e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.372e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.373e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.374e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.375e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.376e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.377e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.378e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.379e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.38e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.381e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.382e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.383e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.384e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.385e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.386e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.387e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.388e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.389e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.39e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.391e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.392e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.393e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.394e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.395e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.396e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.397e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.398e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.399e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.4e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.401e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.402e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.403e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.404e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.405e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.406e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.407e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.408e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.409e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.41e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.411e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.412e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.413e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.414e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.415e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.416e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.417e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.418e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.419e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.42e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.421e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.422e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.423e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.424e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.425e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.426e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.427e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.428e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.429e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.43e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.431e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.432e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.433e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.434e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.435e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.436e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.437e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.438e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.439e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.44e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.441e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.442e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.443e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.444e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.445e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.446e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.447e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.448e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.449e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.45e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.451e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.452e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.453e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.454e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.455e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.456e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.457e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.458e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.459e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.46e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.461e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.462e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.463e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.464e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.465e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.466e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.467e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.468e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.469e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.47e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.471e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.472e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.473e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.474e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.475e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.476e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.477e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.478e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.479e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.48e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.481e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.482e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.483e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.484e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.485e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.486e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.487e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.488e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.489e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.49e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.491e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.492e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.493e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.494e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.495e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.496e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.497e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.498e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.499e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.5e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.501e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.502e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.503e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.504e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.505e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.506e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.507e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.508e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.509e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.51e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.511e+08	4	2	0	1	0	0	0	0	0	0	0	0	
1.512e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.513e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.514e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.515e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.516e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.517e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.518e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.519e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.52e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.521e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.522e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.523e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.524e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.525e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.526e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.527e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.528e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.529e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.53e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.531e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.532e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.533e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.534e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.535e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.536e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.537e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.538e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.539e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.54e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.541e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.542e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.543e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.544e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.545e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.546e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.547e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.548e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.549e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.55e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.551e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.552e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.553e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.554e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.555e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.556e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.557e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.558e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.559e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.56e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.561e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.562e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.563e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.564e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.565e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.566e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.567e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.568e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.569e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.57e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.571e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.572e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.573e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.574e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.575e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.576e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.577e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.578e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.579e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.58e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.581e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.582e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.583e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.584e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.585e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.586e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.587e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.588e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.589e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.59e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.591e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.592e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.593e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.594e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.595e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.596e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.597e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.598e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.599e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.6e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.601e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.602e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.603e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.604e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.605e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.606e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.607e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.608e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.609e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.61e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.611e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.612e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.613e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.614e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.615e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.616e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.617e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.618e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.619e+08	4	4	0	0	0	0	0	0	0	0	0	0	
1.62e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.621e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.622e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.623e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.624e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.625e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.626e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.627e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.628e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.629e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.63e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.631e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.632e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.633e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.634e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.635e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.636e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.637e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.638e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.639e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.64e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.641e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.642e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.643e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.644e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.645e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.646e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.647e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.648e+08	2	5	0	0	0	0	0	0	0	0	0	0	
1.649e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.65e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.651e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.652e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.653e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.654e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.655e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.656e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.657e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.658e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.659e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.66e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.661e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.662e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.663e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.664e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.665e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.666e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.667e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.668e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.669e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.67e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.671e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.672e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.673e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.674e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.675e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.676e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.677e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.678e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.679e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.68e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.681e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.682e+08	0	6	0	0	0	0	0	0	0	0	0	0	
1.683e+08	0	6	0	0	0	0	0	0	0	0	0	0	
