# 
# registered features: 
# 
# FeatureMoleculesIO
# 	Number of monomers: 7840
# 	max connectivity: 4
# FeatureBox
# FeatureBondset<FastBondset>
# FeatureAttributes
# 
# not registered features: 
# 
# #!version
# endoffile
# 
# radius of gyration
# mcs	R_G Dendrimer 	R_G Chains

6.6e+06	7.30889	7.29512	
6.7e+06	7.28848	7.29501	
6.8e+06	7.3077	7.29523	
6.9e+06	7.27255	7.29485	
7e+06	7.32034	7.29527	
7.1e+06	7.29322	7.29523	
7.2e+06	7.29085	7.29516	
7.3e+06	7.28901	7.29507	
7.4e+06	7.30257	7.29518	
7.5e+06	7.26504	7.29473	
7.6e+06	7.28716	7.29461	
7.7e+06	7.29743	7.29465	
7.8e+06	7.28282	7.29448	
7.9e+06	7.30915	7.29469	
8e+06	7.34115	7.29535	
8.1e+06	7.33114	7.29584	
8.2e+06	7.26096	7.29537	
8.3e+06	7.32956	7.29583	
8.4e+06	7.27966	7.29561	
8.5e+06	7.2898	7.29554	
8.6e+06	7.28387	7.29538	
8.7e+06	7.29862	7.29543	
8.8e+06	7.25253	7.29488	
8.9e+06	7.28018	7.2947	
9e+06	7.25543	7.29421	
9.1e+06	7.25899	7.29378	
9.2e+06	7.27781	7.29359	
9.3e+06	7.3181	7.29388	
9.4e+06	7.30112	7.29397	
9.5e+06	7.29572	7.29399	
9.6e+06	7.28953	7.29394	
9.7e+06	7.26596	7.29362	
9.8e+06	7.31481	7.29386	
9.9e+06	7.28861	7.2938	
1e+07	7.27768	7.29362	
1.01e+07	7.31007	7.2938	
1.02e+07	7.3156	7.29404	
1.03e+07	7.2657	7.29373	
1.04e+07	7.3447	7.29427	
1.05e+07	7.29835	7.29431	
1.06e+07	7.32192	7.2946	
1.07e+07	7.32087	7.29487	
1.08e+07	7.284	7.29476	
1.09e+07	7.30731	7.29488	
1.1e+07	7.33799	7.29531	
1.11e+07	7.26912	7.29505	
1.12e+07	7.27426	7.29485	
1.13e+07	7.27558	7.29467	
1.14e+07	7.27452	7.29447	
1.15e+07	7.29585	7.29449	
1.16e+07	7.29269	7.29447	
1.17e+07	7.28018	7.29434	
1.18e+07	7.28005	7.29421	
1.19e+07	7.24556	7.29376	
1.2e+07	7.29598	7.29378	
1.21e+07	7.34036	7.2942	
1.22e+07	7.29638	7.29422	
1.23e+07	7.26188	7.29394	
1.24e+07	7.31824	7.29415	
1.25e+07	7.3002	7.2942	
1.26e+07	7.27755	7.29406	
1.27e+07	7.33193	7.29438	
1.28e+07	7.25912	7.29408	
1.29e+07	7.32403	7.29433	
1.3e+07	7.29072	7.2943	
1.31e+07	7.27492	7.29414	
1.32e+07	7.27465	7.29398	
1.33e+07	7.27966	7.29387	
1.34e+07	7.29546	7.29388	
1.35e+07	7.28703	7.29383	
1.36e+07	7.32245	7.29405	
1.37e+07	7.2786	7.29393	
1.38e+07	7.3106	7.29406	
1.39e+07	7.27294	7.2939	
1.4e+07	7.31547	7.29406	
1.41e+07	7.29612	7.29408	
1.42e+07	7.29625	7.29409	
1.43e+07	7.28321	7.29401	
1.44e+07	7.29875	7.29405	
1.45e+07	7.33153	7.29432	
1.46e+07	7.25293	7.29402	
1.47e+07	7.28703	7.29397	
1.48e+07	7.26438	7.29376	
1.49e+07	7.22212	7.29325	
1.5e+07	7.28703	7.2932	
1.51e+07	7.28874	7.29317	
1.52e+07	7.23002	7.29273	
1.53e+07	7.26623	7.29255	
1.54e+07	7.29203	7.29254	
1.55e+07	7.23779	7.29217	
1.56e+07	7.30454	7.29225	
1.57e+07	7.27676	7.29215	
1.58e+07	7.2973	7.29218	
1.59e+07	7.28321	7.29212	
1.6e+07	7.32785	7.29236	
1.61e+07	7.31152	7.29248	
1.62e+07	7.27808	7.29239	
1.63e+07	7.32824	7.29262	
1.64e+07	7.30257	7.29269	
1.65e+07	7.28032	7.29261	
1.66e+07	7.26886	7.29246	
1.67e+07	7.28716	7.29242	
1.68e+07	7.28927	7.2924	
1.69e+07	7.28479	7.29236	
1.7e+07	7.30257	7.29242	
1.71e+07	7.26425	7.29224	
1.72e+07	7.27426	7.29213	
1.73e+07	7.28097	7.29207	
1.74e+07	7.32442	7.29226	
1.75e+07	7.29111	7.29226	
1.76e+07	7.26162	7.29207	
1.77e+07	7.28624	7.29204	
1.78e+07	7.23621	7.29171	
1.79e+07	7.32258	7.29189	
1.8e+07	7.2919	7.29189	
1.81e+07	7.30862	7.29199	
1.82e+07	7.29177	7.29198	
1.83e+07	7.28716	7.29196	
1.84e+07	7.33338	7.29219	
1.85e+07	7.28993	7.29218	
1.86e+07	7.29783	7.29221	
1.87e+07	7.25464	7.292	
1.88e+07	7.32113	7.29216	
1.89e+07	7.28269	7.29211	
1.9e+07	7.24332	7.29184	
1.91e+07	7.27571	7.29175	
1.92e+07	7.27123	7.29164	
1.93e+07	7.2603	7.29147	
1.94e+07	7.2973	7.2915	
1.95e+07	7.26544	7.29136	
1.96e+07	7.30731	7.29145	
1.97e+07	7.30165	7.2915	
1.98e+07	7.29849	7.29154	
1.99e+07	7.2923	7.29154	
2e+07	7.31139	7.29165	
2.01e+07	7.28071	7.29159	
2.02e+07	7.3023	7.29165	
2.03e+07	7.26083	7.29149	
2.04e+07	7.2944	7.2915	
2.05e+07	7.28677	7.29148	
2.06e+07	7.31073	7.29158	
2.07e+07	7.24924	7.29136	
2.08e+07	7.28427	7.29133	
2.09e+07	7.2578	7.29116	
2.1e+07	7.30915	7.29125	
2.11e+07	7.27979	7.29119	
2.12e+07	7.2919	7.29119	
2.13e+07	7.30849	7.29128	
2.14e+07	7.25543	7.2911	
2.15e+07	7.27953	7.29105	
2.16e+07	7.24134	7.29081	
2.17e+07	7.30059	7.29085	
2.18e+07	7.23542	7.29059	
2.19e+07	7.34391	7.29084	
2.2e+07	7.3239	7.291	
2.21e+07	7.29217	7.29101	
2.22e+07	7.25688	7.29085	
2.23e+07	7.2948	7.29086	
2.24e+07	7.26886	7.29076	
2.25e+07	7.30639	7.29083	
2.26e+07	7.28729	7.29082	
2.27e+07	7.25346	7.29065	
2.28e+07	7.2578	7.2905	
2.29e+07	7.31244	7.2906	
2.3e+07	7.2786	7.29054	
2.31e+07	7.30612	7.29061	
2.32e+07	7.26978	7.29052	
2.33e+07	7.25174	7.29035	
2.34e+07	7.31731	7.29047	
2.35e+07	7.25622	7.29031	
2.36e+07	7.31903	7.29044	
2.37e+07	7.25991	7.29031	
2.38e+07	7.33838	7.29052	
2.39e+07	7.30375	7.29057	
2.4e+07	7.26781	7.29048	
2.41e+07	7.28835	7.29047	
2.42e+07	7.29638	7.29049	
2.43e+07	7.28901	7.29049	
2.44e+07	7.30573	7.29055	
2.45e+07	7.24029	7.29034	
2.46e+07	7.30968	7.29042	
2.47e+07	7.34628	7.29065	
2.48e+07	7.33351	7.29083	
2.49e+07	7.2973	7.29086	
2.5e+07	7.2923	7.29087	
2.51e+07	7.28703	7.29085	
2.52e+07	7.284	7.29082	
2.53e+07	7.2977	7.29085	
2.54e+07	7.2894	7.29084	
2.55e+07	7.27492	7.29078	
2.56e+07	7.31837	7.29089	
2.57e+07	7.30454	7.29095	
2.58e+07	7.27689	7.29089	
2.59e+07	7.28729	7.29088	
2.6e+07	7.24858	7.29071	
2.61e+07	7.3239	7.29084	
2.62e+07	7.23831	7.29063	
2.63e+07	7.26465	7.29053	
2.64e+07	7.25425	7.29039	
2.65e+07	7.24147	7.2902	
2.66e+07	7.28914	7.29019	
2.67e+07	7.29546	7.29021	
2.68e+07	7.29901	7.29025	
2.69e+07	7.29032	7.29025	
2.7e+07	7.28203	7.29021	
2.71e+07	7.2682	7.29013	
2.72e+07	7.3106	7.29021	
2.73e+07	7.28387	7.29018	
2.74e+07	7.32495	7.29032	
2.75e+07	7.27136	7.29024	
2.76e+07	7.29677	7.29027	
2.77e+07	7.29296	7.29028	
2.78e+07	7.29625	7.2903	
2.79e+07	7.27321	7.29024	
2.8e+07	7.30507	7.29029	
2.81e+07	7.32192	7.29041	
2.82e+07	7.26623	7.29032	
2.83e+07	7.26794	7.29024	
2.84e+07	7.2919	7.29024	
2.85e+07	7.31626	7.29034	
2.86e+07	7.29322	7.29035	
2.87e+07	7.26675	7.29026	
2.88e+07	7.26122	7.29016	
2.89e+07	7.30033	7.2902	
2.9e+07	7.32363	7.29032	
2.91e+07	7.2632	7.29022	
2.92e+07	7.30388	7.29027	
2.93e+07	7.28492	7.29025	
2.94e+07	7.33667	7.29041	
2.95e+07	7.30151	7.29045	
2.96e+07	7.28018	7.29041	
2.97e+07	7.27281	7.29035	
2.98e+07	7.28005	7.29032	
2.99e+07	7.30125	7.29036	
3e+07	7.27992	7.29032	
3.01e+07	7.31152	7.29039	
3.02e+07	7.29124	7.29039	
3.03e+07	7.25122	7.29026	
3.04e+07	7.26596	7.29018	
3.05e+07	7.26978	7.29011	
3.06e+07	7.31165	7.29018	
3.07e+07	7.28348	7.29016	
3.08e+07	7.31402	7.29024	
3.09e+07	7.28203	7.29021	
3.1e+07	7.2632	7.29012	
3.11e+07	7.29282	7.29013	
3.12e+07	7.26754	7.29006	
3.13e+07	7.27018	7.28999	
3.14e+07	7.28716	7.28998	
3.15e+07	7.31982	7.29008	
3.16e+07	7.34417	7.29026	
3.17e+07	7.29796	7.29028	
3.18e+07	7.29006	7.29028	
3.19e+07	7.31771	7.29037	
3.2e+07	7.27781	7.29033	
3.21e+07	7.3027	7.29037	
3.22e+07	7.28321	7.29035	
3.23e+07	7.26267	7.29026	
3.24e+07	7.26662	7.29018	
3.25e+07	7.316	7.29026	
3.26e+07	7.24582	7.29012	
3.27e+07	7.30138	7.29016	
3.28e+07	7.28427	7.29014	
3.29e+07	7.2707	7.29008	
3.3e+07	7.29717	7.2901	
3.31e+07	7.30994	7.29016	
3.32e+07	7.30665	7.29021	
3.33e+07	7.31297	7.29029	
3.34e+07	7.31613	7.29036	
3.35e+07	7.32758	7.29048	
3.36e+07	7.28005	7.29045	
3.37e+07	7.27149	7.29039	
3.38e+07	7.29638	7.29041	
3.39e+07	7.28295	7.29038	
3.4e+07	7.32113	7.29048	
3.41e+07	7.30046	7.29051	
3.42e+07	7.30941	7.29056	
3.43e+07	7.30283	7.2906	
3.44e+07	7.31784	7.29068	
3.45e+07	7.31824	7.29076	
3.46e+07	7.27676	7.29072	
3.47e+07	7.24108	7.29058	
3.48e+07	7.29533	7.29059	
3.49e+07	7.31086	7.29065	
3.5e+07	7.28993	7.29065	
3.51e+07	7.31784	7.29073	
3.52e+07	7.28124	7.2907	
3.53e+07	7.25385	7.29059	
3.54e+07	7.2657	7.29052	
3.55e+07	7.26122	7.29044	
3.56e+07	7.3002	7.29046	
3.57e+07	7.27887	7.29043	
3.58e+07	7.26741	7.29036	
3.59e+07	7.29138	7.29037	
3.6e+07	7.31942	7.29045	
3.61e+07	7.24911	7.29033	
3.62e+07	7.2923	7.29034	
3.63e+07	7.284	7.29032	
3.64e+07	7.30783	7.29037	
3.65e+07	7.28795	7.29036	
3.66e+07	7.29309	7.29037	
3.67e+07	7.29256	7.29038	
3.68e+07	7.30757	7.29042	
3.69e+07	7.24872	7.29031	
3.7e+07	7.29203	7.29031	
3.71e+07	7.29493	7.29033	
3.72e+07	7.30586	7.29037	
3.73e+07	7.28664	7.29036	
3.74e+07	7.28545	7.29035	
3.75e+07	7.30599	7.29039	
3.76e+07	7.26649	7.29032	
3.77e+07	7.34549	7.29047	
3.78e+07	7.279	7.29044	
3.79e+07	7.2998	7.29047	
3.8e+07	7.28282	7.29045	
3.81e+07	7.2528	7.29035	
3.82e+07	7.28598	7.29033	
3.83e+07	7.25095	7.29023	
3.84e+07	7.29269	7.29023	
3.85e+07	7.28716	7.29023	
3.86e+07	7.24226	7.2901	
3.87e+07	7.25543	7.29001	
3.88e+07	7.26386	7.28994	
3.89e+07	7.28018	7.28991	
3.9e+07	7.28097	7.28989	
3.91e+07	7.32021	7.28997	
3.92e+07	7.29164	7.28997	
3.93e+07	7.27795	7.28994	
3.94e+07	7.28058	7.28992	
3.95e+07	7.29638	7.28993	
3.96e+07	7.28901	7.28993	
3.97e+07	7.28427	7.28992	
3.98e+07	7.29559	7.28993	
3.99e+07	7.30941	7.28998	
4e+07	7.26847	7.28993	
4.01e+07	7.24516	7.28981	
4.02e+07	7.30652	7.28986	
4.03e+07	7.30731	7.2899	
4.04e+07	7.32758	7.28999	
4.05e+07	7.27321	7.28995	
4.06e+07	7.274	7.28991	
4.07e+07	7.28729	7.28991	
4.08e+07	7.24358	7.28979	
4.09e+07	7.29993	7.28982	
4.1e+07	7.30217	7.28985	
4.11e+07	7.23028	7.2897	
4.12e+07	7.29467	7.28971	
4.13e+07	7.28703	7.2897	
4.14e+07	7.30138	7.28973	
4.15e+07	7.25964	7.28966	
4.16e+07	7.31705	7.28973	
4.17e+07	7.28453	7.28971	
4.18e+07	7.2682	7.28966	
4.19e+07	7.27479	7.28962	
4.2e+07	7.30612	7.28966	
4.21e+07	7.28453	7.28965	
4.22e+07	7.31007	7.2897	
4.23e+07	7.29506	7.28971	
4.24e+07	7.31534	7.28978	
4.25e+07	7.27479	7.28974	
4.26e+07	7.26399	7.28968	
4.27e+07	7.28427	7.28966	
4.28e+07	7.29914	7.28969	
4.29e+07	7.3339	7.28979	
4.3e+07	7.30678	7.28983	
4.31e+07	7.30007	7.28986	
4.32e+07	7.30849	7.2899	
4.33e+07	7.28835	7.2899	
4.34e+07	7.29651	7.28991	
4.35e+07	7.30296	7.28994	
4.36e+07	7.29546	7.28996	
4.37e+07	7.32271	7.29003	
4.38e+07	7.27795	7.29001	
4.39e+07	7.31587	7.29007	
4.4e+07	7.26373	7.29	
4.41e+07	7.27689	7.28997	
4.42e+07	7.29296	7.28998	
4.43e+07	7.29493	7.28999	
4.44e+07	7.2424	7.28988	
4.45e+07	7.30428	7.28992	
4.46e+07	7.31363	7.28997	
4.47e+07	7.27176	7.28993	
4.48e+07	7.27755	7.2899	
4.49e+07	7.26689	7.28985	
4.5e+07	7.30362	7.28988	
4.51e+07	7.30915	7.28992	
4.52e+07	7.35839	7.29008	
4.53e+07	7.26294	7.29002	
4.54e+07	7.29361	7.29002	
4.55e+07	7.29085	7.29003	
4.56e+07	7.28993	7.29003	
4.57e+07	7.25846	7.28996	
4.58e+07	7.29243	7.28996	
4.59e+07	7.25359	7.28988	
4.6e+07	7.27031	7.28984	
4.61e+07	7.28137	7.28982	
4.62e+07	7.31639	7.28988	
4.63e+07	7.29124	7.28988	
4.64e+07	7.33601	7.28998	
4.65e+07	7.27334	7.28994	
4.66e+07	7.31903	7.29001	
4.67e+07	7.30309	7.29004	
4.68e+07	7.27808	7.29001	
4.69e+07	7.29006	7.29001	
4.7e+07	7.30823	7.29005	
4.71e+07	7.3102	7.29009	
4.72e+07	7.29901	7.29011	
4.73e+07	7.30481	7.29014	
4.74e+07	7.24332	7.29004	
4.75e+07	7.31929	7.29011	
4.76e+07	7.27347	7.29007	
4.77e+07	7.29019	7.29007	
4.78e+07	7.33127	7.29016	
4.79e+07	7.30546	7.29019	
4.8e+07	7.33417	7.29029	
4.81e+07	7.32561	7.29036	
4.82e+07	7.22028	7.29021	
4.83e+07	7.25793	7.29014	
4.84e+07	7.30652	7.29018	
4.85e+07	7.27874	7.29015	
4.86e+07	7.27426	7.29012	
4.87e+07	7.30783	7.29016	
4.88e+07	7.25425	7.29008	
4.89e+07	7.2973	7.2901	
4.9e+07	7.26452	7.29005	
4.91e+07	7.29256	7.29005	
4.92e+07	7.31942	7.29011	
4.93e+07	7.31639	7.29017	
4.94e+07	7.32166	7.29023	
4.95e+07	7.29059	7.29023	
4.96e+07	7.24779	7.29014	
4.97e+07	7.29901	7.29016	
4.98e+07	7.29059	7.29016	
4.99e+07	7.28084	7.29014	
5e+07	7.30362	7.29017	
5.01e+07	7.32113	7.29023	
5.02e+07	7.30994	7.29027	
5.03e+07	7.29414	7.29028	
5.04e+07	7.30402	7.29031	
5.05e+07	7.29783	7.29032	
5.06e+07	7.29809	7.29034	
5.07e+07	7.30731	7.29037	
5.08e+07	7.26873	7.29033	
5.09e+07	7.27808	7.29031	
5.1e+07	7.3002	7.29033	
5.11e+07	7.29401	7.29033	
5.12e+07	7.30625	7.29037	
5.13e+07	7.31731	7.29042	
5.14e+07	7.29032	7.29042	
5.15e+07	7.28532	7.29041	
5.16e+07	7.26359	7.29036	
5.17e+07	7.31086	7.2904	
5.18e+07	7.25398	7.29032	
5.19e+07	7.27742	7.2903	
5.2e+07	7.2977	7.29031	
5.21e+07	7.2686	7.29027	
5.22e+07	7.30862	7.29031	
5.23e+07	7.3131	7.29035	
5.24e+07	7.32179	7.29041	
5.25e+07	7.26557	7.29036	
5.26e+07	7.29414	7.29037	
5.27e+07	7.31837	7.29043	
5.28e+07	7.31402	7.29047	
5.29e+07	7.25003	7.29039	
5.3e+07	7.26781	7.29035	
5.31e+07	7.27768	7.29033	
5.32e+07	7.28927	7.29032	
5.33e+07	7.2865	7.29032	
5.34e+07	7.28005	7.2903	
5.35e+07	7.30731	7.29033	
5.36e+07	7.27781	7.29031	
5.37e+07	7.25767	7.29024	
5.38e+07	7.29493	7.29025	
5.39e+07	7.29309	7.29026	
5.4e+07	7.31297	7.2903	
5.41e+07	7.2998	7.29032	
5.42e+07	7.32521	7.29038	
5.43e+07	7.29875	7.2904	
5.44e+07	7.32535	7.29047	
5.45e+07	7.26254	7.29041	
5.46e+07	7.25161	7.29034	
5.47e+07	7.28756	7.29034	
5.48e+07	7.27005	7.2903	
5.49e+07	7.27505	7.29027	
5.5e+07	7.35023	7.29038	
5.51e+07	7.28282	7.29037	
5.52e+07	7.27228	7.29033	
5.53e+07	7.24134	7.29024	
5.54e+07	7.2865	7.29024	
5.55e+07	7.27018	7.2902	
5.56e+07	7.32416	7.29026	
5.57e+07	7.30454	7.29029	
5.58e+07	7.3052	7.29031	
5.59e+07	7.28729	7.29031	
5.6e+07	7.27413	7.29028	
5.61e+07	7.33693	7.29036	
5.62e+07	7.31073	7.2904	
5.63e+07	7.28703	7.2904	
5.64e+07	7.27505	7.29037	
5.65e+07	7.25648	7.29031	
5.66e+07	7.24779	7.29023	
5.67e+07	7.30586	7.29026	
5.68e+07	7.28005	7.29024	
5.69e+07	7.30823	7.29027	
5.7e+07	7.30375	7.2903	
5.71e+07	7.34101	7.29039	
5.72e+07	7.28005	7.29037	
5.73e+07	7.29282	7.29037	
5.74e+07	7.30362	7.2904	
5.75e+07	7.29598	7.29041	
5.76e+07	7.25872	7.29035	
5.77e+07	7.23107	7.29025	
5.78e+07	7.2815	7.29023	
5.79e+07	7.28321	7.29022	
5.8e+07	7.27926	7.2902	
5.81e+07	7.2736	7.29017	
5.82e+07	7.33232	7.29024	
5.83e+07	7.24687	7.29017	
5.84e+07	7.2345	7.29007	
5.85e+07	7.28914	7.29007	
5.86e+07	7.2603	7.29002	
5.87e+07	7.28163	7.29	
5.88e+07	7.2973	7.29002	
5.89e+07	7.33496	7.29009	
5.9e+07	7.30744	7.29012	
5.91e+07	7.28334	7.29011	
5.92e+07	7.29243	7.29012	
5.93e+07	7.33772	7.2902	
5.94e+07	7.24121	7.29011	
5.95e+07	7.27676	7.29009	
5.96e+07	7.31982	7.29014	
5.97e+07	7.30955	7.29017	
5.98e+07	7.32113	7.29023	
5.99e+07	7.25714	7.29017	
6e+07	7.26886	7.29013	
6.01e+07	7.30388	7.29016	
6.02e+07	7.34352	7.29025	
6.03e+07	7.2395	7.29016	
6.04e+07	7.30112	7.29018	
6.05e+07	7.33733	7.29026	
6.06e+07	7.32561	7.29032	
6.07e+07	7.24003	7.29023	
6.08e+07	7.34747	7.29033	
6.09e+07	7.29045	7.29033	
6.1e+07	7.33469	7.2904	
6.11e+07	7.28822	7.2904	
6.12e+07	7.28137	7.29039	
6.13e+07	7.26004	7.29034	
6.14e+07	7.28993	7.29033	
6.15e+07	7.35181	7.29044	
6.16e+07	7.32864	7.2905	
6.17e+07	7.27452	7.29047	
6.18e+07	7.31178	7.29051	
6.19e+07	7.27057	7.29048	
6.2e+07	7.2711	7.29044	
6.21e+07	7.30467	7.29047	
6.22e+07	7.26741	7.29043	
6.23e+07	7.30191	7.29045	
6.24e+07	7.30033	7.29046	
6.25e+07	7.24121	7.29038	
6.26e+07	7.3339	7.29045	
6.27e+07	7.30178	7.29047	
6.28e+07	7.28018	7.29046	
6.29e+07	7.29506	7.29046	
6.3e+07	7.26965	7.29043	
6.31e+07	7.25912	7.29038	
6.32e+07	7.29375	7.29039	
6.33e+07	7.32508	7.29044	
6.34e+07	7.26636	7.2904	
6.35e+07	7.31271	7.29044	
6.36e+07	7.34444	7.29052	
6.37e+07	7.26254	7.29048	
6.38e+07	7.30046	7.2905	
6.39e+07	7.2819	7.29048	
6.4e+07	7.31415	7.29052	
6.41e+07	7.31639	7.29056	
6.42e+07	7.28532	7.29055	
6.43e+07	7.27953	7.29053	
6.44e+07	7.30955	7.29056	
6.45e+07	7.26583	7.29053	
6.46e+07	7.2765	7.2905	
6.47e+07	7.31468	7.29054	
6.48e+07	7.26754	7.29051	
6.49e+07	7.28216	7.29049	
6.5e+07	7.29467	7.2905	
6.51e+07	7.29151	7.2905	
6.52e+07	7.27571	7.29048	
6.53e+07	7.28637	7.29047	
6.54e+07	7.29888	7.29048	
6.55e+07	7.27136	7.29045	
6.56e+07	7.27926	7.29044	
6.57e+07	7.29664	7.29045	
6.58e+07	7.32745	7.2905	
6.59e+07	7.27123	7.29047	
6.6e+07	7.2603	7.29043	
6.61e+07	7.29783	7.29044	
6.62e+07	7.27307	7.29041	
6.63e+07	7.29664	7.29042	
6.64e+07	7.25806	7.29037	
6.65e+07	7.26847	7.29034	
6.66e+07	7.3056	7.29036	
6.67e+07	7.2503	7.2903	
6.68e+07	7.30441	7.29032	
6.69e+07	7.27123	7.29029	
6.7e+07	7.26899	7.29026	
6.71e+07	7.31152	7.29029	
6.72e+07	7.3077	7.29032	
6.73e+07	7.27637	7.2903	
6.74e+07	7.30349	7.29032	
6.75e+07	7.31152	7.29035	
6.76e+07	7.2815	7.29034	
6.77e+07	7.27452	7.29031	
6.78e+07	7.2212	7.29021	
6.79e+07	7.25741	7.29016	
6.8e+07	7.25135	7.2901	
6.81e+07	7.25648	7.29005	
6.82e+07	7.28111	7.29004	
6.83e+07	7.32469	7.29009	
6.84e+07	7.27518	7.29007	
6.85e+07	7.25346	7.29002	
6.86e+07	7.27268	7.28999	
6.87e+07	7.25899	7.28994	
6.88e+07	7.29151	7.28995	
6.89e+07	7.29427	7.28995	
6.9e+07	7.28032	7.28994	
6.91e+07	7.31415	7.28997	
6.92e+07	7.29638	7.28998	
6.93e+07	7.31995	7.29003	
6.94e+07	7.26636	7.28999	
6.95e+07	7.29954	7.29001	
6.96e+07	7.24371	7.28994	
6.97e+07	7.29006	7.28994	
6.98e+07	7.30388	7.28996	
6.99e+07	7.25951	7.28992	
7e+07	7.27637	7.2899	
7.01e+07	7.34154	7.28997	
7.02e+07	7.29243	7.28997	
7.03e+07	7.2973	7.28999	
7.04e+07	7.29691	7.29	
7.05e+07	7.29598	7.29	
7.06e+07	7.26504	7.28997	
7.07e+07	7.28176	7.28996	
7.08e+07	7.30823	7.28998	
7.09e+07	7.26623	7.28995	
7.1e+07	7.26465	7.28991	
7.11e+07	7.23647	7.28984	
7.12e+07	7.28637	7.28983	
7.13e+07	7.27123	7.2898	
7.14e+07	7.2944	7.28981	
7.15e+07	7.27979	7.2898	
7.16e+07	7.26267	7.28976	
7.17e+07	7.30099	7.28977	
7.18e+07	7.28795	7.28977	
7.19e+07	7.21475	7.28967	
7.2e+07	7.25872	7.28962	
7.21e+07	7.30731	7.28965	
7.22e+07	7.29006	7.28965	
7.23e+07	7.38499	7.28978	
7.24e+07	7.30454	7.2898	
7.25e+07	7.31468	7.28984	
7.26e+07	7.29954	7.28985	
7.27e+07	7.31652	7.28989	
7.28e+07	7.32061	7.28993	
7.29e+07	7.31297	7.28996	
7.3e+07	7.27663	7.28994	
7.31e+07	7.27992	7.28993	
7.32e+07	7.29796	7.28994	
7.33e+07	7.29651	7.28995	
7.34e+07	7.23621	7.28988	
7.35e+07	7.27637	7.28986	
7.36e+07	7.32087	7.2899	
7.37e+07	7.29493	7.28991	
7.38e+07	7.29151	7.28991	
7.39e+07	7.29677	7.28992	
7.4e+07	7.27979	7.2899	
7.41e+07	7.27479	7.28988	
7.42e+07	7.30876	7.28991	
7.43e+07	7.30165	7.28993	
7.44e+07	7.29059	7.28993	
7.45e+07	7.30007	7.28994	
7.46e+07	7.29085	7.28994	
7.47e+07	7.321	7.28998	
7.48e+07	7.26057	7.28994	
7.49e+07	7.27702	7.28993	
7.5e+07	7.33193	7.28998	
7.51e+07	7.26557	7.28995	
7.52e+07	7.30823	7.28998	
7.53e+07	7.27321	7.28995	
7.54e+07	7.28808	7.28995	
7.55e+07	7.26478	7.28992	
7.56e+07	7.3081	7.28994	
7.57e+07	7.25543	7.28989	
7.58e+07	7.31205	7.28992	
7.59e+07	7.27031	7.2899	
7.6e+07	7.29045	7.2899	
7.61e+07	7.2632	7.28986	
7.62e+07	7.26926	7.28984	
7.63e+07	7.2898	7.28984	
7.64e+07	7.28756	7.28983	
7.65e+07	7.29322	7.28984	
7.66e+07	7.24082	7.28977	
7.67e+07	7.29954	7.28979	
7.68e+07	7.27255	7.28976	
7.69e+07	7.2815	7.28975	
7.7e+07	7.28558	7.28975	
7.71e+07	7.28018	7.28973	
7.72e+07	7.30151	7.28975	
7.73e+07	7.31363	7.28978	
