# 
# registered features: 
# 
# FeatureMoleculesIO
# 	Number of monomers: 11776
# 	max connectivity: 4
# FeatureBox
# FeatureBondset<FastBondset>
# FeatureAttributes
# 
# not registered features: 
# 
# #!version
# endoffile
# 
# radius of gyration of 
# mcs	 	R_G Chains

2.44e+07	52.871	
2.45e+07	52.3134	
2.46e+07	53.7759	
2.47e+07	53.0324	
2.48e+07	56.1346	
2.49e+07	53.4374	
2.5e+07	54.8229	
2.51e+07	55.4218	
2.52e+07	52.163	
2.53e+07	55.6035	
2.54e+07	50.8727	
2.55e+07	55.1121	
2.56e+07	54.0441	
2.57e+07	52.5837	
2.58e+07	53.1678	
2.59e+07	54.2502	
2.6e+07	55.1577	
2.61e+07	53.413	
2.62e+07	53.337	
2.63e+07	54.2972	
2.64e+07	52.2921	
2.65e+07	55.12	
2.66e+07	53.9426	
2.67e+07	52.4074	
2.68e+07	53.1075	
2.69e+07	51.4059	
2.7e+07	54.5835	
2.71e+07	51.841	
2.72e+07	51.4346	
2.73e+07	54.3685	
2.74e+07	51.7759	
2.75e+07	54.5682	
2.76e+07	53.0528	
2.77e+07	53.3869	
2.78e+07	53.1695	
2.79e+07	54.8995	
2.8e+07	53.7872	
2.81e+07	53.1648	
2.82e+07	53.2949	
2.83e+07	53.8964	
2.84e+07	54.5363	
2.85e+07	53.7227	
2.86e+07	51.1588	
2.87e+07	53.7641	
2.88e+07	52.8305	
2.89e+07	55.42	
2.9e+07	54.2594	
2.91e+07	51.3058	
2.92e+07	51.789	
2.93e+07	55.4296	
2.94e+07	54.4943	
2.95e+07	53.3373	
2.96e+07	52.2691	
2.97e+07	52.3198	
2.98e+07	54.3166	
2.99e+07	54.3042	
3e+07	54.173	
3.01e+07	52.6383	
3.02e+07	53.1441	
3.03e+07	54.7502	
3.04e+07	52.1482	
3.05e+07	52.6757	
3.06e+07	52.5155	
3.07e+07	55.0243	
3.08e+07	53.0219	
3.09e+07	54.5338	
3.1e+07	54.8229	
3.11e+07	52.1675	
3.12e+07	54.019	
3.13e+07	53.3405	
3.14e+07	54.8942	
3.15e+07	54.0972	
3.16e+07	54.6212	
3.17e+07	54.2481	
3.18e+07	53.2726	
3.19e+07	51.3497	
3.2e+07	54.7003	
3.21e+07	55.187	
3.22e+07	52.9221	
3.23e+07	52.0569	
3.24e+07	52.4605	
3.25e+07	52.1923	
3.26e+07	51.9082	
3.27e+07	53.9472	
3.28e+07	53.8411	
3.29e+07	50.8177	
3.3e+07	54.8222	
3.31e+07	54.547	
3.32e+07	53.4612	
3.33e+07	51.3067	
3.34e+07	52.2522	
3.35e+07	52.1417	
3.36e+07	54.0366	
3.37e+07	52.5774	
3.38e+07	52.4477	
3.39e+07	51.5823	
3.4e+07	51.8898	
3.41e+07	52.1222	
3.42e+07	56.5172	
3.43e+07	52.2312	
3.44e+07	55.6291	
3.45e+07	52.725	
3.46e+07	52.7652	
3.47e+07	55.1328	
3.48e+07	54.1475	
3.49e+07	55.1105	
3.5e+07	53.5728	
3.51e+07	51.2344	
3.52e+07	52.9526	
3.53e+07	52.5374	
3.54e+07	52.3594	
3.55e+07	53.745	
3.56e+07	53.5387	
3.57e+07	52.0286	
3.58e+07	53.9441	
3.59e+07	54.3776	
3.6e+07	53.891	
3.61e+07	53.0323	
3.62e+07	52.3779	
3.63e+07	54.6383	
3.64e+07	52.4753	
3.65e+07	51.8362	
3.66e+07	53.7075	
3.67e+07	52.3947	
3.68e+07	54.7509	
3.69e+07	53.0584	
3.7e+07	56.1345	
3.71e+07	54.0016	
3.72e+07	52.3698	
3.73e+07	57.8234	
3.74e+07	54.2782	
3.75e+07	54.3974	
3.76e+07	55.3346	
3.77e+07	51.3523	
3.78e+07	55.7355	
3.79e+07	53.5668	
3.8e+07	50.2431	
3.81e+07	53.4484	
3.82e+07	52.7938	
3.83e+07	55.2826	
3.84e+07	49.8845	
3.85e+07	52.5184	
3.86e+07	52.425	
3.87e+07	53.7368	
3.88e+07	52.5207	
3.89e+07	54.1338	
3.9e+07	52.9776	
3.91e+07	53.0786	
3.92e+07	54.7934	
3.93e+07	53.5953	
3.94e+07	54.8218	
3.95e+07	52.9419	
3.96e+07	53.3119	
3.97e+07	54.7789	
3.98e+07	53.0428	
3.99e+07	55.2975	
4e+07	52.3648	
4.01e+07	52.7661	
4.02e+07	54.5178	
4.03e+07	55.0075	
4.04e+07	53.1244	
4.05e+07	53.1202	
4.06e+07	51.682	
4.07e+07	55.1731	
4.08e+07	55.173	
4.09e+07	51.7982	
4.1e+07	53.2296	
4.11e+07	51.7926	
4.12e+07	53.3229	
4.13e+07	53.5082	
4.14e+07	52.8494	
4.15e+07	55.4024	
4.16e+07	53.8099	
4.17e+07	53.2359	
4.18e+07	52.7054	
4.19e+07	53.9844	
4.2e+07	53.4031	
4.21e+07	53.2125	
4.22e+07	52.6591	
4.23e+07	54.1921	
4.24e+07	54.9637	
4.25e+07	53.8702	
4.26e+07	52.8578	
4.27e+07	52.6715	
4.28e+07	55.029	
4.29e+07	53.7172	
4.3e+07	54.2729	
4.31e+07	54.5842	
4.32e+07	51.86	
4.33e+07	54.3979	
4.34e+07	52.0987	
4.35e+07	54.2108	
4.36e+07	52.3487	
4.37e+07	53.2487	
4.38e+07	52.8615	
4.39e+07	53.3666	
4.4e+07	51.3142	
4.41e+07	53.2827	
4.42e+07	53.4579	
4.43e+07	52.2675	
4.44e+07	54.2897	
4.45e+07	53.7331	
4.46e+07	53.3491	
4.47e+07	51.9607	
4.48e+07	53.5203	
4.49e+07	53.249	
4.5e+07	55.6845	
4.51e+07	54.6966	
4.52e+07	52.1389	
4.53e+07	54.3901	
4.54e+07	55.2908	
4.55e+07	53.4834	
4.56e+07	53.0207	
4.57e+07	50.5497	
4.58e+07	53.464	
4.59e+07	53.1111	
4.6e+07	52.6113	
4.61e+07	51.8117	
4.62e+07	53.4891	
4.63e+07	53.5747	
4.64e+07	54.4411	
4.65e+07	52.693	
4.66e+07	54.1677	
4.67e+07	55.5254	
4.68e+07	53.4997	
4.69e+07	52.4522	
4.7e+07	54.9696	
4.71e+07	53.7157	
4.72e+07	52.1012	
4.73e+07	54.0622	
4.74e+07	51.3432	
4.75e+07	56.5764	
4.76e+07	53.3638	
4.77e+07	54.5943	
4.78e+07	54.0002	
4.79e+07	53.8309	
4.8e+07	52.3301	
4.81e+07	53.8587	
4.82e+07	53.5093	
4.83e+07	54.9501	
4.84e+07	53.7368	
4.85e+07	53.3185	
4.86e+07	55.2131	
4.87e+07	53.9345	
4.88e+07	54.913	
4.89e+07	52.8884	
4.9e+07	52.6163	
4.91e+07	54.91	
4.92e+07	53.0099	
4.93e+07	53.2002	
4.94e+07	52.0131	
4.95e+07	52.4901	
4.96e+07	53.0566	
4.97e+07	53.1003	
4.98e+07	51.8962	
4.99e+07	53.6604	
5e+07	53.9327	
5.01e+07	55.6135	
5.02e+07	56.0493	
5.03e+07	55.3928	
5.04e+07	55.4083	
5.05e+07	55.1424	
5.06e+07	53.4215	
5.07e+07	52.5766	
5.08e+07	52.8602	
5.09e+07	52.5304	
5.1e+07	53.0831	
5.11e+07	54.5526	
5.12e+07	54.1293	
5.13e+07	53.1234	
5.14e+07	52.9889	
5.15e+07	53.7712	
5.16e+07	53.6908	
5.17e+07	52.7292	
5.18e+07	52.8444	
5.19e+07	52.6893	
5.2e+07	51.1719	
5.21e+07	54.2765	
5.22e+07	53.8882	
5.23e+07	53.8078	
5.24e+07	53.8727	
5.25e+07	56.6195	
5.26e+07	54.6836	
5.27e+07	53.5006	
5.28e+07	55.6598	
5.29e+07	53.2012	
5.3e+07	51.2065	
5.31e+07	51.7844	
5.32e+07	53.082	
5.33e+07	53.079	
5.34e+07	51.9611	
5.35e+07	53.4933	
5.36e+07	53.5526	
5.37e+07	52.6679	
5.38e+07	54.0789	
5.39e+07	53.2153	
5.4e+07	53.6679	
5.41e+07	51.3982	
5.42e+07	52.9024	
5.43e+07	52.9401	
5.44e+07	51.7325	
5.45e+07	53.912	
5.46e+07	53.081	
5.47e+07	53.2917	
5.48e+07	55.0238	
5.49e+07	51.2606	
5.5e+07	51.5552	
5.51e+07	54.4051	
5.52e+07	53.8156	
5.53e+07	52.4173	
5.54e+07	52.4825	
5.55e+07	51.9074	
5.56e+07	54.6597	
5.57e+07	52.7799	
5.58e+07	54.4549	
5.59e+07	53.0138	
5.6e+07	51.7294	
5.61e+07	51.7133	
5.62e+07	52.0914	
5.63e+07	54.942	
5.64e+07	54.1142	
5.65e+07	52.051	
5.66e+07	53.3585	
5.67e+07	54.5501	
5.68e+07	53.4219	
5.69e+07	54.29	
5.7e+07	52.9089	
5.71e+07	53.2734	
5.72e+07	54.7818	
5.73e+07	52.0839	
5.74e+07	55.5384	
5.75e+07	54.049	
5.76e+07	54.9668	
5.77e+07	53.6152	
5.78e+07	53.6656	
5.79e+07	52.9874	
5.8e+07	54.9278	
5.81e+07	51.8228	
5.82e+07	53.4531	
5.83e+07	52.8632	
5.84e+07	53.5514	
5.85e+07	54.1838	
5.86e+07	51.3215	
5.87e+07	50.8205	
5.88e+07	53.3582	
5.89e+07	53.6904	
5.9e+07	54.5462	
5.91e+07	54.1475	
5.92e+07	52.2005	
5.93e+07	51.0887	
5.94e+07	53.7305	
5.95e+07	53.5165	
5.96e+07	55.6196	
5.97e+07	52.151	
5.98e+07	52.7431	
5.99e+07	51.9531	
6e+07	51.9902	
6.01e+07	51.8636	
6.02e+07	56.4631	
6.03e+07	56.075	
6.04e+07	54.6446	
6.05e+07	54.4857	
6.06e+07	54.677	
6.07e+07	52.9301	
6.08e+07	53.4022	
6.09e+07	51.9123	
6.1e+07	54.5019	
6.11e+07	55.6669	
6.12e+07	54.695	
6.13e+07	53.354	
6.14e+07	53.4932	
6.15e+07	53.7008	
6.16e+07	52.6832	
6.17e+07	54.0554	
6.18e+07	52.9409	
6.19e+07	53.2121	
6.2e+07	52.4754	
6.21e+07	53.9303	
6.22e+07	56.9932	
6.23e+07	53.753	
6.24e+07	52.908	
6.25e+07	53.8038	
6.26e+07	54.5223	
6.27e+07	53.6963	
6.28e+07	54.1639	
6.29e+07	54.4604	
6.3e+07	53.7991	
6.31e+07	54.9213	
6.32e+07	52.3038	
6.33e+07	51.8465	
6.34e+07	55.1232	
6.35e+07	54.3851	
6.36e+07	55.0344	
6.37e+07	53.5867	
6.38e+07	51.0051	
6.39e+07	53.6479	
6.4e+07	54.621	
6.41e+07	54.059	
6.42e+07	54.0608	
6.43e+07	55.1564	
6.44e+07	54.9971	
6.45e+07	52.5774	
6.46e+07	57.0258	
6.47e+07	53.7507	
6.48e+07	54.4534	
6.49e+07	52.7439	
6.5e+07	53.0446	
6.51e+07	55.4376	
6.52e+07	53.4705	
6.53e+07	53.8248	
6.54e+07	53.0679	
6.55e+07	52.0958	
6.56e+07	52.8313	
6.57e+07	53.2231	
6.58e+07	55.7091	
6.59e+07	54.1674	
6.6e+07	55.7482	
6.61e+07	56.4398	
6.62e+07	52.9364	
6.63e+07	54.3696	
6.64e+07	52.2335	
6.65e+07	52.2345	
6.66e+07	51.4798	
6.67e+07	53.2969	
6.68e+07	51.1466	
6.69e+07	52.3716	
6.7e+07	53.5448	
6.71e+07	55.137	
6.72e+07	52.2753	
6.73e+07	53.5749	
6.74e+07	55.4316	
6.75e+07	53.7025	
6.76e+07	52.3221	
6.77e+07	54.3566	
6.78e+07	53.0885	
6.79e+07	53.2899	
6.8e+07	54.5877	
6.81e+07	52.1672	
6.82e+07	53.4754	
6.83e+07	54.0771	
6.84e+07	54.1375	
6.85e+07	53.8455	
6.86e+07	54.445	
6.87e+07	54.7185	
6.88e+07	54.0021	
6.89e+07	53.3794	
6.9e+07	52.4359	
6.91e+07	55.1201	
6.92e+07	54.3578	
6.93e+07	52.5396	
6.94e+07	55.4766	
6.95e+07	52.9401	
6.96e+07	52.6299	
6.97e+07	54.4012	
6.98e+07	52.7774	
6.99e+07	53.6598	
7e+07	56.2482	
7.01e+07	53.1817	
7.02e+07	52.9878	
7.03e+07	54.2953	
7.04e+07	53.5336	
7.05e+07	53.2165	
7.06e+07	53.8531	
7.07e+07	53.9191	
7.08e+07	53.6654	
7.09e+07	52.5675	
7.1e+07	54.7803	
7.11e+07	55.8545	
7.12e+07	51.676	
7.13e+07	52.1115	
7.14e+07	53.7321	
7.15e+07	54.6253	
7.16e+07	53.4654	
7.17e+07	53.0058	
7.18e+07	51.6391	
7.19e+07	52.9803	
7.2e+07	53.2074	
7.21e+07	54.2378	
7.22e+07	53.6964	
7.23e+07	53.4079	
7.24e+07	56.2174	
7.25e+07	53.3236	
7.26e+07	53.4956	
7.27e+07	53.7871	
7.28e+07	53.3676	
7.29e+07	53.4831	
7.3e+07	53.0899	
7.31e+07	53.7593	
7.32e+07	53.8224	
7.33e+07	53.9585	
7.34e+07	52.9467	
7.35e+07	52.4609	
7.36e+07	52.5688	
7.37e+07	53.9191	
7.38e+07	55.4905	
7.39e+07	52.5481	
7.4e+07	54.1087	
7.41e+07	55.4155	
7.42e+07	52.4666	
7.43e+07	56.3021	
7.44e+07	54.1282	
7.45e+07	53.403	
7.46e+07	53.9211	
7.47e+07	53.0121	
7.48e+07	54.6198	
7.49e+07	54.5746	
7.5e+07	53.4717	
7.51e+07	52.1144	
7.52e+07	55.3143	
7.53e+07	54.7377	
7.54e+07	53.4941	
7.55e+07	57.2985	
7.56e+07	53.0847	
7.57e+07	53.5114	
7.58e+07	54.1087	
7.59e+07	53.55	
7.6e+07	52.8709	
7.61e+07	54.7448	
7.62e+07	52.4782	
7.63e+07	55.1738	
7.64e+07	54.3844	
7.65e+07	53.8881	
7.66e+07	53.9519	
7.67e+07	53.1872	
7.68e+07	54.1258	
7.69e+07	52.6843	
7.7e+07	53.8699	
7.71e+07	54.8536	
7.72e+07	53.8221	
7.73e+07	52.8819	
7.74e+07	54.2922	
7.75e+07	52.9742	
7.76e+07	53.8165	
7.77e+07	56.0652	
7.78e+07	52.3106	
7.79e+07	53.8933	
7.8e+07	52.0382	
7.81e+07	52.4856	
7.82e+07	54.1245	
7.83e+07	52.9005	
7.84e+07	54.4334	
7.85e+07	53.4527	
7.86e+07	54.1527	
7.87e+07	54.5229	
7.88e+07	55.5428	
7.89e+07	53.1299	
7.9e+07	53.3311	
7.91e+07	53.6164	
7.92e+07	51.1224	
7.93e+07	53.8728	
7.94e+07	52.8653	
7.95e+07	53.5623	
7.96e+07	53.0829	
7.97e+07	53.9787	
7.98e+07	54.227	
7.99e+07	54.7857	
8e+07	53.0776	
8.01e+07	54.2965	
8.02e+07	53.9071	
8.03e+07	54.4548	
8.04e+07	53.1291	
8.05e+07	53.3834	
8.06e+07	55.0798	
8.07e+07	52.4231	
8.08e+07	51.4592	
8.09e+07	52.8907	
8.1e+07	52.4284	
8.11e+07	54.1259	
8.12e+07	54.308	
8.13e+07	51.9455	
8.14e+07	53.0657	
8.15e+07	53.0381	
8.16e+07	54.418	
8.17e+07	52.9351	
8.18e+07	53.4996	
8.19e+07	52.1411	
8.2e+07	52.6301	
8.21e+07	53.8555	
8.22e+07	51.8147	
8.23e+07	53.6442	
8.24e+07	51.9738	
8.25e+07	54.5872	
8.26e+07	53.4078	
8.27e+07	53.3857	
8.28e+07	51.8311	
8.29e+07	55.4359	
8.3e+07	53.3576	
8.31e+07	55.9771	
8.32e+07	54.052	
8.33e+07	51.4731	
8.34e+07	51.1966	
8.35e+07	53.7295	
8.36e+07	54.8747	
8.37e+07	53.7098	
8.38e+07	56.1261	
8.39e+07	54.6303	
8.4e+07	55.8009	
8.41e+07	54.167	
8.42e+07	53.3918	
8.43e+07	52.7098	
8.44e+07	52.9125	
8.45e+07	53.1399	
8.46e+07	54.5401	
8.47e+07	52.5116	
8.48e+07	53.4989	
8.49e+07	53.6112	
8.5e+07	54.7583	
8.51e+07	53.7549	
8.52e+07	54.3266	
8.53e+07	56.0439	
8.54e+07	52.4131	
8.55e+07	51.9489	
8.56e+07	53.6383	
8.57e+07	57.0725	
8.58e+07	51.5573	
8.59e+07	53.4329	
8.6e+07	52.7514	
8.61e+07	52.5402	
8.62e+07	53.7207	
8.63e+07	53.7976	
8.64e+07	51.7127	
8.65e+07	54.709	
8.66e+07	51.64	
8.67e+07	53.3356	
8.68e+07	53.4634	
8.69e+07	53.4354	
8.7e+07	53.8708	
8.71e+07	54.0062	
8.72e+07	52.506	
8.73e+07	53.6282	
8.74e+07	51.4428	
8.75e+07	54.0866	
8.76e+07	54.7442	
8.77e+07	53.9778	
8.78e+07	52.6174	
8.79e+07	53.308	
8.8e+07	54.3098	
8.81e+07	53.6325	
8.82e+07	52.0962	
8.83e+07	55.6054	
8.84e+07	53.7877	
8.85e+07	53.2505	
8.86e+07	53.4569	
8.87e+07	54.6415	
8.88e+07	52.283	
8.89e+07	52.8277	
8.9e+07	52.1204	
8.91e+07	52.4368	
8.92e+07	53.7682	
8.93e+07	53.8278	
8.94e+07	52.0213	
8.95e+07	52.8513	
8.96e+07	54.3518	
8.97e+07	54.5329	
8.98e+07	51.5668	
8.99e+07	51.7902	
9e+07	55.1587	
9.01e+07	51.3663	
9.02e+07	51.1145	
9.03e+07	54.0622	
9.04e+07	53.5451	
9.05e+07	55.2545	
9.06e+07	53.1287	
9.07e+07	52.0097	
9.08e+07	55.0741	
9.09e+07	54.3914	
9.1e+07	53.0162	
9.11e+07	52.7247	
9.12e+07	53.0065	
9.13e+07	52.247	
9.14e+07	53.5368	
9.15e+07	54.0742	
9.16e+07	52.9969	
9.17e+07	53.4067	
9.18e+07	56.0166	
9.19e+07	52.8633	
9.2e+07	53.8507	
9.21e+07	52.5415	
9.22e+07	52.6192	
9.23e+07	55.3946	
9.24e+07	54.1474	
9.25e+07	52.341	
9.26e+07	52.5727	
9.27e+07	54.3031	
9.28e+07	52.0565	
9.29e+07	53.5913	
9.3e+07	52.6676	
9.31e+07	51.5323	
9.32e+07	51.8308	
9.33e+07	52.2062	
9.34e+07	53.9378	
9.35e+07	53.7273	
9.36e+07	54.4903	
9.37e+07	52.5321	
9.38e+07	54.9449	
9.39e+07	55.1301	
9.4e+07	52.0824	
9.41e+07	51.1986	
9.42e+07	52.6551	
9.43e+07	53.2342	
9.44e+07	54.7664	
9.45e+07	51.9312	
9.46e+07	55.0097	
9.47e+07	56.1208	
9.48e+07	53.2266	
9.49e+07	52.6306	
9.5e+07	51.9782	
9.51e+07	53.5542	
9.52e+07	53.1281	
9.53e+07	53.9166	
9.54e+07	53.8861	
9.55e+07	53.4009	
9.56e+07	52.4562	
9.57e+07	53.8527	
9.58e+07	52.7884	
9.59e+07	53.9622	
9.6e+07	54.2875	
9.61e+07	52.1204	
9.62e+07	55.2293	
9.63e+07	53.968	
9.64e+07	52.6394	
9.65e+07	54.1136	
9.66e+07	52.4664	
9.67e+07	54.1659	
9.68e+07	54.2677	
9.69e+07	52.6894	
9.7e+07	51.3435	
9.71e+07	52.3568	
9.72e+07	55.0131	
9.73e+07	51.108	
9.74e+07	53.9028	
9.75e+07	51.8905	
9.76e+07	54.5644	
9.77e+07	53.2046	
9.78e+07	53.7225	
9.79e+07	54.4707	
9.8e+07	52.7938	
9.81e+07	52.116	
9.82e+07	53.7446	
9.83e+07	53.2418	
9.84e+07	52.2357	
9.85e+07	51.0083	
9.86e+07	54.1719	
9.87e+07	53.608	
9.88e+07	55.3633	
9.89e+07	53.4088	
9.9e+07	55.099	
9.91e+07	52.9467	
9.92e+07	53.6606	
9.93e+07	54.7415	
9.94e+07	53.6781	
9.95e+07	54.9403	
9.96e+07	52.9166	
9.97e+07	55.1732	
9.98e+07	53.0191	
9.99e+07	51.18	
1e+08	55.0347	
