# Radius of Gyration Tensor of DendrimerRGTensorAnalyzer: whole Molecule with endgroups
# time    R_1   R_2   R_3   Tr   D   M   <A>
98600000 233.966 254.303 287.981 776.251 1.71344e+07 200111 0.0241146
98700000 236.557 253.332 297.311 787.2 1.78171e+07 205577 0.0240669
98800000 250.112 279.553 305.703 835.368 2.13746e+07 231840 0.0240095
98900000 221.924 247.74 294.428 764.091 1.61875e+07 193261 0.0239701
99000000 221.11 249.242 311.77 782.123 1.71816e+07 201752 0.0239377
99100000 218.927 234.191 308.464 761.582 1.58152e+07 191041 0.0239101
99200000 211.012 232.137 315.798 758.947 1.5469e+07 188929 0.0238922
99300000 213.569 241.963 332.736 788.269 1.71944e+07 203248 0.0238795
99400000 185.328 249.106 325.67 760.104 1.5035e+07 187648 0.0238835
99500000 199.35 276.572 339.317 815.239 1.87081e+07 216623 0.0238791
99600000 223.996 265.095 347.544 836.635 2.06372e+07 229361 0.0238603
99700000 225.316 248.78 345.714 819.809 1.93786e+07 219955 0.0238455
99800000 228.947 264.108 322.852 815.907 1.95218e+07 219650 0.0238102
99900000 239.879 261.624 311.002 812.504 1.95179e+07 218726 0.0237649
100000000 230.438 267.835 304.601 802.875 1.87998e+07 213494 0.0237218
100100000 239.917 260.63 354.196 854.743 2.21477e+07 239821 0.0236979
100200000 210.059 255.174 329.732 794.965 1.76742e+07 207004 0.0236825
100300000 194.755 254.47 337.421 786.646 1.67224e+07 201137 0.0236854
100400000 224.276 253.639 326.81 804.726 1.85907e+07 213073 0.0236588
100500000 204.749 237.69 313.621 756.059 1.52629e+07 187425 0.0236429
100600000 200.179 241.689 325.322 767.19 1.57394e+07 192131 0.0236363
100700000 219.135 254.097 330.266 803.498 1.83897e+07 211974 0.0236152
100800000 218.913 278.55 358.415 855.878 2.18555e+07 239276 0.0236054
100900000 214.006 257.08 360.513 831.6 1.98343e+07 224850 0.023608
101000000 231.254 260.163 354.359 845.776 2.13196e+07 234302 0.0235913
101100000 229.042 288.815 363.857 881.714 2.40694e+07 254577 0.0235738
101200000 233.991 279.647 359.267 872.905 2.35086e+07 249968 0.0235518
101300000 215.454 270.674 341.967 828.094 1.99427e+07 224557 0.0235366
101400000 189.377 261.243 330.924 781.544 1.63719e+07 198594 0.023539
101500000 206.789 247.042 326.266 780.096 1.66674e+07 199155 0.023527
101600000 206.999 248.214 328.068 783.28 1.68561e+07 200720 0.0235156
101700000 185.911 250.824 310.455 747.189 1.44768e+07 182217 0.0235101
101800000 193.37 226.188 296.875 716.432 1.29847e+07 168294 0.0234966
101900000 219.134 235.851 306.629 761.614 1.58475e+07 191194 0.0234703
102000000 209.094 238.317 331.072 778.483 1.64976e+07 197956 0.0234627
102100000 217.233 232.807 352.29 802.33 1.78165e+07 209118 0.0234674
102200000 221.408 246.601 330.235 798.244 1.80306e+07 209152 0.0234484
102300000 218.757 263.558 312.644 794.959 1.80255e+07 208448 0.0234185
102400000 233.727 255.438 331.107 820.272 1.9768e+07 221669 0.0233897
102500000 240.461 264.717 312.567 817.746 1.98962e+07 221556 0.0233476
102600000 207.635 251.529 340.948 800.113 1.78065e+07 208778 0.0233436
102700000 205.116 262.999 329.639 797.754 1.77825e+07 208254 0.0233321
102800000 222.528 265.384 341.247 829.16 2.01525e+07 225554 0.0233134
102900000 236.084 266.786 339.236 842.106 2.13664e+07 233575 0.0232842
103000000 230.889 253.679 331.326 815.894 1.94063e+07 219122 0.0232585
103100000 244.563 267.172 363.75 875.485 2.37676e+07 251484 0.0232377
103200000 233.481 260.235 372.006 865.722 2.2603e+07 244425 0.0232334
103300000 242.679 291.679 369.689 904.047 2.61682e+07 268331 0.0232097
103400000 251.948 304.907 376.613 933.468 2.89317e+07 286540 0.0231796
103500000 255.463 274.12 344.027 873.611 2.40914e+07 252219 0.0231402
103600000 237.385 273.902 335.323 846.611 2.18028e+07 236467 0.0231077
103700000 230.42 283.309 348.201 861.929 2.27305e+07 244160 0.023084
103800000 246.354 276.49 348.761 871.605 2.37557e+07 250462 0.0230517
103900000 234.266 284.088 344.643 862.998 2.29368e+07 245200 0.0230237
104000000 243.826 291.613 318.002 853.441 2.26109e+07 241374 0.02298
104100000 240.753 291.343 315.881 847.977 2.21564e+07 238221 0.0229379
104200000 230.192 286.726 332.049 848.967 2.19159e+07 237644 0.0229076
104300000 218.101 266.416 304.35 788.867 1.76845e+07 205569 0.0228777
104400000 222.207 269.684 297.08 788.971 1.78027e+07 206056 0.0228434
104500000 232.225 236.119 301.438 769.782 1.65287e+07 196010 0.0228123
104600000 238.765 259.449 295.324 793.538 1.82945e+07 209082 0.0227714
104700000 227.597 269.43 316.978 814.005 1.94375e+07 218868 0.0227402
104800000 219.856 238.135 309.587 767.578 1.62086e+07 194144 0.0227174
104900000 219.2 259.929 328.789 807.918 1.87332e+07 214509 0.0226982
105000000 237.054 244.224 310.854 792.133 1.79967e+07 207502 0.0226665
105100000 234.98 248.549 334.764 818.293 1.95516e+07 220272 0.0226448
105200000 222.652 237.102 346.89 806.644 1.83127e+07 212275 0.0226418
105300000 219.395 251.419 329.163 799.976 1.81566e+07 210134 0.0226251
105400000 225.678 237.966 352.402 816.047 1.89253e+07 217093 0.0226237
105500000 209.485 229.87 358.447 797.802 1.72607e+07 205640 0.0226411
105600000 208.432 256.827 350.181 815.44 1.87455e+07 216456 0.0226429
105700000 208.902 258.082 345.778 812.762 1.86422e+07 215387 0.0226411
105800000 217.927 250.229 356.218 824.375 1.94252e+07 221298 0.0226421
105900000 229.487 262.502 337.73 829.718 2.03451e+07 226400 0.0226209
106000000 234.484 261.582 366.97 863.037 2.25088e+07 243379 0.0226137
106100000 227.551 255.268 367.016 849.836 2.13187e+07 235289 0.0226138
106200000 210.391 273.7 396.341 880.433 2.28229e+07 249449 0.0226446
106300000 211.159 263.336 347.311 821.806 1.93125e+07 220403 0.0226408
106400000 205.753 262.1 350.635 818.488 1.8909e+07 217973 0.0226436
106500000 207.052 264.521 365.115 836.688 1.99972e+07 226948 0.0226546
106600000 224.736 236.434 375.128 836.298 1.99325e+07 226133 0.0226715
106700000 197.697 245.053 367.294 810.044 1.7794e+07 211066 0.0226981
106800000 190.072 230.763 375.694 796.529 1.64786e+07 201967 0.0227445
106900000 207.347 233.196 406.243 846.786 1.96428e+07 227320 0.0228058
107000000 196.035 252.311 412.829 861.174 2.04192e+07 234552 0.0228744
107100000 198.95 246.493 399.882 845.325 1.96101e+07 227164 0.0229288
107200000 204.775 250.586 372.084 827.445 1.9093e+07 220746 0.0229506
107300000 198.89 215.901 357.784 772.574 1.53634e+07 191346 0.0229802
107400000 208.58 222.722 336.012 767.314 1.56096e+07 191378 0.0229838
107500000 223.628 235.253 332.132 791.014 1.74732e+07 205019 0.0229717
107600000 206.643 239.895 367.864 814.402 1.8236e+07 213838 0.0229926
107700000 204.848 228.431 362.698 795.977 1.6972e+07 203943 0.0230157
107800000 229.579 246.893 336.036 812.508 1.9047e+07 216793 0.0229984
107900000 207.39 246.282 331.493 785.165 1.69315e+07 201465 0.0229917
108000000 197.248 264.982 334.758 796.989 1.74969e+07 207003 0.0229904
108100000 216.072 252.688 338.208 806.968 1.84658e+07 213137 0.0229802
108200000 215.458 235.932 327.655 779.045 1.66559e+07 198734 0.0229699
108300000 229.559 240.694 319.073 789.327 1.76299e+07 205299 0.0229472
108400000 223.178 234.505 331.984 789.667 1.73749e+07 204280 0.0229358
108500000 220.741 240.434 355.443 816.619 1.88647e+07 216996 0.0229377
108600000 231.51 245.266 333.276 810.052 1.89239e+07 215679 0.0229191
108700000 226.346 252.813 351.31 830.469 2.01031e+07 225556 0.0229103
108800000 222.551 278.966 346.168 847.686 2.14916e+07 235694 0.0228947
108900000 222.263 239.062 366.897 828.222 1.94949e+07 222393 0.0229043
109000000 205.841 221.391 336.672 763.904 1.53426e+07 189409 0.0229104
109100000 207.339 240.197 349.803 797.339 1.7421e+07 206352 0.022917
109200000 210.49 229.212 324.881 764.583 1.56745e+07 191098 0.0229105
109300000 211.613 243.833 346.975 802.421 1.79033e+07 209627 0.0229113
109400000 209.435 255.78 351.64 816.855 1.88371e+07 217157 0.0229128
109500000 219.5 255.766 348.916 824.182 1.95884e+07 221969 0.022906
109600000 235.251 259.523 353.212 847.986 2.15647e+07 235813 0.0228911
109700000 227.229 261.337 347.52 836.086 2.06369e+07 229170 0.0228773
109800000 228.073 250.214 332.736 811.023 1.89883e+07 216210 0.0228591
109900000 228.663 251.933 346.442 827.038 1.99577e+07 224106 0.0228469
110000000 223.916 234.514 341.403 799.832 1.79275e+07 209020 0.022841
110100000 213.242 246.981 362.002 822.226 1.90655e+07 219269 0.0228495
110200000 225.933 256.133 367.29 849.356 2.12547e+07 234927 0.02285
110300000 201.816 276.461 367.973 846.249 2.05307e+07 231787 0.0228634
110400000 197.901 291.418 347.339 836.658 2.00317e+07 227632 0.0228667
110500000 235.573 309.959 329.522 875.053 2.40609e+07 252782 0.022836
110600000 204.437 288.755 327.887 821.079 1.93559e+07 220744 0.0228256
110700000 199.225 293.257 304.979 797.461 1.78182e+07 208621 0.0228122
110800000 193.416 291.636 330.205 815.257 1.86259e+07 216574 0.0228115
110900000 214.594 282.804 321.883 819.281 1.95345e+07 220792 0.022792
111000000 229.368 267.765 323.871 821.005 1.98912e+07 222424 0.0227663
111100000 245.214 275.156 334.944 855.314 2.25994e+07 241767 0.0227352
111200000 231.458 298.473 331.879 861.81 2.29275e+07 244957 0.0227082
111300000 227.099 306.677 321.41 855.187 2.2385e+07 241207 0.0226817
111400000 236.359 279.105 358.324 873.787 2.36382e+07 250672 0.0226643
111500000 215.704 291.51 342.356 849.57 2.15273e+07 236527 0.022652
111600000 202.442 268.022 325.223 795.686 1.76462e+07 207264 0.022643
111700000 220.373 259.465 329.642 809.48 1.88486e+07 215354 0.0226264
111800000 232.287 259.799 352.532 844.618 2.12746e+07 233824 0.0226139
111900000 219.533 270.318 322.891 812.742 1.91615e+07 217512 0.0225935
112000000 217.625 279.697 321.6 818.922 1.95755e+07 220808 0.0225731
112100000 205.416 282.324 322.619 810.36 1.871e+07 215348 0.0225608
112200000 227.004 289.596 307.767 824.367 2.02324e+07 224732 0.0225317
112300000 201.134 273.266 329.386 803.785 1.8104e+07 211223 0.0225254
112400000 169.433 285.91 330.832 786.174 1.60263e+07 199084 0.0225455
112500000 202.964 258.397 310.139 771.5 1.62653e+07 195531 0.0225315
112600000 196.368 266.596 291.791 754.755 1.52755e+07 187439 0.0225156
112700000 211.169 268.737 301.822 781.728 1.71281e+07 201595 0.022494
112800000 219.988 258.989 305.949 784.926 1.74313e+07 203517 0.0224699
112900000 197.994 248.329 313.661 759.983 1.54219e+07 189161 0.0224616
113000000 204.709 249.657 329.671 784.037 1.68485e+07 200898 0.0224564
113100000 219.524 252.447 313.882 785.853 1.73947e+07 203561 0.0224363
113200000 220.469 229.743 323.173 773.385 1.63691e+07 196148 0.0224255
113300000 214.007 239.538 348.341 801.886 1.78569e+07 209251 0.022428
113400000 225.4 241.354 358.119 824.873 1.94821e+07 221555 0.0224294
113500000 222.859 271.289 368.278 862.426 2.22658e+07 242443 0.0224287
113600000 239.581 282.88 357.565 880.026 2.42331e+07 254586 0.0224097
113700000 241.183 283.097 323.402 847.682 2.20813e+07 237832 0.0223783
113800000 222.625 273.682 342.786 839.093 2.08854e+07 231055 0.0223645
113900000 206.336 298.041 348.104 852.481 2.14072e+07 237072 0.0223624
114000000 217.046 280.256 352.296 849.598 2.14296e+07 236026 0.0223556
114100000 231.426 310.97 333.808 876.204 2.4023e+07 253023 0.0223316
114200000 244.596 293.768 379.16 917.525 2.72444e+07 275981 0.0223178
114300000 221.085 297.807 386.864 905.757 2.54714e+07 266582 0.0223244
114400000 193.678 292.878 385.418 871.974 2.18625e+07 244252 0.0223541
114500000 186.9 264.141 408.278 859.319 2.01558e+07 233518 0.0224139
114600000 197.608 275.703 397.445 870.756 2.16532e+07 242596 0.0224514
114700000 192.454 282.411 382.009 856.875 2.07627e+07 235754 0.0224806
114800000 188.726 277.287 374.177 840.19 1.95812e+07 226703 0.0225083
114900000 202.781 276.502 387.191 866.474 2.17096e+07 241644 0.0225331
115000000 221.272 298.557 380.059 899.887 2.51075e+07 263628 0.022535
115100000 218.055 286.374 397.814 902.243 2.48416e+07 263114 0.0225525
115200000 213.324 293.135 381.472 887.931 2.38545e+07 255733 0.022562
115300000 189.579 285.648 383.186 858.413 2.07506e+07 236253 0.0225936
115400000 173.327 255.638 389.912 818.877 1.72766e+07 211567 0.0226505
115500000 174.946 252.993 397.867 825.807 1.76097e+07 214523 0.0227134
115600000 187.444 226.702 407.869 822.015 1.7332e+07 211411 0.0227848
115700000 159.41 241.229 414.93 815.569 1.59559e+07 204691 0.0228829
115800000 170.401 229.68 399.019 799.099 1.56166e+07 198777 0.0229582
115900000 173.361 217.359 404.548 795.268 1.5244e+07 195747 0.0230417
116000000 187.191 260.741 383.75 831.682 1.87302e+07 220702 0.0230788
116100000 194.005 233.041 382.435 809.481 1.72903e+07 208528 0.0231183
116200000 191.884 240.405 368.588 800.877 1.70029e+07 205467 0.0231458
116300000 199.461 208.538 383.594 791.592 1.59556e+07 198101 0.0231939
116400000 203.654 226.932 374.855 805.441 1.73241e+07 207623 0.0232231
116500000 202.822 218.697 325.337 746.857 1.44309e+07 181493 0.0232241
116600000 205.212 243.014 333.685 781.91 1.66406e+07 199435 0.0232211
116700000 174.363 244.147 344.162 762.672 1.46511e+07 186605 0.0232435
116800000 180.001 248.88 325.295 754.176 1.45727e+07 184311 0.0232505
116900000 177.667 222.852 348.928 749.446 1.38152e+07 179345 0.0232788
117000000 175.085 235.035 341.37 751.49 1.40477e+07 181154 0.0233006
117100000 184.417 232.702 358.236 775.355 1.53735e+07 192342 0.0233276
117200000 188.928 244.62 330.162 763.71 1.52586e+07 189357 0.0233318
117300000 195.004 257.878 329.925 782.807 1.6591e+07 199704 0.0233302
117400000 195.971 256.793 328.395 781.16 1.65262e+07 199010 0.0233274
117500000 182.562 241.402 361.924 785.888 1.59503e+07 197514 0.0233557
117600000 189.543 237.686 332.352 759.581 1.4973e+07 187042 0.0233619
117700000 199.557 229.863 342.048 771.468 1.569e+07 192753 0.0233698
117800000 195.822 225.084 316.981 737.887 1.39714e+07 177495 0.0233679
117900000 180.35 246.455 333.121 759.925 1.48066e+07 186625 0.0233787
118000000 183.651 243.724 317.173 744.548 1.41967e+07 180312 0.0233799
118100000 191.04 265.69 308.526 765.255 1.56599e+07 191670 0.0233718
118200000 205.721 262.845 321.121 789.686 1.73639e+07 204539 0.0233598
118300000 223.701 262.309 305.654 791.664 1.79354e+07 207230 0.0233347
118400000 251.787 267.797 305.021 824.604 2.05669e+07 225911 0.023299
118500000 223.594 258.18 307.896 789.671 1.77741e+07 206064 0.0232752
118600000 200.938 272.408 335.277 808.624 1.83521e+07 213440 0.0232709
118700000 198.843 294.943 342.762 836.548 2.01021e+07 227898 0.0232704
118800000 206.329 291.39 350.811 848.529 2.10915e+07 234727 0.023268
118900000 210.442 297.604 352.668 860.714 2.20871e+07 241800 0.0232633
119000000 210.862 294.229 326.913 832.005 2.02823e+07 227163 0.0232494
119100000 196.387 291.433 346.108 833.928 1.9809e+07 226072 0.0232522
119200000 189.271 289.377 370.174 848.822 2.02747e+07 231954 0.0232725
119300000 179.101 272.399 376.664 828.165 1.83763e+07 218851 0.0233068
119400000 155.335 264.04 387.204 806.579 1.58811e+07 203398 0.0233715
119500000 176.552 268.11 408.689 853.352 1.93455e+07 229064 0.023433
119600000 181.771 271.77 431.56 885.101 2.1319e+07 245130 0.0235089
119700000 181.875 281.725 420.155 883.756 2.15283e+07 246023 0.0235717
119800000 185.497 290.334 394.754 870.585 2.12599e+07 241692 0.0236098
119900000 189.901 284.713 348.791 823.405 1.88582e+07 219609 0.0236179
120000000 206.87 292.289 357.222 856.38 2.15997e+07 238776 0.0236172
120100000 211.597 279.35 345.991 836.938 2.04514e+07 228973 0.0236096
120200000 206.456 281.936 340.677 829.069 1.98299e+07 224591 0.0236029
120300000 219.176 251.464 293.081 763.721 1.61531e+07 193050 0.0235785
120400000 222.319 247.19 293.693 763.201 1.61399e+07 192846 0.0235538
120500000 212.432 234.22 285.537 732.19 1.42072e+07 177292 0.0235327
120600000 212.841 230.075 292.275 735.191 1.43125e+07 178423 0.0235138
120700000 217.312 233.255 296.474 747.041 1.5028e+07 184270 0.0234941
120800000 215.281 264.877 316.037 796.194 1.80213e+07 208770 0.0234758
120900000 212.896 246.664 314.589 774.15 1.65203e+07 197087 0.0234608
121000000 211.397 247.952 327.453 786.801 1.71638e+07 202831 0.0234509
121100000 229.714 240.059 322.312 792.085 1.77739e+07 206558 0.0234334
121200000 229.409 235.14 318.869 783.418 1.72008e+07 202073 0.0234163
121300000 210.618 237.234 322.043 769.894 1.60911e+07 194193 0.023407
121400000 214.836 243.612 312.914 771.362 1.63768e+07 195791 0.0233914
121500000 197.468 251.782 314.003 763.254 1.56119e+07 190785 0.0233829
121600000 208.947 260.037 335.272 804.256 1.82167e+07 211571 0.0233754
121700000 216.119 270.971 334.03 821.121 1.95615e+07 221265 0.0233623
121800000 195.627 266.497 287.348 749.472 1.49806e+07 184924 0.023347
121900000 205.173 257.879 296.721 759.774 1.56995e+07 190307 0.0233294
122000000 224.562 249.537 317.614 791.713 1.7798e+07 206617 0.0233105
122100000 207.957 253.565 343.399 804.921 1.81076e+07 211217 0.0233084
122200000 200.994 266.333 356.506 823.833 1.90843e+07 220136 0.0233145
122300000 216.645 263.792 331.89 812.327 1.89672e+07 216601 0.0233014
122400000 196.636 292.87 342.284 831.79 1.97118e+07 225139 0.0233023
122500000 188.055 279.252 365.023 832.33 1.91691e+07 223093 0.0233202
122600000 178.193 300.665 360.429 839.287 1.93105e+07 226171 0.0233433
122700000 207.864 309.012 378.962 895.838 2.43417e+07 260109 0.0233517
122800000 189.846 261.075 391.584 842.505 1.94085e+07 226138 0.0233877
