# Radius of Gyration Tensor of DendrimerRGTensorAnalyzer: whole Molecule with endgroups
# time    R_1   R_2   R_3   Tr   D   M   <A>
36100000 17.5375 47.5695 80.462 145.569 67125.6 6072.89 0.139847
36200000 30.6226 34.1348 50.1542 114.912 52426 4293.15 0.139619
36300000 22.3258 30.3112 42.6945 95.3315 28892.3 2924.03 0.139477
36400000 14.1452 37.2453 77.3996 128.79 40777.3 4504.44 0.13959
36500000 24.2159 29.0233 59.0646 112.304 41512.2 3847.38 0.139487
36600000 22.3311 36.8697 64.4676 123.669 53079 4639.88 0.139374
36700000 33.6095 36.1199 54.7844 124.514 66506.7 5034.06 0.139113
36800000 25.9661 37.628 55.323 118.917 54053.5 4495.27 0.138919
36900000 16.7881 30.8708 70.3245 117.983 36446.5 3869.85 0.138975
37000000 27.1684 33.3577 67.2585 127.785 60954.6 4977.16 0.138846
37100000 24.7012 39.4429 73.646 137.79 71752.3 5698.24 0.138737
37200000 18.8369 52.1961 62.3593 133.392 61312.5 5412.78 0.138603
37300000 28.4647 45.5658 98.5274 172.558 127792 8591.06 0.138585
37400000 17.6285 40.3489 82.4756 140.453 58664.2 5493.02 0.13866
37500000 21.2977 38.2937 50.7843 110.376 41418 3841.87 0.13851
37600000 25.8394 48.0575 76.4566 150.354 94942.2 6891.69 0.138336
37700000 10.8095 52.8783 93.8703 157.558 53655 6549.97 0.138587
37800000 27.4249 35.0011 68.2645 130.691 65527.4 5221.39 0.13845
37900000 19.1457 68.2903 76.3099 163.746 99772.5 7979.69 0.13833
38000000 14.5052 39.961 69.4067 123.873 40231.1 4359.96 0.13835
38100000 22.8478 52.2572 91.1547 166.26 108835 8040.13 0.138307
38200000 15.2812 26.5106 87.8656 129.657 35595.6 4077.18 0.138628
38300000 23.6496 53.2593 73.9419 150.851 93134.4 6946.35 0.138452
38400000 19.819 40.4448 76.8246 137.088 61580.8 5431.32 0.138438
38500000 18.0067 48.7446 66.3039 133.055 58197 5303.61 0.138345
38600000 20.4666 38.9224 95.8873 155.276 76384.6 6491.25 0.138528
38700000 22.6822 43.1031 54.1318 119.917 52923.3 4538.75 0.138356
38800000 16.5725 49.0538 84.0699 149.696 68344 6330.13 0.1384
38900000 22.6595 33.2629 123.669 179.591 93211.7 7669.58 0.139065
39000000 16.8483 33.7476 55.9787 106.575 31828.9 3400.88 0.139006
39100000 19.13 29.5209 115.509 164.16 65232.1 6184.37 0.13965
39200000 14.2025 35.1753 54.3349 103.713 27144.4 3182.51 0.139609
39300000 22.1838 38.9721 58.706 119.862 50754.2 4454.77 0.139471
39400000 27.6599 47.4368 114.715 189.812 150518 9926.85 0.139639
39500000 28.7242 40.3834 61.2128 130.32 71005.7 5390.25 0.139425
39600000 28.0783 40.9537 54.863 123.895 63087.6 4937.22 0.139207
39700000 17.6235 44.4071 90.1627 152.193 70562.2 6375.46 0.139317
39800000 16.8136 35.3989 64.887 117.099 38619.5 3983.09 0.139297
39900000 28.4636 43.6722 62.0133 134.149 77086.9 5716.45 0.139072
40000000 10.8603 36.1964 57.4571 104.514 22586.5 3096.84 0.139087
40100000 22.9294 29.7324 46.1006 98.7624 31429 3109.49 0.138961
40200000 13.9213 41.0839 80.5804 135.586 46087.4 5004.29 0.139071
40300000 18.2607 38.0696 48.9404 105.271 34022.2 3452.01 0.138962
40400000 26.1895 36.1821 73.3632 135.735 69518.3 5523.37 0.138867
40500000 24.6887 30.9035 63.7449 119.337 48635.1 4306.68 0.138779
40600000 27.3109 28.9416 52.7862 109.039 41723.3 3759.78 0.138639
40700000 23.189 40.5454 48.8733 112.608 45951.1 4055.12 0.138473
40800000 22.7135 42.4338 63.4107 128.558 61116.6 5094.86 0.138334
40900000 20.4655 39.5758 59.0637 119.105 47837.9 4356.2 0.138221
41000000 16.7538 44.6219 67.2376 128.613 50265.8 4874.34 0.138172
41100000 20.802 50.0135 73.2508 144.066 76208.7 6227.67 0.138067
41200000 13.9671 31.5725 86.0902 131.63 37963.9 4361.49 0.138311
41300000 17.3944 28.506 51.1935 97.0939 25384.1 2845.65 0.138257
41400000 19.4008 38.2424 80.7104 138.354 59881.7 5394.34 0.138298
41500000 20.2173 50.6513 75.7502 146.619 77570.7 6392.34 0.138212
41600000 18.8141 43.4806 68.6003 130.895 56118.4 5091.49 0.138146
41700000 15.2482 43.6398 52.8634 111.751 35176.7 3778.45 0.138071
41800000 24.3823 52.2773 76.7105 153.37 97778.4 7155.24 0.137915
41900000 17.3804 39.4909 75.8691 132.74 52074 5001.14 0.13794
42000000 17.7723 45.7715 66.3843 129.928 54001.4 5031.78 0.137869
42100000 17.7415 31.4515 95.376 144.569 53219.5 5249.83 0.138163
42200000 22.3274 41.7127 57.9986 122.039 54016.1 4645.57 0.138021
42300000 14.9994 33.9172 48.5806 97.4972 24714.8 2885.14 0.137961
42400000 26.7522 27.8994 91.829 146.481 68538.6 5764.98 0.138116
42500000 24.4845 37.5372 75.7242 137.746 69596.5 5615.62 0.138052
42600000 17.7397 34.2522 75.7595 127.751 46033.3 4546.5 0.138107
42700000 25.2785 55.6243 79.926 160.829 112384 7872.33 0.137938
42800000 24.8167 37.6326 65.2579 127.707 60945.5 5009.23 0.137815
42900000 15.1384 34.3973 65.5583 115.094 34137.4 3768.19 0.13783
43000000 9.88704 33.8278 49.915 93.6298 16694.4 2516.48 0.137831
43100000 17.0341 31.3481 83.4908 131.873 44582.9 4573.45 0.137992
43200000 19.8125 43.9084 97.6659 161.387 84962.8 7093.29 0.13814
43300000 20.8749 35.8941 75.1868 131.956 56336.4 5017.57 0.138135
43400000 31.1168 35.8398 70.3914 137.348 78502 5828.39 0.13798
43500000 13.5143 30.2136 91.6754 135.403 37432.5 4417.09 0.138301
43600000 38.5242 60.4552 106.457 205.436 247938 12866 0.138022
43700000 28.2923 44.3113 65.3742 137.978 81957.8 6000.08 0.137824
43800000 17.1076 40.4468 81.0699 138.624 56096.2 5357.88 0.137886
43900000 15.3964 33.6423 75.7403 124.779 39231.2 4232.18 0.137976
44000000 23.5907 35.0242 67.5785 126.193 55836.4 4787.35 0.137897
44100000 30.3714 40.334 66.4106 137.116 81353 5920.59 0.137705
44200000 21.9397 43.0064 83.4517 148.398 78740.7 6363.41 0.137693
44300000 28.7044 42.5542 54.1668 125.425 66164.4 5081.35 0.137487
44400000 13.1171 33.7689 83.0035 129.89 36766.4 4334.65 0.137676
44500000 19.2349 36.9629 76.4264 132.624 54337.6 5005.98 0.137695
44600000 19.0481 51.8925 75.4352 146.376 74563.9 6339.86 0.137628
44700000 24.64 33.6337 81.5164 139.79 67555.3 5578.99 0.137642
44800000 29.0044 34.1173 72.7624 135.884 72001.9 5582.43 0.137542
44900000 18.2631 40.4587 66.2506 124.972 48952.6 4629.25 0.137491
45000000 19.6324 41.0782 65.4662 126.177 52796.1 4780.95 0.137417
45100000 23.1227 30.8416 61.9639 115.928 44188.9 4056.98 0.137348
45200000 21.5655 38.8154 52.2545 112.635 43740.9 3992.25 0.137223
45300000 15.8965 37.1164 41.186 94.1989 24300.6 2773.41 0.137143
45400000 26.1439 53.5462 88.6469 168.337 124097 8464.19 0.13703
45500000 24.4931 63.2293 76.6589 164.381 118720 8273.37 0.13685
45600000 21.1713 57.2839 85.8321 164.287 104095 7946.75 0.136785
45700000 24.4146 38.2308 76.7137 139.359 71603.8 5739.15 0.136731
45800000 19.1672 36.8567 39.4512 95.4751 27869.9 2916.65 0.136626
45900000 18.3992 33.4266 55.4283 107.254 34089.7 3487.64 0.136563
46000000 17.945 24.0571 58.3792 100.381 25202.5 2883.75 0.136569
46100000 21.4514 57.4155 94.1607 173.028 115972 8657.81 0.136555
46200000 25.1667 42.0741 65.2344 132.475 69074.4 5445.27 0.136415
46300000 23.0571 31.808 129.986 184.851 95331.5 7865.08 0.13711
46400000 23.4711 29.6088 33.224 86.3039 23089 2458.48 0.136999
46500000 15.6636 32.7738 72.0157 120.453 36969.6 4001.6 0.137059
46600000 19.5056 37.105 50.1739 106.785 36313.7 3564.13 0.136959
46700000 25.2354 52.1903 99.2649 176.691 130736 9002.7 0.136952
46800000 15.2024 37.4364 67.7369 120.376 38550.6 4134.71 0.136964
46900000 24.6593 36.7045 87.5312 148.895 79225.1 6276.35 0.136999
47000000 29.947 34.2999 103.063 167.309 105864 7648.62 0.137139
47100000 13.4111 41.469 86.7497 141.63 48245.4 5316.98 0.137296
47200000 18.0929 32.6597 92.7943 143.547 54833 5300.47 0.137512
47300000 29.9461 45.6754 75.6603 151.282 103488 7089.34 0.137336
47400000 21.1316 38.1887 69.2156 128.536 55856.3 4912.88 0.137281
47500000 27.0682 29.968 43.7152 100.751 35460.9 3304.53 0.137148
47600000 19.2523 31.8651 61.1477 112.265 37512.8 3739.2 0.137109
47700000 15.2895 35.3073 84.5468 135.144 45641.2 4817.64 0.137258
47800000 17.8341 36.2281 60.0483 114.11 38796.9 3892.44 0.137207
47900000 29.3992 42.0797 75.0515 146.53 92846.9 6601.71 0.137062
48000000 13.7211 56.3358 95.8382 165.895 74081.7 7487.11 0.137208
48100000 24.9994 28.3036 53.1666 106.47 37619.3 3541.51 0.137112
48200000 14.3598 34.5968 69.6512 118.608 34602.9 3906.69 0.13716
48300000 23.7385 47.9587 98.3083 170.006 111921 8186.9 0.137202
48400000 22.2863 55.9362 89.2581 167.481 111270 8228.61 0.137148
48500000 29.8307 49.6391 65.6573 145.127 97223.3 6698.54 0.136932
48600000 36.0931 42.3978 67.1334 145.624 102732 6799.63 0.136698
48700000 16.6675 43.1485 63.3774 123.193 45579.5 4510.16 0.13665
48800000 16.9373 43.0716 80.2728 140.282 58560.4 5546.6 0.136689
48900000 20.7019 37.5582 87.4305 145.691 67979.4 5871.24 0.136768
49000000 11.6103 44.2274 70.0297 125.867 35959.8 4423.79 0.136813
49100000 19.0691 23.3646 126.622 169.055 56415.1 5818.56 0.13761
49200000 18.5384 24.8129 60.4222 103.773 27793.7 3079.37 0.137616
49300000 22.7113 25.8631 108.033 156.608 63457 5835.03 0.138017
49400000 13.412 43.4696 70.4223 127.304 41057.2 4588.74 0.138039
49500000 24.4351 34.5108 77.7502 136.696 65564.8 5426.33 0.138021
49600000 29.4369 41.8501 75.2379 146.525 92688.3 6595.42 0.13788
49700000 27.4855 39.0946 49.0773 115.657 52735.3 4342.11 0.137717
49800000 16.8662 29.9578 129.01 175.834 65185.4 6546.05 0.138482
49900000 18.5604 35.5152 71.2282 125.304 46952 4510.89 0.138481
50000000 19.0902 46.6304 71.7932 137.514 63909.2 5608.48 0.138423
50100000 28.1916 52.1739 57.1206 137.486 84016.9 6061.4 0.138218
50200000 24.8796 28.1499 72.2025 125.232 50567.7 4529.22 0.13821
50300000 28.9602 39.0266 56.074 124.061 63375.8 4942.51 0.138041
50400000 29.6929 36.6068 51.5511 117.851 56034.1 4504.79 0.137875
50500000 11.458 42.2052 56.3368 110 27243.7 3506.8 0.137865
50600000 21.3424 31.2587 78.2276 130.829 52188.4 4781.99 0.13791
50700000 30.0034 41.6809 72.8847 144.569 91147.5 6475.26 0.137759
50800000 20.6273 21.3308 63.0088 104.967 27723.6 3083.72 0.137785
50900000 18.7125 28.2968 70.2117 117.221 37177.4 3830.11 0.137824
51000000 28.9541 39.1206 58.9032 126.978 66719.8 5142.52 0.137661
51100000 22.1307 32.5257 90.3933 145.05 65066.6 5660.39 0.137784
51200000 19.9253 42.7275 59.6124 122.265 50751.4 4586.24 0.137692
51300000 19.0447 32.5467 57.8119 109.403 35834.2 3602.44 0.13764
51400000 13.9893 56.8822 78.7086 149.58 62631.6 6373.94 0.137659
51500000 20.0645 25.784 107.665 153.514 55699.9 5453.64 0.138077
51600000 18.0583 60.747 66.6367 145.442 73099.7 6348.31 0.137991
51700000 17.628 46.0848 84.7181 148.431 68823.7 6210.01 0.138029
51800000 10.8698 37.3505 59.6471 107.867 24216.3 3282.19 0.138049
51900000 24.0028 40.1723 54.2172 118.392 52278.8 4443.64 0.137918
52000000 16.6093 41.7137 70.1024 128.425 48569.5 4781.42 0.137904
52100000 20.6589 33.7545 89.4374 143.851 62367.5 5563.92 0.138024
52200000 20.1061 33.1034 87.6745 140.884 58354.3 5330.69 0.138141
52300000 18.2398 37.3246 64.6787 120.243 44032.9 4274.63 0.138103
52400000 17.9136 20.1691 107.624 145.707 38885 4459.94 0.138614
52500000 24.5232 29.3496 68.5416 122.414 49332.5 4412.27 0.13858
52600000 22.51 46.6974 60.9915 130.199 64111.7 5272.22 0.138454
52700000 22.3764 69.6349 76.0219 168.033 118456 8553.05 0.138316
52800000 20.7189 36.5291 83.2658 140.514 63019.1 5523.64 0.138362
52900000 15.445 30.6429 64.4314 110.519 30494.1 3442.79 0.138382
53000000 23.0222 66.2008 69.7383 158.961 106287 7746.35 0.138232
53100000 19.4193 42.0483 50.0352 111.503 40856.1 3892.09 0.138133
53200000 21.2943 33.9558 76.877 132.127 55587.1 4970.53 0.138147
53300000 27.3721 36.1391 73.3065 136.818 72515 5644.99 0.138065
53400000 12.7157 32.8433 74.0985 119.657 30945.3 3793.47 0.138163
53500000 22.4523 45.8276 58.4881 126.768 60180.4 5022.49 0.138039
53600000 22.5764 31.6437 52.0727 106.293 37200.8 3537.79 0.13795
53700000 20.9685 51.7372 61.3717 134.077 66579 5546.92 0.137834
53800000 22.6549 27.7784 89.3456 139.779 56226.9 5135.32 0.13798
53900000 14.5686 37.8299 72.4358 124.834 39921.3 4346.65 0.13802
54000000 15.231 35.7098 40.004 90.9448 21758 2581.73 0.137957
54100000 15.4852 46.0749 79.5836 141.144 56781 5612.65 0.137991
54200000 22.9207 44.5793 80.0249 147.525 81768.6 6423.47 0.13794
54300000 21.293 46.5746 108.519 176.387 107620 8356.64 0.138115
54400000 14.9928 28.7208 75.0268 118.74 32306.9 3710.29 0.138218
54500000 17.6038 34.3172 96.7751 148.696 58463.2 5628.78 0.138434
54600000 24.9792 51.6276 70.2165 146.823 90552.2 6668.67 0.138291
54700000 30.6049 52.2823 82.483 165.37 131980 8436.87 0.138118
54800000 21.1068 39.3999 52.6646 113.171 43796.2 4018.17 0.138017
54900000 19.8481 46.5819 84.8241 151.254 78425.4 6559.43 0.138021
55000000 24.4705 47.753 69.2848 141.508 80962 6172.53 0.137897
55100000 14.1503 24.9597 97.5309 136.641 34446.7 4167.62 0.138252
55200000 12.8275 50.8285 99.101 162.757 64613.9 6960.37 0.138443
55300000 32.8593 51.8493 66.6007 151.309 113470 7345.39 0.138216
55400000 16.8216 36.4311 83.145 136.398 50953.8 5040.53 0.138305
55500000 22.8095 71.0489 86.7217 180.58 140540 9760.15 0.13819
55600000 18.9037 47.664 69.3826 135.95 62515.6 5519.67 0.138128
55700000 18.9131 24.4214 72.2401 115.575 33366.6 3592.37 0.1382
55800000 19.2221 22.6018 135.331 177.155 58795 6094.52 0.139051
55900000 21.9174 35.1101 66.4366 123.464 51124.4 4558.24 0.138998
56000000 18.3626 25.1734 55.7348 99.2707 25763.3 2888.71 0.13898
56100000 19.8101 34.9075 109.653 164.37 75827.1 6691.45 0.139289
56200000 22.174 54.6924 75.2496 152.116 91258.9 6996.92 0.139185
56300000 17.3896 39.0378 57.0257 113.453 38711.9 3896.66 0.139126
56400000 27.2704 41.3693 73.0233 141.663 82381.7 6140.45 0.139016
56500000 16.473 35.5243 60.9695 112.967 35678.9 3755.45 0.138989
56600000 26.8676 38.264 55.7745 120.906 57339.6 4660.74 0.138856
56700000 18.6769 37.8617 73.9531 130.492 52295.1 4888.34 0.138855
56800000 21.7541 45.1782 71.366 138.298 70139.3 5759.5 0.138778
56900000 22.1923 30.0096 68.0024 120.204 45288.5 4215.85 0.138759
57000000 18.4001 41.7927 46.1498 106.343 35488.6 3546.87 0.138673
57100000 34.2088 52.0429 54.4057 140.657 96860 6472.92 0.138447
57200000 20.554 34.0154 56.8284 111.398 39731.7 3800.24 0.138379
57300000 13.7227 31.756 93.1014 138.58 40571.6 4669.91 0.13862
57400000 19.4768 38.0973 55.3595 112.934 41077.6 3929.3 0.138544
57500000 16.3838 55.3522 65.6287 137.365 59517.2 5614.81 0.138488
57600000 23.8453 49.0783 80.5238 153.448 94236.2 7042.38 0.138409
57700000 27.2494 49.3797 58.4427 135.072 78638.6 5823.98 0.138244
57800000 14.4947 35.3811 53.0856 102.961 27224.3 3160.52 0.138211
57900000 22.0071 29.6209 61.3554 112.983 39995.8 3819.53 0.138168
58000000 18.5565 30.4631 90.8258 139.845 51342.6 5017.52 0.138337
58100000 28.3323 47.1121 58.5445 133.989 78145 5751.65 0.13817
58200000 18.2104 53.4231 86.0073 157.641 83672.9 7133.87 0.138171
58300000 16.6797 20.8948 99.3261 136.901 34617 4080.64 0.138536
58400000 17.6918 42.0392 107.949 167.68 80286.5 7191.62 0.138782
58500000 16.9363 21.0208 64.9987 102.956 23140.5 2823.18 0.138844
58600000 17.0059 58.0397 67.8992 142.945 67017.6 6082.55 0.138783
58700000 21.0312 35.6015 53.6215 110.254 40148.6 3785.47 0.138701
58800000 15.3749 25.3238 102.346 143.044 39848.3 4554.68 0.139067
58900000 19.0363 53.1419 63.8936 136.072 64636.3 5623.35 0.138981
59000000 29.5156 36.6945 68.6573 134.867 74360 5628.87 0.138868
59100000 13.9682 32.7428 80.1895 126.901 36675.4 4203.1 0.138984
59200000 17.8338 43.8441 68.1563 129.834 53292 4985.65 0.138943
59300000 26.251 29.4902 96.8334 152.575 74963.2 6171.75 0.139084
59400000 32.1217 47.0063 86.5183 165.646 130636 8355.96 0.138951
59500000 18.6015 49.595 92.6598 160.856 85482.7 7241.62 0.139002
59600000 16.9247 34.7493 92.3204 143.994 54295.7 5358.69 0.139164
59700000 23.2938 39.5991 82.7038 145.597 76287.1 6123.89 0.139153
59800000 16.4293 55.0996 68.7364 140.265 62223.3 5821.88 0.139105
59900000 22.747 33.6355 64.5346 120.917 49375.9 4403.73 0.139048
60000000 18.4493 31.2798 72.862 122.591 42048.1 4200.46 0.139079
60100000 28.1724 60.045 92.5892 180.807 156625 9859.6 0.138949
60200000 12.9471 19.1333 93.671 125.751 23204.2 3252.72 0.139297
60300000 20.4301 48.4219 68.2032 137.055 67471.1 5685.2 0.139217
60400000 15.5352 44.3556 68.5567 128.448 47240.5 4794.99 0.1392
60500000 17.3041 21.8684 49.4298 88.6022 18704.8 2314.7 0.139184
60600000 21.0001 35.8454 91.1213 147.967 68592.3 5932.6 0.139278
60700000 29.3879 35.148 65.9835 130.519 68155.9 5291.22 0.139169
60800000 28.0334 31.6941 62.2007 121.928 55264.9 4603.58 0.139079
60900000 20.3901 60.5863 105.316 186.293 130104 9763.5 0.139131
61000000 17.9607 42.7544 67.8594 128.575 52109.3 4888 0.139093
61100000 15.9358 33.4893 66.2433 115.669 35352.8 3807.77 0.139101
61200000 22.6463 40.201 59.7936 122.641 54436.4 4668.27 0.139008
61300000 18.0392 35.0714 78.4253 131.536 49616.6 4797.88 0.139052
61400000 19.6856 28.8527 75.9314 124.47 43127.6 4253.56 0.139103
61500000 15.8101 49.0851 80.9446 145.84 62816.2 6028.95 0.139123
61600000 16.2018 28.9163 75.8708 120.989 35545.2 3891.65 0.139205
61700000 21.367 41.7309 80.8745 143.972 72112.9 5994.67 0.139192
61800000 18.2987 40.9597 75.5427 134.801 56619.9 5226.05 0.139189
61900000 20.0732 28.46 47.8259 96.3591 27322.1 2892.43 0.139129
62000000 23.6092 30.1165 85.8489 139.575 61040.8 5323.32 0.139199
62100000 16.3577 53.1435 78.3386 147.84 68100.1 6313.93 0.139188
62200000 13.2532 46.9299 98.0822 158.265 61004 6524.85 0.139361
62300000 13.9441 19.029 83.3694 116.343 22121.4 3014.29 0.139589
62400000 18.8903 35.546 54.6522 109.088 36697.4 3646.53 0.139528
62500000 21.4616 48.8709 54.7725 125.105 57447.9 4901.13 0.13942
62600000 22.5901 36.0922 79.1022 137.785 64494.2 5457.23 0.139417
62700000 18.2494 49.3099 65.7722 133.331 59186.7 5343.4 0.139354
62800000 19.9035 47.0532 108.712 175.669 101811 8215.5 0.139519
62900000 17.5943 48.481 55.6761 121.751 47491 4531.8 0.139447
63000000 22.7975 32.3574 45.1932 100.348 33337.5 3230.29 0.139358
63100000 21.0966 47.9145 58.4199 127.431 59052.6 5042.45 0.139259
63200000 18.3027 30.2751 76.5769 125.155 42432.5 4274.05 0.139316
63300000 20.4887 54.9171 71.6218 147.028 80587.6 6525.88 0.139232
63400000 17.1386 28.3319 67.5626 113.033 32806.3 3557.68 0.13926
63500000 16.5541 21.9701 66.3046 104.829 24114.6 2918.02 0.13932
63600000 22.6196 28.5952 67.9288 119.144 43937.3 4125.78 0.139307
63700000 29.0246 51.2122 65.6196 145.856 97537.7 6751.51 0.139141
63800000 20.903 28.4939 103.819 153.215 61835.1 5723.92 0.1394
63900000 15.1075 27.2792 66.6685 109.055 27475.6 3237.98 0.139444
64000000 21.4172 25.4723 89.2376 136.127 48683.1 4729.85 0.139593
64100000 25.0817 33.5503 83.2244 141.856 70033.1 5721.11 0.139606
64200000 13.258 46.3901 75.8436 135.492 46646.9 5138.97 0.139638
64300000 15.1645 39.049 86.3113 140.525 51110.2 5271.4 0.139738
64400000 12.5326 26.8863 84.5425 123.961 28487 3669.52 0.139925
64500000 20.8251 29.505 72.2555 122.586 44397 4251.07 0.139939
64600000 21.6716 36.9777 97.6379 156.287 78243.9 6527.77 0.140059
64700000 19.9748 49.5347 66.9491 136.459 66242.5 5643.04 0.139982
64800000 15.5659 24.9372 114.187 154.691 44324.3 5013.13 0.140447
64900000 14.4743 62.7146 82.6509 159.84 75026.2 7287.48 0.140455
65000000 26.062 51.7122 65.4578 143.232 88219.2 6438.66 0.140315
65100000 26.7338 33.841 70.823 131.398 64073.5 5194.79 0.140253
65200000 12.2475 20.8583 56.3694 89.4751 14400.2 2121.61 0.140296
65300000 12.6478 43.8637 90.5714 147.083 50247.2 5673.1 0.140427
65400000 19.5179 52.7653 56.7499 129.033 58445 5131.94 0.140337
65500000 11.06 43.4324 90.2313 144.724 43343.8 5397.29 0.140488
65600000 24.3594 44.8405 54.3636 123.564 59380.7 4854.25 0.140368
65700000 23.9918 31.3101 71.8086 127.11 53941.6 4722.34 0.140345
65800000 23.2865 49.9725 55.6029 128.862 64704.3 5237.1 0.140227
65900000 15.7319 46.5759 64.3828 126.691 47175.1 4744.28 0.140191
66000000 19.3176 31.3823 71.5929 122.293 43401.9 4235.98 0.140203
66100000 19.5648 43.5971 49.269 112.431 42025 3964.9 0.140119
66200000 19.2671 54.7294 70.7769 144.773 74632.8 6291.73 0.140049
66300000 17.1158 28.0064 81.1983 126.32 38922.4 4143.19 0.140155
66400000 20.5004 55.0783 102.388 177.967 115609 8867.49 0.140206
66500000 44.4892 49.2733 58.1933 151.956 127567 7648.48 0.139954
66600000 17.6085 47.1003 55.7829 120.492 46264.4 4439.01 0.139886
66700000 31.7934 46.3067 75.9827 154.083 111866 7406.51 0.139739
66800000 20.944 45.7093 84.8218 151.475 81203 6610.99 0.139731
66900000 26.7848 40.3593 78.1487 145.293 84480 6328.24 0.139664
67000000 25.2019 42.5353 55.655 123.392 59660.6 4841.89 0.139549
67100000 23.2791 39.4004 64.0664 126.746 58762.1 4932.85 0.13947
67200000 29.199 40.4479 48.0106 117.657 56702.3 4524.82 0.139335
67300000 32.8576 36.1317 60.3091 129.298 71598.9 5347.88 0.139201
67400000 16.4818 29.1365 65.763 111.381 31580.7 3480.21 0.139221
67500000 13.1512 35.617 67.4584 116.227 31597.8 3758.22 0.139249
67600000 22.5423 38.5636 69.4355 130.541 60361.2 5112.24 0.139195
67700000 27.82 39.2276 56.6043 123.652 61773 4886.5 0.139075
67800000 17.8373 58.6641 60.7029 137.204 63520.3 5690.28 0.139005
67900000 17.8074 35.3958 67.7029 120.906 42673.5 4232.32 0.138996
68000000 29.4426 48.1843 61.1963 138.823 86817.4 6169.15 0.138843
68100000 19.1754 56.8567 76.327 152.359 83215.5 6893.55 0.138788
68200000 18.1969 30.2032 86.3292 134.729 47446.9 4727.95 0.138904
68300000 16.2981 47.956 95.5691 159.823 74695.9 6922.3 0.139001
68400000 28.5579 38.0547 66.2438 132.856 71991.2 5499.43 0.138898
68500000 24.857 44.771 75.2725 144.901 83768.8 6353.95 0.13882
68600000 18.221 60.0544 109.526 187.801 119849 9667.42 0.138928
68700000 18.8195 54.4539 83.5553 156.829 85627 7147.18 0.138908
68800000 18.3296 34.1686 85.3858 137.884 53476.8 5108.9 0.13899
68900000 21.7527 44.8201 61.2504 127.823 59716.6 5052.57 0.138904
69000000 13.4231 34.3256 77.08 124.829 35515 4141.23 0.138982
69100000 31.2492 32.0898 72.4013 135.74 72602.7 5588.61 0.138912
69200000 20.1609 39.8918 54.6545 114.707 43956.1 4086.4 0.138839
69300000 15.4549 46.8394 83.1809 145.475 60214.3 5905.59 0.138878
69400000 30.9227 47.0615 53.7838 131.768 78269.8 5649.55 0.138722
69500000 28.0876 42.5319 81.5462 152.166 97416.7 6953.37 0.13865
69600000 15.5529 32.7084 80.8658 129.127 41137.3 4411.4 0.138738
69700000 25.782 35.4276 88.8401 150.05 81146.1 6351.26 0.138765
69800000 22.5582 33.0223 63.1598 118.74 47049.3 4255.38 0.138716
69900000 29.1279 39.4648 46.3244 114.917 53251.2 4327.04 0.138591
70000000 20.1135 36.1138 78.0711 134.298 56708.8 5116.1 0.138606
70100000 14.7922 37.4266 69.6652 121.884 38568.2 4191.46 0.138623
70200000 21.8966 28.1738 68.3826 118.453 42186 4040.86 0.13862
70300000 18.7113 43.6165 70.639 132.967 57650.1 5218.9 0.138587
70400000 27.5738 37.1816 54.1286 118.884 55494.7 4530.36 0.138478
70500000 22.5567 39.5504 94.0145 156.122 83872.8 6731.09 0.13854
70600000 22.2532 50.4327 88.3251 161.011 99126.3 7542.28 0.138517
70700000 21.0666 39.9007 71.8227 132.79 60372.2 5219.41 0.138481
70800000 24.1332 30.6447 97.1889 151.967 71876.6 6063.36 0.138612
70900000 25.4723 53.0129 82.4761 160.961 111373 7823.52 0.138524
71000000 21.616 28.4851 50.4734 100.575 31078.3 3144.51 0.138469
71100000 12.6336 47.9606 87.8367 148.431 53221.6 5928.31 0.13856
71200000 14.0869 51.5115 76.7331 142.331 55680.5 5759.21 0.138573
71300000 18.752 42.5111 65.2949 126.558 52051 4797.34 0.138528
71400000 31.2086 51.3486 85.5367 168.094 137074 8664.19 0.138403
71500000 25.6303 31.7185 74.7009 132.05 60728.5 5096.96 0.138382
71600000 27.3887 33.7972 77.665 138.851 71891.4 5677.66 0.13835
71700000 22.1406 31.7627 54.6823 108.586 38455.1 3650.8 0.13829
71800000 13.4556 58.4404 83.3692 155.265 65557.3 6780.26 0.138323
71900000 25.3699 49.4087 80.8071 155.586 101291 7296.13 0.138245
72000000 26.9417 32.3938 64.543 123.878 56329.5 4702.43 0.138179
72100000 18.7676 33.7821 85.6326 138.182 54291.9 5133.98 0.138258
72200000 32.6744 55.5146 68.2696 156.459 123835 7834.53 0.138077
72300000 17.0617 37.4915 51.386 105.939 32870 3442.94 0.138028
72400000 17.4483 18.5243 96.8727 132.845 31311 3807.98 0.138312
72500000 14.2021 45.2082 79.7057 139.116 51175.3 5377.39 0.138353
72600000 16.7563 39.8347 102.149 158.74 68182.9 6448.21 0.138529
72700000 20.2879 26.9279 62.2096 109.425 33985.8 3483.59 0.138519
72800000 17.3949 29.8886 69.5177 116.801 36142.8 3806.94 0.138544
72900000 22.2347 56.2325 98.6985 177.166 123404 8994.91 0.138548
73000000 20.9898 34.0171 73.5234 128.53 52496.7 4758.31 0.138545
73100000 25.8155 47.9481 64.8 138.564 80209.6 6017.68 0.138433
73200000 20.7703 30.3135 55.4743 106.558 34927.7 3463.45 0.138388
73300000 14.0643 45.0766 57.5498 116.691 36484.8 4037.51 0.138359
