# 
# registered features: 
# 
# FeatureMoleculesIO
# 	Number of monomers: 1869
# 	max connectivity: 4
# FeatureBox
# FeatureBondset<FastBondset>
# 
# not registered features: 
# 
# #!version
# !attributes
# endoffile
# 
# radius of gyration
# mcs	R_G molecule 	R_G backbone	R_G sidechains

1.32e+07	1821.25	1224.55	90.7513	
1.33e+07	1987.1	1500.72	84.0571	
1.34e+07	1892.53	1408.21	83.0481	
1.35e+07	1699.83	1265.44	83.4445	
1.36e+07	1522.64	1033.71	79.0199	
1.37e+07	1650.55	1164.76	80.9948	
1.38e+07	1753.51	1302.56	77.8744	
1.39e+07	1888.71	1436.29	84.8852	
1.4e+07	1877.4	1483.9	87.6991	
1.41e+07	1785.59	1409.3	81.7158	
1.42e+07	1903.16	1410.66	86.5139	
1.43e+07	1680.96	1256.45	82.5244	
1.44e+07	1622.53	1168.69	84.3894	
1.45e+07	1481.74	1068.04	81.6005	
1.46e+07	1527.26	1154.73	79.2151	
1.47e+07	1609.26	1193.42	75.8183	
1.48e+07	1713.53	1196.63	81.3332	
1.49e+07	1865.77	1398.34	82.7287	
1.5e+07	1857.36	1329.21	83.8962	
1.51e+07	1943.46	1492.63	80.4295	
1.52e+07	1945.93	1440.9	86.8743	
1.53e+07	1854.66	1446	81.8574	
1.54e+07	1899.01	1421.3	80.8719	
1.55e+07	1989.49	1649.4	82.5337	
1.56e+07	2322.27	1692.69	88.043	
1.57e+07	2138.73	1709.42	74.8752	
1.58e+07	2023.21	1610.61	82.2464	
1.59e+07	1951.95	1496.9	77.4616	
1.6e+07	1900.85	1520.13	80.3936	
1.61e+07	1794.6	1386.16	72.5995	
1.62e+07	1749.84	1326.37	73.9412	
1.63e+07	1670.18	1127.48	87.1835	
1.64e+07	1716.46	1298.64	83.2444	
1.65e+07	1829.96	1357.74	88.1605	
1.66e+07	1659.78	1237.91	71.3911	
1.67e+07	1686.14	1161.14	81.585	
1.68e+07	1583.71	1076.55	77.9368	
1.69e+07	1567.7	1013.38	84.4803	
1.7e+07	1672.23	1079.3	89.971	
1.71e+07	1528.24	1088.72	80.5083	
1.72e+07	1511.93	1040.91	76.1558	
1.73e+07	1537.55	1098.81	79.8682	
1.74e+07	1455.88	924.113	80.2197	
1.75e+07	1524.72	1060.23	79.1871	
1.76e+07	1428.51	928.693	77.0942	
1.77e+07	1664.01	1162.16	81.4744	
1.78e+07	1586.82	1134.67	87.9426	
1.79e+07	1664.56	1159.81	88.3596	
1.8e+07	1378.97	816.721	82.5782	
1.81e+07	1316.77	864.516	88.4505	
1.82e+07	1210.36	874.616	76.4809	
1.83e+07	1341.61	898.301	89.8162	
1.84e+07	1399.57	944.263	90.8103	
1.85e+07	1334.05	931.507	87.9276	
1.86e+07	1285.75	856.964	84.0068	
1.87e+07	1598.47	1232.27	73.8202	
1.88e+07	1588.18	1094.32	81.2916	
1.89e+07	1593.25	1210.53	77.6232	
1.9e+07	1777.25	1311.14	82.708	
1.91e+07	1626.7	1341.25	74.0727	
1.92e+07	1839.56	1373.98	81.3311	
1.93e+07	1962.49	1559.36	88.1417	
1.94e+07	1825.15	1407.38	79.2516	
1.95e+07	1919.63	1580.2	85.7508	
1.96e+07	1849.97	1374.72	86.0463	
1.97e+07	1472.18	1074.76	83.282	
1.98e+07	1575.97	1132.79	79.8977	
1.99e+07	1610.27	1192.65	84.654	
2e+07	1607.35	1133.44	81.4723	
2.01e+07	1446.74	1039	80.3626	
2.02e+07	1648.17	1260.06	80.6876	
2.03e+07	1879.25	1536.7	81.794	
2.04e+07	2024.32	1590.05	80.6973	
2.05e+07	1902.26	1498.85	83.807	
2.06e+07	2072.55	1625.38	83.044	
2.07e+07	1744.59	1323.14	77.4547	
2.08e+07	1845.9	1313.07	83.753	
2.09e+07	1682.58	1255.52	84.897	
2.1e+07	1775.75	1308.65	76.084	
2.11e+07	1668.68	1173.55	80.4947	
2.12e+07	1648.75	1244.42	90.7126	
2.13e+07	1641.78	1202.36	81.7748	
2.14e+07	1687.45	1268.94	82.9368	
2.15e+07	1677.12	1149.57	74.2319	
2.16e+07	1795.19	1328.02	79.9702	
2.17e+07	1793.94	1206.67	79.6257	
2.18e+07	1816.32	1371.26	82.1086	
2.19e+07	1964.3	1436.24	82.8972	
2.2e+07	2034.5	1684.41	78.4683	
2.21e+07	1944.55	1506.41	75.547	
2.22e+07	2058.47	1594.44	81.6249	
2.23e+07	1973.38	1489.95	73.4163	
2.24e+07	2036.42	1553.31	89.5743	
2.25e+07	1722.4	1375.21	77.5831	
2.26e+07	1747.86	1293.34	81.3205	
2.27e+07	1935.19	1523.74	81.8544	
2.28e+07	2007.62	1592.44	85.7803	
2.29e+07	1954.53	1557.78	79.8954	
2.3e+07	1951.67	1576.1	77.1296	
2.31e+07	1967.98	1574.87	78.0515	
2.32e+07	2224.75	1699.64	88.1485	
2.33e+07	2084.19	1636.64	79.9505	
2.34e+07	2079.62	1585.66	88.5847	
2.35e+07	2059.6	1676.53	82.567	
2.36e+07	2099.47	1688.45	88.221	
2.37e+07	1980.39	1388.82	83.8246	
2.38e+07	1700.08	1119.9	82.2308	
2.39e+07	1582.55	1178.98	80.4219	
2.4e+07	1661.84	1172.01	85.0376	
2.41e+07	1617.49	1230.98	81.3037	
2.42e+07	1754.76	1290.84	86.1603	
2.43e+07	1612.07	1144.2	79.3225	
2.44e+07	1628.27	1154.69	78.4014	
2.45e+07	1556.64	1118.73	85.1126	
2.46e+07	1463.49	1028.18	83.1903	
2.47e+07	1511.12	998.197	86.8666	
2.48e+07	1674.13	1289.19	72.2113	
2.49e+07	1571.75	1108.99	87.3335	
2.5e+07	1474.66	1042.63	77.321	
2.51e+07	1625.48	1230.05	78.5359	
2.52e+07	1602.27	1191.78	81.1452	
2.53e+07	1546.16	1044.05	77.3024	
2.54e+07	1716.23	1396.74	74.8484	
2.55e+07	1847.15	1382.47	84.4082	
2.56e+07	2192.1	1758.74	78.9403	
2.57e+07	2081.83	1634.34	74.9898	
2.58e+07	2092.12	1711.74	87.7491	
2.59e+07	1973.13	1451.57	79.8931	
2.6e+07	1934.9	1450.79	77.6268	
2.61e+07	2035.73	1591.91	84.2562	
2.62e+07	1745.12	1368.17	83.2175	
2.63e+07	1936.79	1396.86	79.9249	
2.64e+07	1924.68	1496.21	83.7116	
2.65e+07	2002.43	1671.95	81.9566	
2.66e+07	2064.99	1619.15	80.4876	
2.67e+07	1952.86	1375.91	83.4844	
2.68e+07	2027.62	1533.83	87.0755	
2.69e+07	2185.39	1843.15	82.8024	
2.7e+07	2331.11	1813.97	80.0475	
2.71e+07	2332.33	1823.93	85.213	
2.72e+07	2226.32	1793.18	84.7741	
2.73e+07	1971.04	1562.24	85.0065	
2.74e+07	2020.5	1538.5	79.3104	
2.75e+07	1901.93	1411.78	82.3348	
2.76e+07	1745.75	1416.38	76.3752	
2.77e+07	1762.17	1293.07	87.5285	
2.78e+07	2143.98	1649.79	85.8622	
2.79e+07	2053.68	1605.45	77.4067	
2.8e+07	1977.57	1602.42	85.6107	
2.81e+07	1954.97	1666.64	82.4542	
2.82e+07	1815.03	1420.53	78.5902	
2.83e+07	1871.91	1400	79.7119	
2.84e+07	2092.25	1536.64	82.3846	
2.85e+07	2120.1	1662.59	78.7736	
2.86e+07	2178.96	1647.21	82.6061	
2.87e+07	2084.24	1682.21	76.0155	
2.88e+07	2055.68	1592.2	81.5521	
2.89e+07	2126.6	1689.47	88.3743	
2.9e+07	2304	1844.67	81.1974	
2.91e+07	2453.56	1985.71	84.5548	
2.92e+07	2184.82	1717.06	84.8184	
2.93e+07	2243.16	1738.69	83.4089	
2.94e+07	2183.1	1799.34	78.3851	
2.95e+07	2208.88	1756.64	85.5928	
2.96e+07	2177.43	1730.35	80.5079	
2.97e+07	2194.38	1720.06	84.4546	
2.98e+07	2183.79	1727.16	79.6513	
2.99e+07	2152.38	1626.04	87.9474	
3e+07	2118.07	1583.48	80.635	
3.01e+07	1996.81	1525.46	80.8757	
3.02e+07	2070.06	1552.52	84.9872	
3.03e+07	1984.25	1546.65	79.5969	
3.04e+07	2163.37	1742.71	82.7563	
3.05e+07	2369.26	1815.29	89.2015	
3.06e+07	2387.74	1854.19	82.797	
3.07e+07	2487.33	2027.93	88.9992	
3.08e+07	2284.48	1720.97	86.1098	
3.09e+07	2554.93	2014.06	82.0603	
3.1e+07	2455.54	1986.48	78.7503	
3.11e+07	2466.34	2086.91	77.762	
3.12e+07	2268.17	1855.8	89.2059	
3.13e+07	2112.41	1713.58	77.4543	
3.14e+07	1877.84	1460.51	82.9232	
3.15e+07	2135.72	1662.7	85.647	
3.16e+07	2064.96	1651.15	85.0846	
3.17e+07	2063.61	1657.63	88.3367	
3.18e+07	2273.6	1710.63	90.4933	
3.19e+07	2064.08	1564.63	78.56	
3.2e+07	2061.32	1624.84	80.9785	
3.21e+07	2121.01	1582.46	83.0838	
3.22e+07	2110.05	1744.02	80.6128	
3.23e+07	2088.82	1769.61	75.0754	
3.24e+07	2123.27	1765.18	81.0531	
3.25e+07	2162	1675.39	82.2322	
3.26e+07	2227.78	1683.43	86.0514	
3.27e+07	2233.27	1942.95	82.1597	
3.28e+07	2154.18	1660.15	79.7593	
3.29e+07	2011.55	1676.46	75.5967	
3.3e+07	2258.62	1725.75	87.3755	
3.31e+07	2395.92	1876.57	88.2269	
3.32e+07	2228.12	1682.03	86.0492	
3.33e+07	2095.6	1642.89	81.288	
3.34e+07	2192.25	1733.93	86.1874	
3.35e+07	2362.73	2063.18	79.497	
3.36e+07	2205.17	1666.76	76.6007	
3.37e+07	2204.67	1664.33	82.2802	
3.38e+07	2466.43	2019.75	84.8275	
3.39e+07	2443.15	1962.6	81.3924	
3.4e+07	2181.08	1771.62	89.144	
3.41e+07	2368.34	2087.22	79.8235	
3.42e+07	2339.28	1942.55	81.5987	
3.43e+07	2011.46	1553.63	75.7426	
3.44e+07	2003.37	1603.87	76.6963	
3.45e+07	1746.32	1264.86	84.1134	
3.46e+07	1738	1280.61	90.0076	
3.47e+07	1827.06	1343.58	78.3071	
3.48e+07	1840.53	1387.35	84.1897	
3.49e+07	1813.03	1347.91	83.9519	
3.5e+07	1892.93	1410.15	77.4361	
3.51e+07	2024.9	1640.55	81.5613	
3.52e+07	2340.99	1889.06	83.23	
3.53e+07	2476.41	2025.55	85.32	
3.54e+07	2356.54	1887.1	77.3572	
3.55e+07	2319.45	1750.76	89.8563	
3.56e+07	2260.15	1732.36	88.7248	
3.57e+07	2135.3	1878.66	77.6201	
3.58e+07	2350.57	1925.13	85.0827	
3.59e+07	2192.01	1652.18	79.5016	
3.6e+07	2124.26	1675.98	81.5842	
3.61e+07	1987.64	1542.78	76.0934	
3.62e+07	2063.21	1681.56	79.358	
3.63e+07	1730.21	1236.62	79.3754	
3.64e+07	1883.97	1317.51	79.5249	
3.65e+07	1596.88	1283.75	85.7092	
3.66e+07	1562.38	1209.43	85.2672	
3.67e+07	1641.15	1213.69	77.0733	
3.68e+07	1635.4	1238.34	87.51	
3.69e+07	1633.32	1188.01	79.7127	
3.7e+07	1549.79	1028.91	85.3949	
3.71e+07	1583.53	1118.59	79.694	
3.72e+07	1548.74	1150.98	85.3259	
3.73e+07	1471.06	978.368	79.3529	
3.74e+07	1600.09	1117.17	85.3526	
3.75e+07	1503.15	1010.59	80.4839	
3.76e+07	1538.45	1043.32	85.8905	
3.77e+07	1621.49	1120.36	81.5039	
3.78e+07	1545.31	1038.39	78.5844	
3.79e+07	1568.82	1094.8	79.2615	
3.8e+07	1513.52	1081.57	74.8114	
3.81e+07	1553.1	1077.17	81.9302	
3.82e+07	1447.06	967.717	80.6928	
3.83e+07	1480.42	1125.5	79.3189	
3.84e+07	1419.49	985.425	79.9157	
3.85e+07	1446.98	1032.72	74.7619	
3.86e+07	1487.25	1114.42	82.1797	
3.87e+07	1590.74	1086.71	82.5575	
3.88e+07	1583.28	1207.31	88.3858	
3.89e+07	1694.01	1273.53	83.94	
3.9e+07	1700.58	1216.56	84.1514	
3.91e+07	1566.93	1012.39	87.2074	
3.92e+07	1656.22	1324.42	79.9116	
3.93e+07	1642.86	1177.08	79.7506	
3.94e+07	1603.92	1181.29	82.4767	
3.95e+07	1714.68	1287.04	77.4458	
3.96e+07	1797.71	1433.37	83.5653	
3.97e+07	1681.92	1338.48	70.6334	
3.98e+07	1792.76	1182.56	83.6067	
3.99e+07	1735.77	1199.44	84.2851	
4e+07	1701.9	1161.14	83.4799	
4.01e+07	1803.9	1362.12	83.0983	
4.02e+07	1671.66	1176.36	77.0652	
4.03e+07	1752.92	1348.53	79.9105	
4.04e+07	1668.84	1245.6	78.3259	
4.05e+07	1625.31	1198.25	80.1237	
4.06e+07	1835.56	1506.69	76.7357	
4.07e+07	1922.02	1432.1	75.9766	
4.08e+07	2215.49	1649.28	87.5076	
4.09e+07	2325.49	2028.46	85.8075	
4.1e+07	2232.03	1762.9	83.2306	
4.11e+07	2065.49	1591.58	83.2691	
4.12e+07	1971.97	1428.33	80.6603	
4.13e+07	1872	1309.3	86.8576	
4.14e+07	1980.78	1619	84.4219	
4.15e+07	2281.88	1766.01	91.815	
4.16e+07	2023.36	1510.11	82.6101	
4.17e+07	1965.37	1521.2	84.3514	
4.18e+07	2066.51	1550.37	86.1736	
4.19e+07	1730.23	1258.99	82.1331	
4.2e+07	1938.42	1497.31	82.4909	
4.21e+07	1889.45	1493.99	84.9596	
4.22e+07	1862.94	1392.8	76.3217	
4.23e+07	1918.42	1386.66	76.568	
4.24e+07	1791.54	1299.95	80.8596	
4.25e+07	1551.7	1171.22	74.305	
4.26e+07	1570.33	1156.56	85.89	
4.27e+07	1505.75	1105.43	74.073	
4.28e+07	1796.97	1295.39	84.1578	
4.29e+07	1680.87	1202.38	79.4461	
4.3e+07	1705.76	1351.5	82.9028	
4.31e+07	2008.61	1611.5	86.8574	
4.32e+07	1950.27	1501.35	76.2097	
4.33e+07	1968.96	1578.37	83.7105	
4.34e+07	1949.61	1439.86	85.5733	
4.35e+07	1970.95	1515.31	78.7051	
4.36e+07	2016.09	1577.55	88.182	
4.37e+07	1948.8	1499.29	78.6217	
4.38e+07	2174.66	1756.81	91.6846	
4.39e+07	2165.05	1683.17	80.8217	
4.4e+07	2013.25	1643.1	83.4056	
4.41e+07	1991	1578.35	77.6786	
4.42e+07	2211.09	1736.71	75.6597	
4.43e+07	2148.82	1750.33	73.0657	
4.44e+07	2113.23	1653.92	80.7121	
4.45e+07	2143.63	1763.55	90.0978	
4.46e+07	2160.49	1729.95	84.0831	
4.47e+07	2152.19	1649.53	80.3405	
4.48e+07	2045.94	1514.98	79.1463	
4.49e+07	2182.43	1643.73	79.0404	
4.5e+07	2139.42	1718.02	83.6661	
4.51e+07	2178.26	1738.21	91.9036	
4.52e+07	2231.09	1806.73	79.9822	
4.53e+07	2164.47	1798.99	81.1021	
4.54e+07	1821.31	1369.19	81.1077	
4.55e+07	1903.05	1444.41	79.9192	
4.56e+07	1980.16	1542.45	82.8758	
4.57e+07	2147.66	1643.31	89.4225	
4.58e+07	2144.71	1599.93	81.7564	
4.59e+07	2462.88	1964.55	85.7113	
4.6e+07	2268.67	1797.49	80.0213	
4.61e+07	2092.14	1668.82	83.2515	
4.62e+07	1935.74	1635.1	78.912	
4.63e+07	1919.68	1473.81	82.4895	
4.64e+07	2006.27	1493.52	86.5187	
4.65e+07	1972.8	1539.89	84.0511	
4.66e+07	2102.38	1718.48	78.5959	
4.67e+07	2269.78	1896	78.5402	
4.68e+07	1989.32	1556.22	77.9397	
4.69e+07	2009.77	1645.86	80.4768	
4.7e+07	1804.46	1464.83	75.4571	
4.71e+07	1698.48	1276.04	82.2335	
4.72e+07	1698.95	1214.95	86.9875	
4.73e+07	1756.46	1444.86	78.7889	
4.74e+07	1898.24	1424.9	84.3061	
4.75e+07	1853.35	1408.46	77.0242	
4.76e+07	1999.15	1573.02	86.3455	
4.77e+07	2182.7	1763.69	81.4754	
4.78e+07	2123.16	1672.23	82.0696	
4.79e+07	2054	1706.79	79.9845	
4.8e+07	1853.61	1435.21	78.7089	
4.81e+07	1863.1	1342.24	83.3276	
4.82e+07	2068.65	1640.83	83.0588	
4.83e+07	1996.8	1547.4	86.0928	
4.84e+07	1814.77	1367.56	88.606	
4.85e+07	1995.46	1490.6	81.3325	
4.86e+07	1809.14	1354.03	82.9256	
4.87e+07	1876.34	1379.44	78.8916	
4.88e+07	2151.22	1727.35	75.3858	
4.89e+07	2091.15	1672.69	83.5433	
4.9e+07	2009.24	1710.95	75.3331	
4.91e+07	1943.71	1554.89	81.2687	
4.92e+07	1900.78	1475.68	75.1641	
4.93e+07	1999.54	1460.42	89.036	
4.94e+07	1994.58	1590.2	79.4611	
4.95e+07	1789.95	1389.55	84.9552	
4.96e+07	1883.73	1443.05	79.4304	
4.97e+07	1782.68	1329.01	80.2835	
4.98e+07	1789.53	1376.83	85.6582	
4.99e+07	1757.79	1210.31	80.4868	
5e+07	1887.34	1393.8	79.9215	
