# 
# registered features: 
# 
# FeatureMoleculesIO
# 	Number of monomers: 1257
# 	max connectivity: 4
# FeatureBox
# FeatureBondset<FastBondset>
# 
# not registered features: 
# 
# #!version
# !attributes
# endoffile
# 
# radius of gyration
# mcs	R_G molecule 	R_G backbone	R_G sidechains

1.08e+07	1220.23	805.49	83.6941	
1.09e+07	1298.25	840.631	83.9742	
1.1e+07	1083.54	718.495	84.4126	
1.11e+07	998.873	638.036	82.8632	
1.12e+07	1029.27	652.035	84.5103	
1.13e+07	958.066	555.045	82.4234	
1.14e+07	1209.4	776.932	80.8238	
1.15e+07	1159.01	761.989	82.9986	
1.16e+07	1058.7	607.5	81.2994	
1.17e+07	1061.98	594.772	86.7449	
1.18e+07	1148.79	636.622	78.6014	
1.19e+07	979.194	649.484	83.5529	
1.2e+07	925.494	569.135	77.1193	
1.21e+07	885.682	525.619	81.0011	
1.22e+07	956.482	563.805	80.186	
1.23e+07	1003.14	547.109	81.5938	
1.24e+07	989.52	536.959	81.9035	
1.25e+07	937.287	463.763	76.2671	
1.26e+07	1030.34	656.513	86.7089	
1.27e+07	1099.34	679.378	83.8242	
1.28e+07	1235.98	786.146	88.1086	
1.29e+07	1209.75	786.853	84.2828	
1.3e+07	1117.08	690.778	76.9667	
1.31e+07	899.538	601.169	82.7216	
1.32e+07	859.394	518.251	82.6284	
1.33e+07	970.323	556.847	80.9184	
1.34e+07	1086.55	645.988	78.6728	
1.35e+07	1151.5	710.529	79.6639	
1.36e+07	1112.43	682.189	80.0334	
1.37e+07	1038.58	640.319	80.2253	
1.38e+07	1181.24	680.429	87.0405	
1.39e+07	1046	623.536	84.5072	
1.4e+07	907.798	469.454	79.8454	
1.41e+07	826.865	459.325	84.6265	
1.42e+07	916.486	431.644	77.2919	
1.43e+07	801.554	438.86	70.2691	
1.44e+07	941.28	583.267	86.6174	
1.45e+07	879.522	461.219	75.0978	
1.46e+07	1053.18	639.335	83.2167	
1.47e+07	1020.7	575.213	85.6063	
1.48e+07	979.917	571.583	86.4117	
1.49e+07	985.591	596.748	73.6977	
1.5e+07	929.466	488.327	85.6324	
1.51e+07	912.954	455.604	88.7897	
1.52e+07	930.309	625.634	80.8105	
1.53e+07	1196.31	774.217	77.4282	
1.54e+07	1182.49	708.485	85.498	
1.55e+07	1004.58	567.468	79.2465	
1.56e+07	1184.57	747.541	84.3102	
1.57e+07	1161.84	811.964	86.8771	
1.58e+07	1220.98	809.341	82.3339	
1.59e+07	1199	721.925	74.3322	
1.6e+07	1124.1	685.45	85.6738	
1.61e+07	1014.71	604.346	80.7932	
1.62e+07	1179.74	770.104	82.4323	
1.63e+07	1211.48	789.828	86.261	
1.64e+07	1249.07	756.78	87.101	
1.65e+07	1255.21	911.277	82.0249	
1.66e+07	1152.86	780.15	78.7474	
1.67e+07	1034.93	593.412	82.152	
1.68e+07	1126.83	725.771	81.662	
1.69e+07	1115.52	557.397	85.3566	
1.7e+07	1249.11	828.898	76.1835	
1.71e+07	1076.88	693.943	75.5794	
1.72e+07	1065.86	584.263	85.4206	
1.73e+07	1176.82	719.322	89.0531	
1.74e+07	1240.9	745.308	78.5033	
1.75e+07	1161.55	739.855	78.5071	
1.76e+07	1208.97	719.722	80.1275	
1.77e+07	1221.38	654.948	89.5337	
1.78e+07	1286.83	824.933	76.6411	
1.79e+07	1264.54	875.402	83.5423	
1.8e+07	1318.5	861.473	73.5149	
1.81e+07	1338.34	965.579	78.9903	
1.82e+07	1379.96	979.552	81.681	
1.83e+07	1473.1	878.738	88.9924	
1.84e+07	1429.71	1008.48	84.2518	
1.85e+07	1383.03	941.331	72.5926	
1.86e+07	1423.95	855.907	91.5774	
1.87e+07	1370.38	924.752	86.1214	
1.88e+07	1332	844.879	84.5051	
1.89e+07	1126.16	762.045	85.4307	
1.9e+07	1186.17	756.069	87.1649	
1.91e+07	1224.31	874.995	84.0617	
1.92e+07	1255.63	861.148	76.7669	
1.93e+07	1229.81	812.587	88.0816	
1.94e+07	1183.44	835.336	70.6986	
1.95e+07	1246.04	881.924	78.1753	
1.96e+07	1242.55	827.612	82.1593	
1.97e+07	1386.96	990.617	83.3671	
1.98e+07	1235.35	735.575	72.8492	
1.99e+07	1205.44	704.373	87.425	
2e+07	905.7	458.39	81.1579	
2.01e+07	1005.26	655	81.8987	
2.02e+07	1011.07	563.165	81.3943	
2.03e+07	1057.95	647.586	86.6398	
2.04e+07	1049.45	671.841	87.3155	
2.05e+07	1051.28	706.167	84.5597	
2.06e+07	924.018	525.973	77.0252	
2.07e+07	1083.4	629.163	87.1502	
2.08e+07	1089.78	634.815	83.9972	
2.09e+07	1156.05	693.051	78.7753	
2.1e+07	1300.24	791.626	80.6826	
2.11e+07	1168.65	775.186	79.0295	
2.12e+07	1188.35	719.333	82.3511	
2.13e+07	1062.76	625.811	87.0184	
2.14e+07	1104.55	578.336	89.6232	
2.15e+07	1007.32	533.188	87.7452	
2.16e+07	1095.77	733.798	81.7994	
2.17e+07	1133.34	754.089	73.8449	
2.18e+07	1095.32	645.409	91.0685	
2.19e+07	1110.15	554.551	94.2696	
2.2e+07	1096.63	664.676	80.583	
2.21e+07	1182.22	729.778	88.3486	
2.22e+07	1105.02	647.054	82.4222	
2.23e+07	1292.98	822.661	84.5537	
2.24e+07	1217.25	830.438	79.624	
2.25e+07	1185.1	759.136	86.57	
2.26e+07	1321.46	829.231	82.1069	
2.27e+07	1214.01	799.384	76.9999	
2.28e+07	1312.56	817.671	76.5793	
2.29e+07	1202.53	737.989	77.8348	
2.3e+07	1277.05	885.416	90.4556	
2.31e+07	1154.25	835.333	70.9238	
2.32e+07	1168.18	956.432	74.0158	
2.33e+07	1290.33	832.944	79.5399	
2.34e+07	1171.56	724.119	72.2618	
2.35e+07	1209.77	763.217	82.6322	
2.36e+07	1145.19	704.428	82.5215	
2.37e+07	1170.47	644.742	86.4666	
2.38e+07	1176.1	776.642	85.3758	
2.39e+07	1271.52	788.565	79.755	
2.4e+07	1127.3	743.448	78.9613	
2.41e+07	1052.72	613.522	75.5676	
2.42e+07	1325.53	895.132	82.9713	
2.43e+07	1185.1	748.614	91.9672	
2.44e+07	1055.96	614.86	86.3872	
2.45e+07	1077.03	716.637	76.6319	
2.46e+07	1127.84	716.286	79.4345	
2.47e+07	1109.27	610.504	84.0931	
2.48e+07	1037.12	566.335	79.2991	
2.49e+07	1033.02	680.502	82.5584	
2.5e+07	1191.51	768.611	84.6679	
2.51e+07	1223.16	658.569	80.0245	
2.52e+07	1232.52	813.852	89.7347	
2.53e+07	1103.5	645.479	81.8789	
2.54e+07	1071.88	688.688	84.7322	
2.55e+07	1292.26	895.946	77.5694	
2.56e+07	1098.05	671.924	75.0189	
2.57e+07	1127.23	737.068	74.9969	
2.58e+07	1031.92	679.222	83.0496	
2.59e+07	935.008	513.178	77.7297	
2.6e+07	990.871	513.084	89.8392	
2.61e+07	1026.41	635.875	83.3414	
2.62e+07	1149.71	714.093	82.0224	
2.63e+07	1161.35	814.564	71.4592	
2.64e+07	1218.3	735.428	90.7026	
2.65e+07	1356.53	832.259	84.2823	
2.66e+07	1300.74	881.197	86.0437	
2.67e+07	1248.02	795.726	89.2128	
2.68e+07	1090.13	793.207	78.1764	
2.69e+07	1053.94	696.91	86.1563	
2.7e+07	1157.26	753.172	75.5103	
2.71e+07	1321.09	831.473	80.818	
2.72e+07	1188.49	803.698	73.6969	
2.73e+07	1443.61	955.824	79.4248	
2.74e+07	1438.81	910.704	78.8268	
2.75e+07	1491.45	992.451	76.0349	
2.76e+07	1398.43	984.902	81.6883	
2.77e+07	1210.33	778.345	82.7496	
2.78e+07	1107.49	668.072	80.8604	
2.79e+07	1129.33	743.099	85.3086	
2.8e+07	1105.76	688.873	79.3153	
2.81e+07	1197.95	737.042	76.3465	
2.82e+07	1157.88	753.771	82.3181	
2.83e+07	1298.53	861.622	79.4465	
2.84e+07	1196.83	829.115	71.5826	
2.85e+07	1136.08	659.621	83.2449	
2.86e+07	1151.95	776.053	76.7946	
2.87e+07	1235.46	845.245	80.5938	
2.88e+07	1277.88	831.154	79.7249	
2.89e+07	1461.75	993.83	83.8846	
2.9e+07	1177.45	825.568	77.9291	
2.91e+07	1301.97	807.377	89.7355	
2.92e+07	1156.63	736.91	86.94	
2.93e+07	1097.66	726.167	75.6092	
2.94e+07	1046.51	693.213	76.7951	
2.95e+07	937.317	518.424	79.0708	
2.96e+07	1068.59	625.762	83.1394	
2.97e+07	1141.99	765.46	89.1055	
2.98e+07	1062.97	602.352	77.752	
2.99e+07	1015.62	547.89	81.5487	
3e+07	1068.59	683.514	81.7577	
3.01e+07	1052.18	701.2	70.8586	
3.02e+07	1031.35	609.116	76.2816	
3.03e+07	1066.1	680.262	84.5804	
3.04e+07	1095.09	581.306	86.5409	
3.05e+07	1104.76	627.389	92.2141	
3.06e+07	1146.71	794.039	77.0214	
3.07e+07	1294.94	841.94	88.627	
3.08e+07	1215.36	822.209	80.0689	
3.09e+07	1286.95	747.427	90.2139	
3.1e+07	1170.1	678.245	87.4194	
3.11e+07	1067.97	625.626	85.5558	
3.12e+07	1181.71	621.431	78.8795	
3.13e+07	993.644	568.058	87.0171	
3.14e+07	1067.54	650.631	79.1196	
3.15e+07	1120.64	683.226	78.6971	
3.16e+07	1106.15	804.239	73.4715	
3.17e+07	1177.98	711.475	84.2539	
3.18e+07	1094.87	654.048	72.296	
3.19e+07	1277.5	796.469	81.9674	
3.2e+07	1180.12	732.477	84.335	
3.21e+07	1223.59	902.629	78.2461	
3.22e+07	1171.3	737.224	74.9001	
3.23e+07	1367.78	722.353	82.9089	
3.24e+07	1230.16	760.126	92.7104	
3.25e+07	1299.86	815.129	81.7477	
3.26e+07	1287.77	915.555	77.2063	
3.27e+07	1029.66	727.076	84.2229	
3.28e+07	1005.72	558.561	78.3921	
3.29e+07	1033.49	604.155	81.3445	
3.3e+07	1107.44	670.346	85.8208	
3.31e+07	1069.6	668.114	82.4816	
3.32e+07	1335.09	875.435	83.1731	
3.33e+07	1356.51	984.764	81.4457	
3.34e+07	1289.9	897.851	81.3306	
3.35e+07	1111.32	816.132	88.2927	
3.36e+07	1092.63	650.824	77.9834	
3.37e+07	968.985	613.393	88.0781	
3.38e+07	1038.38	617.08	87.9895	
3.39e+07	1034.67	623.344	86.1832	
3.4e+07	1003.07	674.842	82.7409	
3.41e+07	1107.38	771.067	79.6953	
3.42e+07	1134.93	752.341	77.3235	
3.43e+07	941.495	634.727	73.7058	
3.44e+07	997.997	555.783	83.4194	
3.45e+07	1017.95	643.695	78.0043	
3.46e+07	1011.08	795.096	88.1392	
3.47e+07	1363.6	821.745	88.5292	
3.48e+07	1007.22	595.201	84.2963	
3.49e+07	1163.73	740.513	87.0469	
3.5e+07	1217.59	782.31	74.6614	
3.51e+07	1409.67	907.348	86.5046	
3.52e+07	1275.58	792.192	83.0304	
3.53e+07	1312.71	800.762	75.2488	
3.54e+07	1092.89	700.599	80.7603	
3.55e+07	1077.58	608.015	73.7768	
3.56e+07	1032.08	737.893	81.9746	
3.57e+07	998.949	569.498	75.9904	
3.58e+07	1049.51	635.221	85.8176	
3.59e+07	1024.79	698.946	83.3423	
3.6e+07	1048.61	631.522	82.7913	
3.61e+07	1096.52	662.947	77.3606	
3.62e+07	1114.53	719.154	82.5362	
3.63e+07	1234.56	812.438	77.829	
3.64e+07	1089.54	593.068	84.7376	
3.65e+07	1080.64	608.401	83.94	
3.66e+07	979.369	589.654	83.6383	
3.67e+07	1012.33	617.954	90.7384	
3.68e+07	1026.28	604.366	83.6327	
3.69e+07	1114.3	734.262	78.7466	
3.7e+07	1060.82	699.174	77.8372	
3.71e+07	1132.88	789.549	79.2135	
3.72e+07	1324.45	875.481	74.6044	
3.73e+07	1453.08	1088.7	84.2327	
3.74e+07	1440.91	930.515	86.1692	
3.75e+07	1302.22	893.711	79.9965	
3.76e+07	1176.11	852.712	82.8331	
3.77e+07	1221.6	814.482	77.1104	
3.78e+07	1120.61	825.897	80.98	
3.79e+07	1257.15	721.773	85.9659	
3.8e+07	1206.11	783.002	83.6681	
3.81e+07	1152.58	741.351	78.8839	
3.82e+07	1134.4	679.204	84.4862	
3.83e+07	1104	557.076	80.7725	
3.84e+07	1122.23	733.045	78.9671	
3.85e+07	1140.12	644.402	85.5452	
3.86e+07	1137.14	679.699	81.4468	
3.87e+07	1132.11	700.898	85.6057	
3.88e+07	1170	735.085	91.31	
3.89e+07	1236.19	793.051	79.8846	
3.9e+07	1197.66	619.115	86.1691	
3.91e+07	1086.74	593.811	86.7543	
3.92e+07	1103.9	681.645	81.8092	
3.93e+07	1067.25	652.936	75.1399	
3.94e+07	1255.86	847.374	77.0341	
3.95e+07	1274	762.228	93.3533	
3.96e+07	1277.15	822.983	73.2461	
3.97e+07	1288.86	864.158	75.164	
3.98e+07	1241.45	746.047	82.9334	
3.99e+07	1098.03	644.411	76.6306	
4e+07	1236.94	792.73	85.6744	
4.01e+07	1114.94	769.532	69.8708	
4.02e+07	1263.62	809.583	79.222	
4.03e+07	1269.55	788.357	81.1696	
4.04e+07	1035.98	698.797	78.937	
4.05e+07	1209.47	778.749	84.8128	
4.06e+07	1288.46	799.205	93.9833	
4.07e+07	1249.69	875.767	77.2733	
4.08e+07	1248.59	825.068	78.6402	
4.09e+07	1325.79	761.645	84.9193	
4.1e+07	1425.24	950.79	83.2975	
4.11e+07	1335.67	944.787	77.6818	
4.12e+07	1278.47	839.848	90.3292	
4.13e+07	1042.37	708.404	76.0882	
4.14e+07	1117.64	635.829	80.6156	
4.15e+07	1074.31	563.556	83.331	
4.16e+07	1227.48	832.456	85.1411	
4.17e+07	1347.61	841.583	82.2784	
4.18e+07	1442.72	902.103	97.871	
4.19e+07	1329.24	995.415	80.5506	
4.2e+07	1196.15	729.559	84.8966	
4.21e+07	1286.08	868.437	85.1898	
4.22e+07	1148.51	816.289	82.2536	
4.23e+07	1146.85	651.067	81.4189	
4.24e+07	1113.72	735.024	84.2717	
4.25e+07	1247.64	850.467	81.9221	
4.26e+07	1211.43	774.235	71.3781	
4.27e+07	1275.85	867.972	76.4838	
4.28e+07	1071.65	662.539	81.1098	
4.29e+07	1180.98	608.454	84.2001	
4.3e+07	1435.56	855.99	84.2738	
4.31e+07	1488.11	1012.03	85.2099	
4.32e+07	1428.72	1083.74	81.0542	
4.33e+07	1360.46	838.877	95.5176	
4.34e+07	1365.4	1008.25	86.3377	
4.35e+07	1318.38	1024.63	81.9392	
4.36e+07	1329.02	861.02	78.8612	
4.37e+07	1320.79	805.133	83.2678	
4.38e+07	1628.42	1089.95	90.5688	
4.39e+07	1329.45	884.415	77.8562	
4.4e+07	1356.35	908.942	85.4513	
4.41e+07	1322.96	811.865	82.056	
4.42e+07	1335.91	836.642	90.2956	
4.43e+07	1294.9	830.609	82.9036	
4.44e+07	1261.78	749.157	90.886	
4.45e+07	1321.8	847.492	86.1101	
4.46e+07	1308.87	832.586	78.7215	
4.47e+07	1520.39	940.919	78.3379	
4.48e+07	1442.79	964.12	83.0788	
4.49e+07	1387.11	990.257	79.1901	
4.5e+07	1351.18	907.279	84.4039	
4.51e+07	1323.94	927.083	81.2086	
4.52e+07	1196.69	741.452	81.546	
4.53e+07	1183.01	761.454	82.0359	
4.54e+07	1254.78	899.493	87.2069	
4.55e+07	1160.65	757.628	84.7637	
4.56e+07	1282.92	870.2	73.3562	
4.57e+07	1253.57	825.18	90.525	
4.58e+07	1128.13	775.174	87.2575	
4.59e+07	1175.83	777.962	81.119	
4.6e+07	1192.83	662.464	79.0314	
4.61e+07	1142.27	728.823	74.3287	
4.62e+07	1108.57	715.536	79.5884	
4.63e+07	1273.06	747.201	87.5406	
4.64e+07	1213.53	731.298	80.7279	
4.65e+07	1159.15	758.771	91.1947	
4.66e+07	1133.93	685.886	78.8461	
4.67e+07	986.417	517.966	82.6423	
4.68e+07	1054.99	575.071	85.4658	
4.69e+07	962.384	475.886	87.107	
4.7e+07	997.432	564.078	76.9779	
4.71e+07	946.03	582.345	82.4402	
4.72e+07	1060.93	537.161	91.0924	
4.73e+07	1024.32	599.658	84.7865	
4.74e+07	927.152	474.555	79.9348	
4.75e+07	851.17	391.628	82.6322	
4.76e+07	952.03	509.162	84.2855	
4.77e+07	1000.56	616.093	84.381	
4.78e+07	1111.91	563.937	85.3583	
4.79e+07	1062.8	555.954	87.3975	
4.8e+07	1151.07	684.276	90.2044	
4.81e+07	1062.61	664.444	77.5352	
4.82e+07	1056.75	675.52	78.1798	
4.83e+07	1069.59	731.568	73.9926	
4.84e+07	1234.75	807.706	81.092	
4.85e+07	1258.05	912.156	77.7795	
4.86e+07	1199.38	781.528	76.7187	
4.87e+07	1184.84	692.02	83.4609	
4.88e+07	1340.26	921.731	87.0415	
4.89e+07	1186.56	752.114	96.0641	
4.9e+07	969.633	598.455	79.3169	
4.91e+07	1000.44	600.249	80.6765	
4.92e+07	1123.5	651.8	89.822	
4.93e+07	1042.01	654.528	78.02	
4.94e+07	1245.82	802.927	78.9086	
4.95e+07	1081.98	620.827	84.5808	
4.96e+07	1316.42	924.719	78.9098	
4.97e+07	1377.02	823.418	79.4745	
4.98e+07	1282.08	825.633	85.6401	
4.99e+07	1294.62	963.419	77.4057	
5e+07	1215.83	762.43	78.6755	
