# Radius of Gyration Tensor of DendrimerRGTensorAnalyzer: whole Molecule with endgroups
# time    R_1   R_2   R_3   Tr   D   M   <A>
97300000 286.786 386.396 429.437 1102.62 4.75872e+07 399903 0.0203987
97400000 288.076 347.117 422.154 1057.35 4.22136e+07 368145 0.0203768
97500000 293.382 359.27 423.636 1076.29 4.46527e+07 381891 0.0203512
97600000 264.437 333.467 432.445 1030.35 3.81335e+07 346742 0.0203507
97700000 266.329 330.86 428.462 1025.65 3.77549e+07 343990 0.0203474
97800000 283.54 388.291 412.245 1084.08 4.53866e+07 387055 0.0203243
97900000 279.792 348.46 387.279 1015.53 3.77583e+07 340805 0.0202962
98000000 306.586 328.741 438.351 1073.68 4.41802e+07 379283 0.0202765
98100000 332.939 341.788 399.34 1074.07 4.54427e+07 383240 0.0202312
98200000 299.562 327.442 383.822 1010.83 3.76488e+07 338747 0.0201962
98300000 276.139 340.594 369.549 986.283 3.47566e+07 321965 0.0201667
98400000 281.328 326.027 384.968 992.323 3.53094e+07 325533 0.0201396
98500000 278.427 343.643 373.824 995.894 3.57673e+07 328224 0.02011
98600000 276.387 351.066 403.014 1030.47 3.91045e+07 349902 0.0200889
98700000 285.037 334.427 407.692 1027.16 3.88628e+07 347874 0.0200666
98800000 302.677 377.299 394.126 1074.1 4.50091e+07 382196 0.02003
98900000 270.882 347.453 410.461 1028.8 3.8632e+07 347921 0.0200151
99000000 276.644 336.639 400.019 1013.3 3.72535e+07 338455 0.0199943
99100000 276.01 329.659 429.448 1035.12 3.90752e+07 351093 0.019987
99200000 282.615 304.698 443.933 1031.25 3.8228e+07 346840 0.0199908
99300000 282.222 339.972 419.792 1041.99 4.02779e+07 357139 0.0199742
99400000 270.123 327.736 413.677 1011.54 3.66225e+07 335850 0.0199634
99500000 269.277 325.123 413.265 1007.67 3.61806e+07 333193 0.0199534
99600000 261.551 340.038 384.644 986.233 3.42092e+07 320335 0.019936
99700000 303.391 342.699 415.445 1061.54 4.31946e+07 372387 0.0199075
99800000 292.574 350.201 389.754 1032.53 3.99341e+07 352984 0.0198762
99900000 291.289 332.537 428.691 1052.52 4.15249e+07 364293 0.0198604
100000000 310.176 341.456 408.095 1059.73 4.32218e+07 371839 0.0198276
100100000 294.976 351.585 469.713 1116.27 4.87135e+07 407407 0.0198257
100200000 266.508 362.579 441.561 1070.65 4.26681e+07 374410 0.0198264
100300000 243.421 378.619 447.682 1069.72 4.12601e+07 370640 0.0198477
100400000 264.28 395.366 412.546 1072.19 4.31058e+07 376622 0.019841
100500000 239.69 392.773 417.516 1049.98 3.93065e+07 358207 0.019854
100600000 250.642 400.169 447.78 1098.59 4.4912e+07 391719 0.019871
100700000 246.484 364.733 442.309 1053.53 3.9764e+07 360248 0.0198865
100800000 240.561 373.427 408.888 1022.88 3.67312e+07 340884 0.0198926
100900000 255.804 370.998 391.562 1018.36 3.71603e+07 340335 0.0198827
101000000 281.309 340.546 426.568 1048.42 4.08646e+07 361062 0.0198701
101100000 262.181 317.211 453.92 1033.31 3.7751e+07 346164 0.0198874
101200000 241.779 311.452 485.166 1038.4 3.65343e+07 343712 0.0199427
101300000 256.177 335.377 447.283 1038.84 3.84287e+07 350508 0.0199559
101400000 253.133 358.268 467.523 1078.92 4.23995e+07 376534 0.01998
101500000 277.589 404.055 466.007 1147.65 5.22678e+07 429812 0.0199829
101600000 257.139 412.398 457.637 1127.17 4.85294e+07 412448 0.0199995
101700000 273.741 378.01 446.495 1098.25 4.62018e+07 394480 0.0199965
101800000 264.567 374.194 409.339 1048.1 4.05243e+07 360469 0.0199862
101900000 274.258 355.089 388.613 1017.96 3.78455e+07 341959 0.0199643
102000000 272.576 344.934 438.38 1055.89 4.1217e+07 364726 0.019961
102100000 265.988 371.574 445.84 1083.4 4.40642e+07 383085 0.0199633
102200000 285.629 319.469 487.033 1092.13 4.44416e+07 385952 0.0199866
102300000 258.733 348.006 507.864 1114.6 4.57283e+07 398181 0.0200347
102400000 258.055 332.881 506.346 1097.28 4.34958e+07 385119 0.020086
102500000 256.959 348.732 518.445 1124.13 4.64576e+07 403627 0.0201432
102600000 245.339 374.161 481.546 1101.05 4.42042e+07 390114 0.0201796
102700000 226.645 361.687 499.661 1087.99 4.09595e+07 375941 0.020246
102800000 254.484 349.384 505.742 1109.61 4.49668e+07 394314 0.0202944
102900000 271.774 347.816 478.483 1098.07 4.52297e+07 390991 0.0203116
103000000 251.498 410.864 456.708 1119.07 4.71923e+07 405837 0.0203308
103100000 258.71 421.82 486.178 1166.71 5.3056e+07 439987 0.0203587
103200000 266.7 405.599 507.49 1179.79 5.48968e+07 449358 0.0203904
103300000 236.845 376.986 509.151 1122.98 4.54607e+07 401820 0.0204515
103400000 240.692 365.528 509.198 1115.42 4.4799e+07 396665 0.0205099
103500000 227.368 415.356 500.913 1143.64 4.73055e+07 416387 0.0205748
103600000 223.482 410.086 490.094 1123.66 4.49156e+07 402155 0.0206359
103700000 228.311 378.035 501.886 1108.23 4.33175e+07 390626 0.0206984
103800000 231.373 354.731 498.658 1084.76 4.09274e+07 374340 0.0207576
103900000 247.569 344.653 455.002 1047.22 3.88233e+07 354788 0.0207768
104000000 251.91 358.064 432.693 1042.67 3.90289e+07 354131 0.0207811
104100000 257.373 357.907 436.757 1052.04 4.02321e+07 360844 0.0207836
104200000 235.603 326.164 430.595 992.363 3.30893e+07 318740 0.0207998
104300000 277.043 348.783 392.749 1018.57 3.79504e+07 342420 0.0207772
104400000 273.757 379.869 416.723 1070.35 4.33357e+07 376373 0.0207627
104500000 281.403 357.604 441.681 1080.69 4.44468e+07 382869 0.0207529
104600000 282.28 407.57 418.026 1107.88 4.80934e+07 403424 0.0207363
104700000 293.568 380.655 457.972 1132.2 5.11776e+07 420524 0.0207239
104800000 272.956 370.362 488.803 1132.12 4.94144e+07 415549 0.0207406
104900000 243.918 352.696 473.48 1070.09 4.07329e+07 368514 0.0207717
105000000 234.026 365.917 443.239 1043.18 3.79565e+07 351553 0.0207932
105100000 215.304 348.299 459.954 1023.56 3.44921e+07 334222 0.0208387
105200000 247.939 348.622 468.802 1065.36 4.05218e+07 366106 0.0208641
105300000 252.659 319.13 451.632 1023.42 3.64157e+07 338870 0.0208816
105400000 285.279 333.2 473.436 1091.92 4.50025e+07 387866 0.0208889
105500000 249.19 361.329 520.575 1131.09 4.68723e+07 407860 0.0209453
105600000 251.898 347.246 499.91 1099.05 4.37273e+07 386988 0.0209872
105700000 252.157 366.022 483.055 1101.23 4.45836e+07 390910 0.0210153
105800000 249.257 378.402 516.964 1144.62 4.87597e+07 418796 0.0210659
105900000 245.687 398.409 514.819 1158.92 5.03925e+07 429477 0.0211165
106000000 218.566 376.115 498.807 1093.49 4.10049e+07 378837 0.0211816
106100000 235.055 409.376 483.285 1127.72 4.65044e+07 407669 0.0212233
106200000 238.312 422.461 456.068 1116.84 4.59159e+07 402035 0.0212514
106300000 245.907 401.738 451.741 1099.39 4.46276e+07 391358 0.0212683
106400000 263.767 376.398 441.106 1081.27 4.37937e+07 381663 0.021267
106500000 250.828 368.433 394.634 1013.9 3.64694e+07 336795 0.0212589
106600000 267.03 374.435 401.111 1042.58 4.01052e+07 357284 0.0212438
106700000 303.03 366.82 410.72 1080.57 4.56546e+07 386278 0.0212136
106800000 323.515 347.677 429.578 1100.77 4.83185e+07 400809 0.0211826
106900000 299.195 369.216 444.633 1113.04 4.91175e+07 407665 0.0211632
107000000 329.632 372.667 443.487 1145.79 5.44793e+07 434303 0.0211297
107100000 296.199 422.472 448.28 1166.95 5.60957e+07 447301 0.021113
107200000 281.034 385.98 448.257 1115.27 4.8624e+07 407467 0.021104
107300000 287.48 385.297 475.669 1148.45 5.26876e+07 430784 0.0211017
107400000 282.279 431.22 467.087 1180.59 5.68559e+07 454991 0.0211006
107500000 299.786 366.868 405.603 1072.26 4.46091e+07 380380 0.0210716
107600000 318.126 368.357 411.953 1098.44 4.82743e+07 399983 0.0210368
107700000 297.422 338.71 450.568 1086.7 4.53901e+07 387360 0.0210257
107800000 272.305 351.128 395.841 1019.27 3.78479e+07 342394 0.0210071
107900000 271.549 366.287 428.395 1066.23 4.26103e+07 372711 0.0209977
108000000 247.919 354.038 404.339 1006.3 3.54901e+07 331168 0.0209937
108100000 282.225 339.687 370.097 992.009 3.54805e+07 326036 0.0209669
108200000 243.484 357.827 399.807 1001.12 3.48333e+07 327534 0.0209644
108300000 237.97 391.094 451.184 1080.25 4.1991e+07 376892 0.0209859
108400000 241.534 395.046 427.758 1064.34 4.08154e+07 367719 0.0209966
108500000 197.442 384.719 473.627 1055.79 3.59765e+07 351687 0.0210623
108600000 226.888 372.515 462.278 1061.68 3.90714e+07 361610 0.021096
108700000 246.561 384.483 467.41 1098.45 4.43098e+07 389755 0.0211174
108800000 271.917 373.439 435.275 1080.63 4.41997e+07 382452 0.0211098
108900000 289.29 377.328 476.67 1143.29 5.2032e+07 426914 0.0211076
109000000 287.481 393.003 438.597 1119.08 4.95532e+07 411440 0.0210925
109100000 285.648 388.102 444.161 1117.91 4.924e+07 410114 0.02108
109200000 276.447 421.515 448.599 1146.56 5.22737e+07 429632 0.0210764
109300000 274.871 366.298 402.423 1043.59 4.05179e+07 358706 0.0210586
109400000 290.892 345.838 448.601 1085.33 4.51299e+07 386239 0.0210487
109500000 309.117 351.306 463.915 1124.34 5.03788e+07 414975 0.0210355
109600000 290.933 317.022 471.576 1079.53 4.34945e+07 378929 0.0210428
109700000 260.563 370.687 481.367 1112.62 4.64939e+07 400450 0.0210614
109800000 272.094 400.391 462.243 1134.73 5.03587e+07 419796 0.0210633
109900000 303.521 408.495 426.843 1138.86 5.29228e+07 427905 0.0210386
110000000 265.455 413.732 435.843 1115.03 4.78675e+07 405846 0.0210379
110100000 257.24 411.009 437.365 1105.61 4.62418e+07 397997 0.0210426
110200000 248.172 378.762 497.073 1124.01 4.67239e+07 405630 0.0210774
110300000 254.493 348.379 477.736 1080.61 4.2356e+07 376673 0.0211002
110400000 277.821 338.326 470.994 1087.14 4.42706e+07 384195 0.0211078
110500000 289.717 353.201 432.394 1075.31 4.42462e+07 380322 0.021092
110600000 281.69 364.2 474.255 1120.15 4.86546e+07 408908 0.0210947
110700000 278.586 353.29 441.858 1073.73 4.34883e+07 377621 0.0210873
110800000 245.087 340.937 444.638 1030.66 3.71536e+07 344128 0.0211002
110900000 278.679 369.121 440.234 1088.03 4.52853e+07 388050 0.021091
111000000 269.917 344.73 447.08 1061.73 4.16001e+07 367845 0.021091
111100000 276.749 380.355 471.633 1128.74 4.96455e+07 415175 0.0210938
111200000 301.2 359.305 451.058 1111.56 4.88147e+07 406149 0.0210785
111300000 302.585 348.284 401.89 1052.76 4.23534e+07 366963 0.0210512
111400000 338.328 360.619 382.656 1081.6 4.66869e+07 389464 0.0210117
111500000 308.708 373.744 394.289 1076.74 4.54923e+07 384462 0.0209804
111600000 293.788 391.548 395.328 1080.66 4.54755e+07 385965 0.0209557
111700000 307.234 348.337 419.418 1074.99 4.48865e+07 381979 0.020931
111800000 302.958 358.074 436.229 1097.26 4.73226e+07 396842 0.0209111
111900000 271.759 344.505 483.154 1099.42 4.5234e+07 391373 0.0209269
112000000 326.77 350.149 452.161 1129.08 5.17354e+07 420494 0.0209044
112100000 327.663 358.884 466.138 1152.69 5.48147e+07 437619 0.0208843
112200000 307.485 381.096 445.867 1134.45 5.22474e+07 424197 0.0208633
112300000 290.687 357.289 451.366 1099.34 4.68785e+07 396334 0.0208538
112400000 294.068 337.619 436.811 1068.5 4.33679e+07 375211 0.0208408
112500000 268.044 374.368 438.93 1081.34 4.40454e+07 382321 0.0208375
112600000 284.128 341.123 451.031 1076.28 4.3715e+07 378929 0.0208332
112700000 298.715 335.065 411.312 1045.09 4.11677e+07 360770 0.0208119
112800000 301.597 341.298 487.775 1130.67 5.02089e+07 416523 0.0208156
112900000 314.211 340.53 482.103 1136.84 5.15842e+07 422651 0.0208115
113000000 294.403 348.456 451.731 1094.59 4.63415e+07 392986 0.020802
113100000 295.474 379.239 454.329 1129.04 5.09099e+07 418597 0.0207895
113200000 284.224 361.663 415.48 1061.37 4.27087e+07 371147 0.0207725
113300000 285.396 345.992 443.674 1075.06 4.38105e+07 378875 0.0207645
113400000 296.826 330.605 408.83 1036.26 4.01194e+07 354645 0.0207442
113500000 304.742 315.917 401.87 1022.53 3.86894e+07 345698 0.0207225
113600000 287.012 323.635 433.228 1043.87 4.02413e+07 357436 0.020714
113700000 277.447 314.879 457.375 1049.7 3.99573e+07 358277 0.0207209
113800000 290.641 313.114 448.131 1051.89 4.07816e+07 361565 0.020719
113900000 277.659 320.509 426.751 1024.92 3.79775e+07 344261 0.0207124
114000000 282.226 315.427 457.457 1055.11 4.07236e+07 362423 0.0207171
114100000 244.215 323.623 474.73 1042.57 3.75196e+07 348603 0.0207473
114200000 263.564 304.799 455.684 1024.05 3.66069e+07 339328 0.0207617
114300000 240.715 320.585 451.545 1012.84 3.48455e+07 330621 0.0207822
114400000 243.95 289.885 443.102 976.937 3.1335e+07 307261 0.0208028
114500000 247.141 327.865 434.094 1009.1 3.51742e+07 330636 0.0208111
114600000 247.456 352.029 441.074 1040.56 3.84227e+07 351529 0.0208202
114700000 263.226 371.175 478.853 1113.25 4.67853e+07 401488 0.0208347
114800000 272.735 354.592 444.9 1072.23 4.30261e+07 375807 0.020832
114900000 269.186 311.204 457.11 1037.5 3.8293e+07 349074 0.0208428
115000000 275.323 321.143 432.192 1028.66 3.82136e+07 346206 0.0208388
115100000 272.503 337.84 438.327 1048.67 4.03535e+07 359593 0.0208356
115200000 319.953 356.477 424.699 1101.13 4.84393e+07 401334 0.020809
115300000 279.586 363.329 428.047 1070.96 4.34818e+07 376780 0.0207975
115400000 278.325 371.981 488.593 1138.9 5.05847e+07 421266 0.0208075
115500000 303.672 340.698 514.638 1159.01 5.32447e+07 435078 0.0208234
115600000 286.462 331.866 494.818 1113.15 4.70409e+07 401027 0.0208395
115700000 275.292 341.94 512.042 1129.27 4.82003e+07 410182 0.020868
115800000 239.719 369.134 491.414 1100.27 4.34845e+07 387687 0.020903
115900000 252.881 402.355 513.068 1168.3 5.22037e+07 437929 0.0209384
116000000 248.313 370.749 512.517 1131.58 4.71832e+07 409341 0.0209785
116100000 247.462 358.125 461.823 1067.41 4.09279e+07 368297 0.020995
116200000 269.278 373.722 430.271 1073.27 4.33003e+07 377299 0.0209885
116300000 262.015 348.175 455.38 1065.57 4.1543e+07 369095 0.0209952
116400000 263.262 348.078 398.624 1009.96 3.65281e+07 335330 0.0209838
116500000 265.45 356.301 413.155 1034.91 3.90763e+07 351460 0.0209747
116600000 277.373 364.895 385.933 1028.2 3.9061e+07 349084 0.0209558
116700000 285.364 391.738 407.008 1084.11 4.54985e+07 387374 0.0209381
116800000 275.824 375.318 396.095 1047.24 4.10044e+07 361435 0.0209218
116900000 276.248 347.205 423.644 1047.1 4.06338e+07 360038 0.0209116
117000000 284.995 363.213 412.813 1061.02 4.27318e+07 371102 0.0208946
117100000 293.975 383.206 418.914 1096.1 4.71919e+07 396334 0.0208751
117200000 318.864 365.884 407.89 1092.64 4.75874e+07 395969 0.0208461
117300000 321.096 365.04 412.717 1098.85 4.83759e+07 400394 0.0208172
117400000 306.97 362.886 420.439 1090.3 4.68349e+07 393029 0.0207942
117500000 276.606 365.683 446.62 1088.91 4.51756e+07 388009 0.0207897
117600000 255.001 332.955 430.123 1018.08 3.6519e+07 337797 0.0207921
117700000 272.529 407.467 438.215 1118.21 4.86622e+07 409031 0.020788
117800000 280.311 388.022 443.638 1111.97 4.82531e+07 405265 0.0207804
117900000 278.925 369.542 450.619 1099.09 4.64474e+07 395286 0.0207759
118000000 295.158 351.101 454.197 1100.46 4.70685e+07 397159 0.0207674
118100000 285.621 333.656 465.594 1084.87 4.43708e+07 383631 0.0207698
118200000 273.562 323.117 490.33 1087.01 4.33415e+07 380962 0.0207911
118300000 303.065 341.218 464.021 1108.3 4.79851e+07 402373 0.0207846
118400000 292.923 356.041 485.605 1134.57 5.06449e+07 419432 0.0207879
118500000 288.094 398.586 466.795 1153.47 5.36022e+07 435369 0.020783
118600000 294.245 377.374 415.809 1087.43 4.61715e+07 390305 0.0207636
118700000 263.386 374.637 405.522 1043.54 4.00145e+07 357406 0.0207549
118800000 272.868 388.287 442.47 1103.63 4.68803e+07 398493 0.0207508
118900000 283.091 359.235 466.944 1109.27 4.74864e+07 401626 0.0207509
119000000 226.639 389.828 434.01 1050.48 3.8345e+07 355904 0.02077
119100000 247.852 377.087 428.981 1053.92 4.00932e+07 361548 0.0207745
119200000 234.895 396.804 494.021 1125.72 4.60463e+07 405280 0.0208116
119300000 288.166 361.414 438.341 1087.92 4.56521e+07 388885 0.0208002
119400000 270.148 339.434 412.314 1021.9 3.78082e+07 343037 0.0207905
119500000 279.783 346.292 469.747 1095.82 4.55122e+07 390983 0.0207948
119600000 299.13 331.556 464.973 1095.66 4.61154e+07 392431 0.0207922
119700000 289.55 324.021 440.216 1053.79 4.13012e+07 363924 0.0207857
119800000 303.722 337.57 424.983 1066.27 4.35723e+07 375065 0.0207684
119900000 270.232 357.606 409.814 1037.65 3.96029e+07 353933 0.0207575
120000000 276.258 369.206 404.427 1049.89 4.12499e+07 363039 0.0207433
120100000 296.564 344.017 435.15 1075.73 4.43953e+07 380772 0.0207301
120200000 282.521 344.501 453.092 1080.11 4.4099e+07 381428 0.0207274
120300000 244.972 365.967 439.813 1050.75 3.94299e+07 358350 0.0207363
120400000 228.344 361.256 454.984 1044.58 3.75318e+07 350749 0.0207599
120500000 218.937 401.806 458.896 1079.64 4.03691e+07 372826 0.0207931
120600000 244.912 408.094 428.375 1081.38 4.28148e+07 379678 0.0208018
120700000 216.46 387.146 423.102 1026.71 3.54566e+07 339189 0.0208228
120800000 253.8 405.411 448.741 1107.95 4.61725e+07 398709 0.0208313
120900000 265.593 412.654 421.061 1099.31 4.61474e+07 395181 0.0208281
121000000 265.718 378.249 445.449 1089.42 4.4771e+07 387362 0.0208281
121100000 234.801 410.396 417.615 1062.81 4.02419e+07 365805 0.0208405
121200000 231.954 377.668 458.355 1067.98 4.01526e+07 367025 0.0208629
121300000 250.706 383.893 445.531 1080.13 4.28798e+07 378978 0.0208706
121400000 246.938 396.751 478.746 1122.43 4.6904e+07 406136 0.0208922
121500000 230.256 355.128 522.076 1107.46 4.26903e+07 387385 0.0209472
121600000 269.108 339.064 518.517 1126.69 4.7312e+07 406592 0.0209799
121700000 242.728 340.048 503.926 1086.7 4.15936e+07 376215 0.0210189
121800000 240.105 342.935 478.51 1061.55 3.94006e+07 361331 0.021046
121900000 246.786 357.211 485.319 1089.32 4.27832e+07 381286 0.0210711
122000000 247.185 366.392 478.375 1091.95 4.33248e+07 384087 0.0210922
122100000 227.591 348.009 511.005 1086.6 4.04734e+07 373338 0.0211426
122200000 255.057 391.222 543.205 1189.48 5.4203e+07 450845 0.0211881
122300000 274.469 370.743 520.737 1165.95 5.29889e+07 437743 0.0212125
122400000 239.896 368.035 477.17 1085.1 4.21295e+07 378377 0.0212368
122500000 270.173 355.857 491.642 1117.67 4.7268e+07 403926 0.021252
122600000 253.644 376.803 489.666 1120.11 4.67993e+07 404282 0.0212731
122700000 244.712 389.716 467.971 1102.4 4.46295e+07 392262 0.0212907
