# Radius of Gyration Tensor of DendrimerRGTensorAnalyzer: whole Molecule with endgroups
# time    R_1   R_2   R_3   Tr   D   M   <A>
64100000 129.693 328.422 372.304 830.419 1.58579e+07 213152 0.0661348
64200000 143.873 313.505 355.206 812.584 1.60216e+07 207568 0.0658044
64300000 129.762 324.396 350.514 804.671 1.47546e+07 201283 0.065859
64400000 157.401 321.183 336.567 815.151 1.70149e+07 211630 0.0651396
64500000 127.656 319.987 393.263 840.906 1.60641e+07 216890 0.0656485
64600000 121.929 295.656 425.977 843.562 1.5356e+07 213930 0.0667412
64700000 111.84 307.3 403.022 822.162 1.38512e+07 203291 0.0677025
64800000 125.541 303.728 368.618 797.887 1.40555e+07 196367 0.0678995
64900000 127.313 328.017 356.125 811.455 1.4872e+07 203915 0.0679863
65000000 123.366 293.175 360.038 776.578 1.30217e+07 186138 0.0681407
65100000 124.997 291.824 375.713 792.533 1.37048e+07 193082 0.0683899
65200000 121.996 310.789 364.495 797.28 1.38198e+07 195663 0.0685979
65300000 130.039 293.203 355.664 778.906 1.35607e+07 188660 0.0685626
65400000 137.387 274.965 320.14 732.492 1.20938e+07 169787 0.0681948
65500000 139.167 269.258 327.124 735.549 1.22579e+07 171077 0.0678536
65600000 123.304 321.3 334.837 779.44 1.32654e+07 188487 0.0678845
65700000 141.482 292.663 337.632 771.776 1.39801e+07 187987 0.0675701
65800000 136.649 321.279 351.455 809.383 1.54298e+07 204844 0.0674405
65900000 122.994 316.436 341.574 781.005 1.32941e+07 189018 0.0675015
66000000 128.265 307.02 331.479 766.763 1.30536e+07 183667 0.0674086
66100000 129.584 331.127 361.373 822.085 1.55061e+07 209398 0.0674768
66200000 119.908 343.855 360.394 824.157 1.48594e+07 208368 0.0677439
66300000 145.286 291.694 342.915 779.895 1.45324e+07 192226 0.0674394
66400000 122.072 272.878 339.498 734.448 1.13089e+07 167396 0.0674657
66500000 135.919 268.732 361.775 766.425 1.32141e+07 182918 0.067436
66600000 121.74 291.601 339.197 752.537 1.20413e+07 175703 0.0674663
66700000 136.219 289.76 350.039 776.018 1.38163e+07 188580 0.0673437
66800000 133.698 275.588 375.489 784.774 1.38351e+07 190528 0.0674251
66900000 141.568 276.53 375.303 793.401 1.46923e+07 196061 0.0673926
67000000 125.225 272.999 368.494 766.718 1.25974e+07 180929 0.0675449
67100000 137.303 283.233 392.272 812.807 1.52549e+07 203853 0.0676676
67200000 134.983 266.254 409.483 810.72 1.47167e+07 200239 0.0679928
67300000 133.695 248.422 376.828 758.944 1.25155e+07 177205 0.0681313
67400000 136.706 255.731 383.97 776.407 1.34236e+07 185644 0.0682568
67500000 138.169 258.037 337.814 734.02 1.2044e+07 169497 0.0680899
67600000 130.913 219.778 367.841 718.531 1.05834e+07 157770 0.0682887
67700000 139.79 191.353 335.141 666.284 8.96475e+06 137729 0.0682995
67800000 150.692 207.561 343.094 701.347 1.07312e+07 154192 0.0681932
67900000 140.664 189.3 357.539 687.503 9.52044e+06 144603 0.0683556
68000000 139.57 177.752 371.223 688.545 9.20962e+06 142606 0.0686919
68100000 133.839 188.164 369.853 691.855 9.31422e+06 144277 0.0690024
68200000 155.033 186.677 338.37 680.08 9.79278e+06 144565 0.0689289
68300000 161.845 177.226 340.813 679.884 9.7756e+06 144243 0.0688738
68400000 151.287 177.072 362.143 690.502 9.70133e+06 145702 0.0690327
68500000 142.856 166.791 407.807 717.455 9.71689e+06 150104 0.069695
68600000 127.348 187.889 364.912 680.15 8.73139e+06 138961 0.0700006
68700000 131.372 192.914 382.263 706.549 9.68789e+06 149306 0.0703672
68800000 152.27 166.839 426.138 745.246 1.08258e+07 161389 0.0710792
68900000 134.005 175.725 414.583 724.313 9.76264e+06 151957 0.0717682
69000000 142.13 168.866 434.153 745.149 1.04201e+07 159021 0.0725975
69100000 145.92 173.64 411.944 731.504 1.04377e+07 156979 0.0731389
69200000 145.254 167.156 389.706 702.116 9.46212e+06 146028 0.0735373
69300000 149.925 174.093 391.592 715.611 1.02209e+07 152984 0.0738615
69400000 146.229 157.637 408.148 712.014 9.40829e+06 147074 0.0744477
69500000 141.728 154.953 421.927 718.609 9.26604e+06 147139 0.0751965
69600000 138.426 161.138 418.575 718.139 9.3366e+06 147696 0.0758831
69700000 154.301 162.106 398.333 714.74 9.96355e+06 151048 0.0762634
69800000 148.514 164.858 406.623 719.996 9.95568e+06 151908 0.076723
69900000 142.603 154.157 350.927 647.687 7.71449e+06 126124 0.0768991
70000000 141.641 170.223 385.398 697.262 9.29215e+06 144302 0.077209
70100000 143.663 176.058 379.153 698.874 9.58994e+06 146516 0.0774249
70200000 145.341 163.756 390.98 700.077 9.30551e+06 144651 0.0777735
70300000 148.263 165.28 348.713 662.257 8.54521e+06 133842 0.0778295
70400000 134.562 170.766 386.757 692.086 8.88716e+06 141067 0.0781778
70500000 129.578 169.608 388.741 687.928 8.54359e+06 138284 0.0785769
70600000 143.235 156.812 410.21 710.257 9.21372e+06 145543 0.0790979
70700000 154.08 167.532 401.917 723.529 1.03748e+07 155075 0.0794065
70800000 135.561 164.311 391.96 691.832 8.73057e+06 139812 0.0797909
70900000 132.719 154.625 418.596 705.941 8.59033e+06 140803 0.0804415
71000000 135.873 168.383 401.922 706.178 9.19547e+06 145166 0.0808527
71100000 141.793 152.591 414.443 708.827 8.96704e+06 143642 0.0813982
71200000 150.024 161.709 406.947 718.68 9.87267e+06 151119 0.0817675
71300000 139.783 182.421 377.223 699.427 9.61893e+06 147042 0.0819076
71400000 140.717 166.269 374.36 681.346 8.75886e+06 138320 0.0821012
71500000 143.663 177.586 367.298 688.548 9.37074e+06 143507 0.0821807
71600000 133.537 165.306 363.383 662.226 8.02147e+06 130669 0.0823586
71700000 142.091 152.362 417.034 711.487 9.02848e+06 144446 0.0828826
71800000 139.71 161.418 426.597 727.725 9.62049e+06 151012 0.0834265
71900000 134.085 167.84 402.939 704.864 9.0681e+06 144162 0.0838048
72000000 137.583 158.402 388.406 684.391 8.4647e+06 136756 0.0841141
72100000 144.188 151.345 397.28 692.813 8.6695e+06 139232 0.0844707
72200000 140.237 169.169 379.743 689.149 9.00893e+06 141219 0.0846507
72300000 147.935 160.363 392.898 701.195 9.32078e+06 144852 0.0848989
72400000 146.267 151.925 438.637 736.828 9.74719e+06 153019 0.0854984
72500000 144.76 156.96 395.725 697.445 8.99146e+06 142120 0.0857896
72600000 129.737 170.342 392.057 692.136 8.66431e+06 139748 0.0860821
72700000 150.482 166.438 389.835 706.755 9.76377e+06 148592 0.0862486
72800000 146.139 163.426 420.986 730.55 1.00543e+07 154205 0.0866341
72900000 138.681 152.467 433.133 724.282 9.15832e+06 147250 0.0872048
73000000 126.931 167.872 418.84 713.643 8.9247e+06 144783 0.0876671
73100000 141.067 160.948 451.605 753.62 1.02535e+07 159096 0.0882808
73200000 146.115 156.351 477.905 780.371 1.09178e+07 167395 0.0890699
73300000 138.561 159.676 481.038 779.275 1.06429e+07 165588 0.0899019
73400000 133.497 155.26 492.766 781.523 1.02135e+07 163016 0.0908785
73500000 140.72 169.179 515.582 825.481 1.22744e+07 183585 0.0918733
73600000 137.422 151.766 533.781 822.969 1.11325e+07 175219 0.0931545
73700000 134.749 157.196 491.302 783.248 1.04068e+07 164615 0.0940421
73800000 143.548 152.634 479.85 776.032 1.05137e+07 164033 0.0947956
73900000 139.479 159.595 483.298 782.372 1.07583e+07 166802 0.0955452
74000000 149.211 162.279 461.283 772.773 1.11694e+07 167899 0.0960497
74100000 135.86 174.286 410.445 720.591 9.71872e+06 150976 0.0962759
74200000 131.862 173.433 406.575 711.87 9.29806e+06 146995 0.0965078
74300000 130.005 173.396 433.201 736.602 9.76539e+06 153976 0.0968913
74400000 147.95 170.913 395.74 714.603 1.00069e+07 151474 0.0969823
74500000 141.611 190.257 379.546 711.415 1.02259e+07 152902 0.0969599
74600000 142.993 164.15 421.088 728.231 9.88391e+06 152807 0.0972318
74700000 134.181 166.56 406.47 707.211 9.08429e+06 144592 0.0974658
74800000 141.137 166.784 416.865 724.786 9.81272e+06 151901 0.097707
74900000 140.867 187.328 422.734 750.929 1.11553e+07 165128 0.0978814
75000000 127.351 188.168 425.066 740.584 1.0186e+07 158080 0.0981467
75100000 139.773 158.498 454.127 752.399 1.00606e+07 157607 0.0986301
75200000 140.933 185.6 434.468 761.001 1.13645e+07 168025 0.0988582
75300000 127.493 178.406 420.958 726.857 9.57487e+06 151516 0.0991305
75400000 129.773 177.111 431.568 738.452 9.91927e+06 155426 0.099444
75500000 137.009 185.643 421.773 744.424 1.07277e+07 161520 0.0996247
75600000 137.489 163.162 408.442 709.094 9.16261e+06 145232 0.0998356
75700000 134.732 179.451 418.649 732.832 1.0122e+07 155710 0.100036
75800000 148.252 149.744 398.238 696.234 8.8408e+06 140873 0.100203
75900000 147.056 158.085 391.965 697.106 9.11213e+06 142852 0.100309
76000000 153.785 171.113 395.019 719.917 1.03947e+07 154655 0.100337
76100000 164.18 165.51 418.176 747.867 1.13633e+07 165042 0.100434
76200000 148.621 174.833 381.38 704.834 9.90974e+06 149343 0.10042
76300000 164.071 179.032 398.111 741.214 1.16941e+07 165967 0.100376
76400000 131.669 161.339 378.79 671.798 8.04678e+06 132232 0.100486
76500000 155.639 163.889 388.623 708.151 9.91283e+06 149684 0.10051
76600000 142.967 168.378 424.198 735.543 1.02115e+07 156144 0.100722
76700000 141.235 156.448 450.377 748.06 9.95149e+06 156165 0.101124
76800000 144.807 175.969 432.4 753.177 1.10183e+07 164186 0.101324
76900000 130.665 172.767 439.713 743.145 9.92637e+06 155998 0.101647
77000000 137.103 157.901 458.103 753.107 9.91738e+06 156791 0.102092
77100000 146.612 162.847 470.025 779.484 1.1222e+07 169329 0.102515
77200000 139.949 162.024 475.844 777.817 1.07898e+07 166367 0.103006
77300000 147.447 158.481 483.059 788.987 1.12879e+07 171149 0.103506
77400000 128.824 171.011 420.066 719.902 9.25423e+06 147981 0.103735
77500000 140.811 154.32 407.422 702.553 8.85326e+06 141973 0.103916
77600000 148.875 179.676 423.585 752.136 1.13306e+07 165919 0.104016
77700000 141.03 193.892 419.915 754.837 1.14824e+07 167983 0.104087
77800000 133.092 178.924 402.004 714.02 9.57309e+06 149245 0.104184
77900000 125.386 171.656 413.091 710.133 8.89106e+06 144229 0.104389
78000000 139.416 162.985 415.6 718.002 9.44359e+06 148401 0.104566
78100000 131.123 148.994 440.333 720.45 8.60261e+06 142882 0.104949
78200000 135.595 154.882 471.63 762.106 9.90476e+06 157998 0.105433
78300000 136.26 163.877 461.853 761.991 1.03132e+07 160950 0.105817
78400000 138.296 167.646 443.992 749.934 1.02939e+07 159021 0.106087
78500000 137.939 169.55 436.201 743.69 1.02017e+07 157515 0.106313
78600000 142.906 156.742 477.334 776.982 1.0692e+07 165432 0.106759
78700000 133.615 164.691 499.781 798.088 1.09978e+07 171093 0.107329
78800000 131.713 154.035 466.091 751.839 9.45622e+06 153473 0.107779
78900000 131.177 165.193 451.215 747.585 9.7776e+06 155396 0.108107
79000000 147.227 169.005 467.914 784.146 1.16427e+07 172851 0.108408
79100000 138.981 153.963 456.033 748.977 9.75817e+06 154990 0.10876
79200000 141.327 152.626 460.527 754.479 9.9336e+06 156943 0.109123
79300000 140.755 162.729 431.283 734.766 9.87849e+06 153792 0.109317
79400000 144.87 152.305 405.474 702.649 8.94654e+06 142561 0.109435
79500000 144.501 162.595 387.324 694.42 9.10023e+06 142441 0.109456
79600000 144.61 162.74 373.274 680.624 8.78458e+06 138260 0.109434
79700000 140.254 182.591 362.338 685.184 9.27917e+06 142588 0.109341
79800000 148.023 180.604 397.001 725.629 1.06133e+07 157199 0.109315
79900000 151.835 163.884 414.825 730.544 1.03222e+07 155851 0.10939
80000000 138.117 183.301 436.93 758.349 1.10618e+07 165754 0.109533
80100000 127.852 167.024 472.473 767.35 1.00894e+07 160676 0.109935
80200000 117.622 165.111 446.9 729.632 8.67906e+06 145774 0.11028
80300000 106.519 176.828 466.811 750.158 8.79265e+06 151105 0.110726
80400000 133.194 168.673 446.422 748.288 1.00294e+07 157226 0.110972
80500000 138.015 154.525 462.07 754.61 9.85447e+06 156501 0.111314
80600000 141.536 166.246 459.615 767.397 1.08147e+07 164991 0.111576
80700000 127.564 179.887 436.83 744.28 1.0024e+07 157251 0.111764
80800000 146.181 173.074 390.014 709.27 9.86742e+06 149814 0.11174
80900000 133.623 170.32 448.833 752.777 1.02149e+07 159179 0.111976
81000000 143.616 156.122 418.911 718.649 9.39267e+06 147985 0.112109
81100000 136.589 152.276 441.318 730.183 9.17906e+06 148280 0.112367
81200000 133.26 154.224 439.035 726.518 9.02298e+06 146767 0.112621
81300000 138.698 159.232 430.496 728.426 9.50759e+06 150343 0.112798
81400000 144.066 164.826 425.633 734.524 1.0107e+07 155220 0.112914
81500000 147.01 157.03 436.418 740.457 1.00746e+07 155773 0.113083
81600000 147.634 173.538 415.385 736.557 1.06422e+07 159030 0.113119
81700000 131.945 181.907 413.639 727.491 9.92806e+06 153823 0.113188
81800000 132.31 169.339 418.083 719.731 9.36724e+06 148519 0.113309
81900000 142.328 161.987 409.402 713.717 9.43888e+06 147642 0.113385
82000000 140.76 171.495 393.448 705.704 9.49774e+06 146996 0.11339
82100000 150.018 171.343 373.704 695.064 9.60585e+06 145798 0.113312
82200000 156.233 164.758 391.939 712.929 1.00887e+07 151549 0.113278
82300000 146.037 150.945 355.702 652.684 7.84093e+06 127681 0.113232
82400000 151.92 168.099 369.058 689.076 9.42482e+06 143643 0.113148
82500000 161.533 167.789 402.095 731.417 1.08982e+07 159522 0.113113
82600000 147.524 173.824 429.047 750.395 1.10021e+07 163516 0.113188
82700000 132.638 165.648 417.457 715.743 9.17207e+06 146493 0.113313
82800000 145.928 177.527 426.022 749.477 1.10366e+07 163705 0.113371
82900000 148.573 160.482 394.089 703.144 9.39637e+06 145638 0.113383
83000000 148.801 176.944 414.035 739.781 1.09014e+07 161200 0.113396
83100000 151.228 172.393 413.31 736.931 1.07753e+07 159827 0.113413
83200000 134.342 165.192 396.867 696.402 8.80739e+06 141068 0.113468
83300000 152.289 168.312 391.043 711.645 1.00233e+07 151001 0.113435
83400000 144.63 169.726 397.234 711.59 9.75107e+06 149420 0.113441
83500000 131.654 164.536 425.138 721.328 9.20925e+06 147583 0.113591
83600000 148.524 162.489 390.172 701.185 9.41623e+06 145482 0.113586
83700000 146.35 163.423 401.623 711.396 9.60561e+06 148329 0.113615
83800000 146.456 155.183 397.034 698.673 9.02359e+06 142488 0.113657
83900000 139.917 151.882 352.927 644.726 7.50003e+06 124235 0.113623
84000000 137.037 162.471 368.185 667.693 8.19748e+06 132539 0.113604
84100000 138.208 161.211 363.998 663.417 8.11009e+06 131268 0.113574
84200000 145.529 152.683 348.668 646.881 7.74737e+06 126197 0.113514
84300000 155.71 162.165 343.909 661.784 8.68396e+06 134571 0.113392
84400000 150.132 163.299 288.901 602.332 7.08283e+06 115067 0.113206
84500000 150.754 166.724 301.487 618.966 7.5777e+06 120850 0.113027
84600000 156.799 163.16 296.659 616.618 7.58954e+06 120502 0.112838
84700000 157.605 161.019 283.649 602.272 7.19826e+06 115755 0.112639
84800000 153.377 157.292 294.389 605.057 7.10211e+06 115582 0.112469
84900000 149.369 160.31 295.135 604.814 7.06711e+06 115342 0.112303
85000000 146.402 164.321 303.797 614.52 7.30842e+06 118454 0.112148
85100000 141.34 178.97 268.426 588.735 6.78998e+06 111275 0.111946
85200000 154.941 167.287 263.482 585.709 6.82933e+06 110821 0.111732
85300000 145.517 155.102 292.286 592.905 6.59689e+06 110437 0.111586
85400000 150.2 161.271 294.203 605.675 7.12649e+06 115859 0.111421
85500000 147.881 164.887 292.065 604.834 7.12164e+06 115733 0.111252
85600000 160.731 179.717 286.625 627.073 8.27947e+06 126467 0.111024
85700000 147.512 191.614 269.89 609.016 7.62855e+06 119792 0.110799
85800000 152.825 182.935 266.154 601.914 7.4409e+06 117321 0.110574
85900000 151.063 164.541 295.182 610.786 7.33706e+06 118017 0.110406
86000000 143.777 169.589 304.526 617.893 7.42529e+06 119811 0.110257
86100000 151.994 160.446 295.341 607.781 7.20243e+06 116663 0.110097
86200000 157.1 168.021 327.791 652.912 8.65239e+06 132968 0.109951
86300000 146.789 172.628 309.592 629.008 7.845e+06 124229 0.109798
86400000 137.807 168.421 314.39 620.617 7.29682e+06 119484 0.109683
86500000 149.361 169.35 287.876 606.587 7.28163e+06 117044 0.109508
86600000 153.73 160.944 277.251 591.924 6.85969e+06 111985 0.109331
86700000 156.478 169.077 279.857 605.413 7.40415e+06 117566 0.109138
86800000 155.057 168.087 300.441 623.585 7.83043e+06 123149 0.108968
86900000 139.044 170.427 287.132 596.603 6.80413e+06 112556 0.108818
87000000 140.309 177.674 275.931 593.915 6.87879e+06 112671 0.108645
87100000 138.998 200.457 258.939 598.394 7.21487e+06 115761 0.10844
87200000 146.584 175.449 284.968 607.002 7.32884e+06 117487 0.108266
87300000 152.006 167.316 297.335 616.657 7.56212e+06 120379 0.108106
87400000 156.509 169.105 275.735 601.349 7.29772e+06 116250 0.107916
87500000 154.278 170.659 279.368 604.305 7.35546e+06 117106 0.107732
87600000 150.387 165.325 264.085 579.797 6.56588e+06 108238 0.107553
87700000 147.806 167.492 265.892 581.191 6.58254e+06 108592 0.107379
87800000 152.681 175.692 242.328 570.701 6.50039e+06 106399 0.107175
87900000 156.499 167.206 256.884 580.589 6.72205e+06 109322 0.106982
88000000 149.109 170.271 292.387 611.767 7.4234e+06 118772 0.106824
88100000 137.197 161.228 255.969 554.394 5.66202e+06 98507.4 0.106675
88200000 157.131 169.208 245.758 572.096 6.53415e+06 106788 0.106476
88300000 132.046 182.411 247.393 561.85 5.95886e+06 101881 0.106309
88400000 146.963 185.604 239.801 572.368 6.54101e+06 107027 0.106109
88500000 159.925 173.881 260.99 594.795 7.25757e+06 114928 0.105908
88600000 151.719 183.37 244.288 579.377 6.79628e+06 109679 0.105705
88700000 151.284 168.422 268.025 587.73 6.82914e+06 111169 0.105533
88800000 164.07 172.698 229.337 566.105 6.49817e+06 105568 0.105322
88900000 156.844 166.533 231.735 555.111 6.05283e+06 101057 0.10513
89000000 154.191 183.675 236.53 574.395 6.69875e+06 108236 0.104925
89100000 161.084 191.504 234.515 587.103 7.23438e+06 113535 0.104702
89200000 149.913 199.017 216.963 565.893 6.47313e+06 105540 0.104495
89300000 153.856 189.559 213.829 557.244 6.23628e+06 102597 0.104289
89400000 154.37 193.947 227.221 575.538 6.80292e+06 109085 0.104078
89500000 176.698 182.766 235.352 594.816 7.60055e+06 116895 0.103846
89600000 159.45 181.809 229.05 570.309 6.64003e+06 107155 0.10364
89700000 159.737 175.444 226.175 561.357 6.33856e+06 103835 0.103441
89800000 147.531 178.036 240.982 566.549 6.32959e+06 104722 0.103261
89900000 154.201 175.841 210.101 540.142 5.69684e+06 96456.8 0.103071
90000000 162.452 174.726 210.067 547.245 5.96266e+06 99214.4 0.102873
90100000 145.367 189.551 240.01 574.928 6.61334e+06 107938 0.102688
90200000 143.969 184.109 251.688 579.766 6.67123e+06 109079 0.102514
90300000 153.861 182.287 238.35 574.499 6.68499e+06 108168 0.102323
90400000 142.651 178.617 247.417 568.685 6.30414e+06 104967 0.102157
90500000 156.005 177.649 227.078 560.731 6.29325e+06 103479 0.101967
90600000 158.929 172.243 235.597 566.769 6.44932e+06 105397 0.101781
90700000 156.324 174.262 216.84 547.426 5.90703e+06 98925.7 0.101596
90800000 151.059 176.845 227.561 555.465 6.07908e+06 101332 0.101416
90900000 163.024 180.507 218.965 562.497 6.44349e+06 104648 0.101218
91000000 143.533 187.155 216.897 547.585 5.82648e+06 98588.1 0.101043
91100000 158.146 178.931 205.275 542.352 5.80871e+06 97490.7 0.100856
91200000 162.74 171.788 233.888 568.416 6.53873e+06 106199 0.10067
91300000 168.578 189.956 231.759 590.293 7.4215e+06 115116 0.100458
91400000 151.425 168.737 209.706 529.869 5.35822e+06 92691.1 0.100289
91500000 155.843 175.126 228.975 559.944 6.24924e+06 103076 0.10011
91600000 165.791 178.007 215.417 559.215 6.35737e+06 103572 0.099917
91700000 155.934 173.298 224.52 553.751 6.0672e+06 100942 0.0997407
91800000 152.233 175.236 254.447 581.916 6.78782e+06 110000 0.0995757
91900000 150.074 173.288 254.369 577.731 6.61512e+06 108259 0.0994171
92000000 160.696 176.476 235.658 572.831 6.68305e+06 107817 0.0992347
92100000 169.251 179.329 215.541 564.121 6.54202e+06 105485 0.0990405
92200000 161.546 184.051 219.947 565.545 6.53964e+06 105746 0.0988514
92300000 159.804 173.156 227.233 560.193 6.28776e+06 103330 0.0986749
92400000 154.276 178.618 221.099 553.993 6.09271e+06 101159 0.098501
92500000 155.321 176.508 241.638 573.468 6.62463e+06 107598 0.0983309
92600000 163.083 171.154 227.284 561.521 6.34402e+06 103879 0.0981545
92700000 164.185 176.701 238.279 579.164 6.91283e+06 110237 0.097973
92800000 155.464 182.028 221.281 558.774 6.26203e+06 102980 0.0977977
92900000 146.655 192.83 241.723 581.208 6.83581e+06 110341 0.0976294
93000000 140.242 179.937 235.162 555.341 5.93426e+06 100529 0.0974804
93100000 161.316 165.002 234.866 561.185 6.25157e+06 103259 0.0973173
93200000 148.082 174.565 237.309 559.956 6.13441e+06 102417 0.097163
93300000 151.282 184.635 220.859 556.775 6.16898e+06 102122 0.0969946
93400000 150.608 197.899 220.68 569.187 6.57741e+06 106714 0.0968195
93500000 142.933 203.7 214.263 560.896 6.23837e+06 103386 0.0966548
93600000 157.76 182.166 211.498 551.425 6.07816e+06 100632 0.0964828
93700000 151.719 184.779 208.391 544.889 5.84212e+06 98157.5 0.0963174
93800000 154.876 201.263 216.545 572.685 6.74992e+06 108291 0.096138
93900000 156.789 181.386 207.72 545.895 5.90741e+06 98685 0.0959702
94000000 165.589 195.713 211.236 572.538 6.84574e+06 108728 0.095783
94100000 175.939 183.937 202.349 562.225 6.54837e+06 105182 0.095597
94200000 148.522 194.333 220.821 563.676 6.37349e+06 104572 0.0954323
94300000 149.352 193.365 224.332 567.048 6.47855e+06 105761 0.0952676
94400000 152.744 193.051 230.225 576.02 6.78873e+06 109098 0.095099
94500000 138.627 185.38 249.487 573.493 6.41146e+06 106534 0.0949625
94600000 150.184 184.435 224.47 559.09 6.21768e+06 102812 0.0948043
94700000 171.996 176.907 225.758 574.661 6.8692e+06 109195 0.0946271
94800000 163.067 185.488 214.806 563.361 6.49723e+06 105119 0.0944542
94900000 153.76 177.845 227.787 559.392 6.22893e+06 102881 0.0942985
95000000 159.324 172.372 216.514 548.209 5.94609e+06 99279.5 0.0941409
95100000 147.824 180.642 225.774 554.239 6.02888e+06 100862 0.0939916
95200000 150.346 185.124 223.256 558.725 6.21378e+06 102728 0.0938363
95300000 160.388 195.454 217.575 573.417 6.82064e+06 108771 0.093663
95400000 145.114 176.708 216.165 537.987 5.54308e+06 95209.4 0.0935208
95500000 165.309 180.064 220.741 566.114 6.57062e+06 106004 0.0933533
95600000 150.209 186.684 227.477 564.37 6.37883e+06 104677 0.0931998
95700000 163.881 192.188 216.164 572.233 6.80828e+06 108465 0.0930272
95800000 158.281 189.282 222.317 569.881 6.66059e+06 107229 0.0928629
95900000 167.759 186.597 209.007 563.363 6.5426e+06 105366 0.0926925
96000000 155.986 166.783 216.871 539.64 5.64209e+06 96015.2 0.0925488
96100000 155.993 186.934 216.583 559.509 6.31562e+06 103432 0.092391
96200000 160.064 190.285 216.97 567.319 6.60843e+06 106473 0.0922269
96300000 148.205 183.524 215.277 547.005 5.85532e+06 98612.4 0.0920817
96400000 161.915 185.702 209.834 557.451 6.30928e+06 103010 0.0919207
96500000 156.46 180.421 223.085 559.966 6.29741e+06 103382 0.0917689
96600000 157.353 176.875 229.365 563.593 6.38364e+06 104492 0.0916198
96700000 152.981 170.121 225.561 548.663 5.8703e+06 98904.6 0.0914813
96800000 159.284 178.025 216.818 554.127 6.14821e+06 101491 0.0913297
96900000 152.819 183.874 226.536 563.228 6.36552e+06 104372 0.0911823
97000000 147.237 202.014 219.293 568.544 6.52264e+06 106332 0.0910329
97100000 172.752 187.815 209.019 569.586 6.7817e+06 107811 0.0908643
97200000 167.533 188.743 204.012 560.288 6.45099e+06 104305 0.090702
97300000 162.188 203.279 216.942 582.408 7.15243e+06 112254 0.0905353
97400000 157.057 194.693 199.133 550.882 6.08905e+06 100623 0.0903833
97500000 167.37 178.405 213.625 559.399 6.37874e+06 103726 0.0902276
97600000 162.332 181.597 218.938 562.868 6.4541e+06 104778 0.0900749
97700000 163.698 178.351 209.28 551.329 6.11009e+06 100780 0.0899244
97800000 167.934 181.059 215.118 564.111 6.54086e+06 105481 0.0897678
97900000 154.017 195.818 216.561 566.396 6.53133e+06 105920 0.0896179
98000000 169.394 177.337 214.193 560.925 6.43434e+06 104307 0.089464
98100000 166.728 187.044 190.086 543.857 5.9279e+06 98432.3 0.0893133
98200000 164.669 178.66 208.339 551.668 6.1293e+06 100949 0.0891645
98300000 162.405 188.487 213.662 564.555 6.54048e+06 105584 0.0890117
98400000 163.994 178.697 220.725 563.416 6.4684e+06 104946 0.0888636
98500000 180.24 182.508 196.2 558.948 6.45405e+06 104066 0.088705
98600000 163.235 195.732 209.26 568.227 6.68592e+06 107068 0.08855
98700000 161.655 189.765 212.069 563.489 6.50554e+06 105202 0.0883997
98800000 157.263 189.471 198.162 544.895 5.90456e+06 98506 0.0882573
98900000 163.338 181.096 248.929 593.363 7.36329e+06 115319 0.0881147
99000000 152.484 185.65 235.452 573.585 6.6653e+06 107923 0.0879791
99100000 158.06 178.801 239.672 576.534 6.77347e+06 108998 0.0878433
