# Radius of Gyration Tensor of DendrimerRGTensorAnalyzer: whole Molecule with endgroups
# time    R_1   R_2   R_3   Tr   D   M   <A>
64000000 125.305 202.897 227.146 555.349 5.775e+06 99974.2 0.0302311
64100000 122.834 194.537 242.995 560.366 5.80654e+06 101015 0.0303951
64200000 136.821 187.03 231.278 555.129 5.9183e+06 100489 0.0301077
64300000 130.459 194.862 213.76 539.081 5.43409e+06 94962.1 0.0297913
64400000 148.099 174.79 200.643 523.532 5.1939e+06 90671.7 0.029172
64500000 160.037 174.587 207.957 542.581 5.81039e+06 97527.7 0.0285033
64600000 144.903 172.241 205.131 522.275 5.11972e+06 90014.4 0.0280185
64700000 144.096 163.779 234.925 542.799 5.54419e+06 95927.2 0.0278872
64800000 143.985 170.525 216.752 531.262 5.32192e+06 92723.7 0.027541
64900000 146.493 163.998 232.501 542.993 5.58576e+06 96214.3 0.0273706
65000000 137.942 165.191 214.136 517.269 4.87946e+06 87698.4 0.0271237
65100000 148.838 183.105 212.238 544.181 5.78411e+06 97703.8 0.0267006
65200000 142.312 180.75 233.913 556.975 6.01692e+06 101291 0.0265413
65300000 136.068 203.002 255.126 594.196 7.04711e+06 114128 0.0266465
65400000 121.551 213.922 249.311 584.784 6.48271e+06 109640 0.0269532
65500000 129.833 234.954 258.358 623.145 7.88115e+06 124750 0.0272245
65600000 119.134 233.537 244.467 597.138 6.8016e+06 114039 0.027574
65700000 105.499 223.159 233.765 562.423 5.50353e+06 100372 0.02804
65800000 115.185 208.505 224.718 548.409 5.397e+06 96755.9 0.0281843
65900000 126.856 184.789 218.934 530.579 5.13216e+06 91671.3 0.0280854
66000000 117.625 191.942 232.982 542.549 5.26006e+06 94700.6 0.02822
66100000 125.402 193.399 214.954 533.755 5.21321e+06 92780.3 0.0281214
66200000 125.664 193.456 221.992 541.112 5.39672e+06 95152.5 0.0280635
66300000 123.769 214.355 221.998 560.121 5.88968e+06 101593 0.0280732
66400000 123.061 200.625 228.97 552.656 5.65307e+06 98803.5 0.028101
66500000 104.905 187.571 225.696 518.172 4.44106e+06 85687.9 0.0283405
66600000 108.069 198.976 225.466 532.51 4.8482e+06 90731.1 0.0285424
66700000 105.059 198.71 229.142 532.911 4.78365e+06 90482.6 0.0288064
66800000 95.9292 200.102 261.144 557.175 5.01282e+06 96502.4 0.0295065
66900000 102.958 202.961 253.182 559.102 5.29062e+06 98349.8 0.0299836
67000000 100.152 214.659 248.912 563.724 5.35127e+06 99859 0.0304723
67100000 108.589 218.032 245.413 572.033 5.81034e+06 103833 0.0307903
67200000 115.082 215.161 220.091 550.335 5.44972e+06 97444.8 0.030856
67300000 112.204 218.396 236.803 567.403 5.80283e+06 102792 0.0310503
67400000 100.708 218.028 235.454 554.191 5.16992e+06 97005.1 0.0313961
67500000 100.265 231.74 248.62 580.625 5.77681e+06 105779 0.0318716
67600000 100.182 235.974 241.635 577.791 5.71234e+06 104867 0.0323084
67700000 104.599 225.128 245.76 575.487 5.7872e+06 104582 0.032645
67800000 123.278 199.211 246.192 568.681 6.04606e+06 103953 0.0326933
67900000 129.082 207.695 240.316 577.093 6.44279e+06 107743 0.0326411
68000000 131.882 208.889 240.504 581.275 6.62556e+06 109505 0.0325619
68100000 122.28 216.295 230.043 568.618 6.08429e+06 104335 0.0325522
68200000 128.521 200.287 210.545 539.353 5.41965e+06 94969.9 0.0323914
68300000 110.645 200.555 223.455 534.656 4.95858e+06 91729.8 0.0324556
68400000 122.274 204.228 222.249 548.752 5.54997e+06 97536.8 0.0323991
68500000 128.543 202.837 218.697 550.077 5.70215e+06 98545.2 0.0322724
68600000 122.27 202.448 228.872 553.589 5.66532e+06 99072 0.0322441
68700000 133.466 215.235 228.948 577.649 6.57688e+06 108561 0.0321248
68800000 117.752 216.764 223.347 557.863 5.70081e+06 100238 0.0321462
68900000 123.804 206.084 239.152 569.041 6.10175e+06 104408 0.0321535
69000000 113.769 205.568 235.165 554.501 5.49986e+06 98484 0.032242
69100000 106.148 212.657 237.258 556.063 5.35564e+06 98212.1 0.0324305
69200000 114.894 199.527 242.427 556.849 5.55753e+06 99148.9 0.0325348
69300000 115.772 205.817 265.254 586.843 6.32043e+06 109131 0.0327657
69400000 126.423 201.883 261.629 589.936 6.67748e+06 111417 0.0328589
69500000 118.198 200.168 268.649 587.015 6.35609e+06 109188 0.0330802
69600000 123.775 217.698 254.141 595.614 6.84796e+06 113728 0.0331505
69700000 111.411 229.008 245.61 586.029 6.2665e+06 109124 0.0333271
69800000 115.348 223.177 235.582 574.107 6.06461e+06 105494 0.0334068
69900000 108.911 227.873 258.693 595.477 6.4202e+06 111941 0.0336618
70000000 105.298 220.143 228.927 554.368 5.30666e+06 97682.8 0.033805
70100000 110.244 210.046 239.672 559.962 5.54992e+06 99920.8 0.0339201
70200000 113.011 215.856 227.58 556.447 5.5516e+06 99237.5 0.0339706
70300000 104.872 207.955 239.672 552.499 5.22692e+06 96784.6 0.0341303
70400000 110.527 210.311 244.13 564.969 5.67484e+06 101572 0.0342551
70500000 117.82 193.054 258.724 569.598 5.88485e+06 103176 0.034386
70600000 119.604 202.835 260.076 582.514 6.30938e+06 108118 0.0344984
70700000 104.992 198.386 248.924 552.302 5.18481e+06 96346.9 0.0346829
70800000 114.91 223.109 245.882 583.901 6.30378e+06 108750 0.0347784
70900000 117.27 228.075 245.664 591.009 6.57063e+06 111585 0.0348571
71000000 112.451 222.199 237.774 572.423 5.94111e+06 104557 0.034941
71100000 123.321 220.044 253.587 596.952 6.88136e+06 114209 0.034982
71200000 124.302 197.749 229.648 551.698 5.64486e+06 98538.7 0.0349216
71300000 117.549 185.106 237.499 540.153 5.16771e+06 93638.9 0.0349425
71400000 113.599 180.528 240.232 534.358 4.92659e+06 91166.1 0.0350071
71500000 114.803 189.696 249.642 554.141 5.43664e+06 97793.6 0.0350984
71600000 122.407 170.646 233.946 526.999 4.88673e+06 89446.8 0.0350873
71700000 121.313 161.631 238.353 521.297 4.67361e+06 87048.5 0.03512
71800000 122.901 165.729 221.963 510.594 4.52102e+06 84433.6 0.035067
71900000 124.826 157.206 218.443 500.474 4.28656e+06 81230.9 0.0350068
72000000 122.263 167.535 214.258 504.056 4.38872e+06 82574.9 0.0349309
72100000 128.359 168.892 231.061 528.311 5.00911e+06 90361.7 0.03488
72200000 119.218 184.187 234.091 537.496 5.14027e+06 92982.8 0.0348764
72300000 123.623 158.905 250.034 532.562 4.91175e+06 90286 0.0349599
72400000 119.297 163.024 243.402 525.723 4.73374e+06 88165.7 0.0350241
72500000 122.024 154.125 267.78 543.93 5.03615e+06 92754.4 0.035231
72600000 121.295 157.47 279.7 558.466 5.34239e+06 97071.2 0.0355054
72700000 120.896 150.986 274.875 546.758 5.01747e+06 92987.3 0.0357687
72800000 117.578 155.288 251.497 524.364 4.59197e+06 86883.8 0.0358934
72900000 138.198 155.734 247.647 541.578 5.32986e+06 94313.1 0.035889
73000000 139.544 151.211 251.642 542.397 5.3098e+06 94266.9 0.0359119
73100000 142.405 159.19 251.863 553.459 5.70964e+06 98630.6 0.0358963
73200000 127.09 162.176 249.912 539.178 5.15093e+06 92902.1 0.0359387
73300000 132.25 156.568 274.588 563.406 5.68564e+06 100012 0.0360989
73400000 131.504 141.065 287.885 560.454 5.34043e+06 97019 0.0364098
73500000 136.589 145.237 285.523 567.349 5.66414e+06 100306 0.0366532
73600000 135.656 145.18 290.657 571.494 5.72438e+06 101322 0.0369317
73700000 134.043 156.565 281.039 571.648 5.89803e+06 102659 0.037106
73800000 132.655 152.605 282.253 567.513 5.71387e+06 100759 0.0373072
73900000 140.496 159.647 289.82 589.963 6.50058e+06 109417 0.0374807
74000000 132.468 153.795 276.559 562.822 5.6343e+06 99541.5 0.037639
74100000 130.647 167.808 271.966 570.42 5.96245e+06 103093 0.0377354
74200000 132.763 150.839 260.523 544.124 5.21717e+06 93910.4 0.0378141
74300000 134.524 163.24 279.396 577.161 6.13548e+06 105154 0.0379387
74400000 121.113 169.131 285.555 575.798 5.84927e+06 103364 0.0381555
74500000 121.638 173.256 296.839 591.734 6.25576e+06 108611 0.038421
74600000 107.361 169.351 295.692 572.403 5.37618e+06 100003 0.0387828
74700000 110.213 181.628 280.717 572.558 5.61931e+06 101942 0.0390042
74800000 108.404 177.32 263.684 549.408 5.06858e+06 94563 0.0391554
74900000 110.448 168.353 251.369 530.17 4.67402e+06 88676.2 0.0392506
75000000 96.0624 167.549 275.587 539.199 4.43562e+06 88743.1 0.0395566
75100000 99.6769 183.21 270.113 553 4.93275e+06 94673.2 0.0397814
75200000 100.06 185.155 279.583 564.798 5.17973e+06 98268 0.0400464
75300000 105.866 196.312 293.752 595.93 6.10499e+06 109548 0.0403266
75400000 123.624 179.105 300.887 603.615 6.66211e+06 113229 0.0405525
75500000 128.544 174.844 310.459 613.846 6.9776e+06 116665 0.0408116
75600000 121.532 177.684 289.079 588.296 6.24247e+06 108092 0.040983
75700000 126.633 165.292 281.714 573.638 5.89666e+06 103171 0.0411172
75800000 124.439 158.23 283.027 565.696 5.57278e+06 99692.8 0.041288
75900000 122.291 168.723 284.501 575.515 5.87018e+06 103427 0.0414464
76000000 118.028 157.661 290.733 566.422 5.41008e+06 98760.3 0.0416902
76100000 118.497 177.632 289.152 585.281 6.08633e+06 106675 0.0418676
76200000 127.183 169.27 267.966 564.419 5.76884e+06 100968 0.0419173
76300000 130.176 158.794 267.919 556.889 5.53818e+06 98091.5 0.0419778
76400000 127.628 153.377 276.595 557.6 5.41443e+06 97300 0.0421035
76500000 144.408 150.979 260.804 556.191 5.68621e+06 98840.8 0.0420994
76600000 149.878 156.796 266.82 573.494 6.27033e+06 105327 0.04208
76700000 137.924 163.293 256.971 558.188 5.78749e+06 99926 0.0420528
76800000 140.531 166.331 258.569 565.431 6.04395e+06 102720 0.042014
76900000 128.325 170.386 278.449 577.159 6.08819e+06 105040 0.0420955
77000000 133.071 190.597 273.894 597.562 6.94675e+06 114014 0.0420956
77100000 126.847 175.519 280.79 583.157 6.25155e+06 107166 0.0421812
77200000 124.866 172.971 282.065 579.902 6.09208e+06 105607 0.0422866
77300000 122.145 156.299 271.189 549.633 5.17732e+06 94602.2 0.0423961
77400000 119.894 159.391 267.629 546.914 5.11442e+06 93855 0.0424922
77500000 125.476 163.017 255.95 544.443 5.23538e+06 94294.4 0.0425106
77600000 141.619 164.681 241.766 548.066 5.63846e+06 97375 0.0424225
77700000 126.762 183.073 235.657 545.493 5.46884e+06 96221.7 0.0423503
77800000 135.74 159.054 231.088 525.882 4.98918e+06 89713.3 0.0422673
77900000 121.916 169.152 254.762 545.831 5.25381e+06 94775.7 0.0422867
78000000 133.757 157.521 258.279 549.556 5.4418e+06 96300.3 0.0422932
78100000 133.147 176.959 259.448 569.555 6.11304e+06 104018 0.042267
78200000 127.269 180.72 248.515 556.504 5.71586e+06 99539.9 0.0422291
78300000 124.617 168.084 225.165 517.866 4.71634e+06 86852.2 0.0421598
78400000 125.688 175.182 216.567 517.436 4.76841e+06 87176.6 0.0420652
78500000 122.49 164.228 218.495 505.213 4.39531e+06 82762.8 0.0419949
78600000 134.188 155.29 238.339 527.817 4.96651e+06 89831.8 0.0419468
78700000 136.374 176.783 238.315 551.471 5.74541e+06 98738.3 0.0418577
78800000 129.361 169.218 247.172 545.751 5.41066e+06 95690.7 0.0418268
78900000 127.365 159.887 241.437 528.689 4.91661e+06 89717.1 0.0418026
79000000 120.663 166.004 238.44 525.107 4.77609e+06 88383.5 0.0417856
79100000 103.058 183.667 227.179 513.904 4.30013e+06 84066.3 0.0418012
79200000 108.909 181.867 224.617 515.393 4.44899e+06 85120.3 0.0417862
79300000 112.737 188.111 224.035 524.883 4.75111e+06 88607.4 0.0417536
79400000 116.333 182.585 237.353 536.271 5.04152e+06 92189.7 0.041736
79500000 125.955 160.511 235.566 522.032 4.76249e+06 87698.9 0.0417016
79600000 123.348 164.625 235.897 523.87 4.79016e+06 88238.1 0.0416714
79700000 140.147 154.507 219.255 513.909 4.74767e+06 86257.9 0.0415722
79800000 129.081 140.24 247.376 516.697 4.47807e+06 84725.8 0.0416017
79900000 133.046 142.297 235.378 510.721 4.4562e+06 83741.9 0.0415802
80000000 135.351 142.984 256.591 534.927 4.96583e+06 90771.6 0.0416136
80100000 131.345 141.225 271.647 544.218 5.03885e+06 92592.2 0.0417177
80200000 128.388 151.814 267.634 547.835 5.21647e+06 94482.5 0.0417885
80300000 131.859 161.449 260.585 553.893 5.54748e+06 97720.3 0.0418024
80400000 138.554 160.551 258.937 558.043 5.76009e+06 99694.8 0.0417907
80500000 142.886 159.695 272.268 574.849 6.21267e+06 105201 0.0418082
80600000 134.197 161.283 275.604 571.084 5.9651e+06 103079 0.0418626
80700000 138.585 154.033 283.127 575.744 6.04379e+06 104194 0.041946
80800000 139.807 147.763 275.757 563.327 5.69668e+06 99957.9 0.0420146
80900000 138.922 151.413 263.538 553.873 5.54342e+06 97548.9 0.042035
81000000 127.322 149.949 276.858 554.129 5.28572e+06 95856.5 0.0421426
81100000 128.96 163.614 278.303 570.877 5.87208e+06 102524 0.0422173
81200000 147.049 167.16 272.73 586.939 6.70388e+06 110275 0.0422032
81300000 144.278 175.568 260.225 580.071 6.59166e+06 108563 0.0421484
81400000 149.306 177.524 259.757 586.586 6.88492e+06 111401 0.0420745
81500000 143.911 177.9 249.07 570.881 6.37662e+06 105755 0.0419937
81600000 157.982 175.873 229.872 563.727 6.38694e+06 104529 0.041849
81700000 141.998 178.667 219.781 540.445 5.5759e+06 95846.2 0.041728
81800000 137.88 173.139 220.891 531.91 5.27321e+06 92573.8 0.0416244
81900000 123.818 185.65 219.695 529.163 5.05008e+06 90975.3 0.0415531
82000000 126.269 182.617 220.52 529.406 5.08493e+06 91174.3 0.0414769
82100000 123.806 173.315 226.68 523.801 4.86396e+06 88808.8 0.0414236
82200000 119.72 172.205 235.285 527.21 4.85071e+06 89301.8 0.041401
82300000 112.585 175.81 223.358 511.752 4.42104e+06 84208.7 0.0413767
82400000 115.839 178.69 232.62 527.149 4.81508e+06 89212.8 0.0413576
82500000 129.683 170.102 219.858 519.643 4.84992e+06 87969.5 0.0412807
82600000 123.729 174.2 220.148 518.077 4.74497e+06 87142 0.0412185
82700000 124.482 168.495 224.847 517.824 4.71607e+06 86849.5 0.0411663
82800000 128.606 159.713 248.22 536.539 5.09845e+06 92106.5 0.0411618
82900000 152.043 169.871 229.885 551.799 5.93739e+06 99830.8 0.0410489
83000000 147.573 171.475 219.249 538.297 5.54812e+06 95256.1 0.0409311
83100000 159.769 183.205 221.747 564.721 6.49063e+06 105324 0.040781
83200000 144.498 169.71 230.257 544.465 5.64653e+06 96871.3 0.0406885
83300000 122.956 171.523 237.048 531.528 4.99933e+06 90895.9 0.0406641
83400000 132.145 153.546 220.785 506.476 4.47979e+06 83366.5 0.0406053
83500000 127.86 163.222 232.432 523.514 4.85074e+06 88526.2 0.0405667
83600000 120.959 174.277 229.251 524.487 4.83271e+06 88763.7 0.0405324
83700000 117.617 177.232 224.232 519.081 4.67424e+06 86960.2 0.0404982
83800000 121.815 184.21 201.745 507.769 4.52704e+06 84178.2 0.040424
83900000 120.431 184.686 213.849 518.965 4.75639e+06 87490.7 0.040366
84000000 116.646 188.944 210.048 515.638 4.62937e+06 86228.1 0.0403154
84100000 127.523 172.869 219.294 519.686 4.8343e+06 87919.1 0.0402502
84200000 127.079 169.536 222.603 519.218 4.79586e+06 87571.8 0.0401937
84300000 127.413 165.64 230.714 523.767 4.86914e+06 88716.1 0.0401534
84400000 119.641 176.116 216.757 512.515 4.56723e+06 85178.3 0.0401053
84500000 118.559 167.367 225.394 511.32 4.47247e+06 84289 0.0400786
84600000 110.79 178.558 228.127 517.476 4.51293e+06 85790.8 0.0400741
84700000 121.147 182.128 228.842 532.118 5.04926e+06 91466.6 0.0400379
84800000 105.472 175.988 228.482 509.942 4.24103e+06 82870.2 0.040052
84900000 110.776 162.647 231.242 504.665 4.16638e+06 81244.3 0.0400624
85000000 119.233 161.228 219.77 500.232 4.2248e+06 80860.8 0.0400297
85100000 110.727 167.503 227.813 506.042 4.22525e+06 81931.2 0.0400301
85200000 119.463 164.826 237.503 521.792 4.67657e+06 87210.1 0.0400265
85300000 115.08 168.669 221.695 505.444 4.3032e+06 82316.2 0.0400033
85400000 120.174 184.271 248.641 553.085 5.50603e+06 97841.8 0.0400052
85500000 125.126 182.926 245.342 553.394 5.61558e+06 98466.9 0.0399862
85600000 122.119 179.415 236.294 537.828 5.17722e+06 93160.9 0.0399621
85700000 121.635 165.534 249.402 536.571 5.02165e+06 91755.4 0.0399773
85800000 117.571 168.426 260.797 546.795 5.16432e+06 94389.3 0.040029
85900000 123.786 164.983 250.507 539.276 5.11599e+06 92761.1 0.0400409
86000000 133.088 160.875 270.41 564.374 5.78965e+06 100901 0.0400815
86100000 139.148 165.183 249.632 553.963 5.73776e+06 98955.7 0.0400512
86200000 125.417 169.113 260.123 554.652 5.51709e+06 97823.4 0.0400756
86300000 115.635 173.847 247.293 536.775 4.97127e+06 91689.5 0.0400954
86400000 128.027 166.541 249.105 543.673 5.31135e+06 94700.1 0.0400905
86500000 121.45 168.325 254.994 544.769 5.21287e+06 94334.1 0.0401149
86600000 110.528 170.456 253.578 534.561 4.77742e+06 90091.2 0.040167
86700000 110.755 168.874 267.751 547.38 5.0079e+06 93574.4 0.0402556
86800000 104.51 181.184 258.886 544.58 4.90214e+06 92897.6 0.040332
86900000 110.952 177.911 272.525 561.387 5.37949e+06 98461.5 0.0404224
87000000 109.231 188.379 257.846 555.456 5.30565e+06 97314.5 0.0404749
87100000 110.411 172.881 244.092 527.384 4.65923e+06 88237.4 0.0405024
87200000 106.578 170.325 241.217 518.12 4.37877e+06 84946.5 0.0405371
87300000 103.722 172.823 235.99 512.535 4.23025e+06 83187.4 0.0405684
87400000 100.951 170.907 232.97 504.829 4.01951e+06 80588.3 0.040603
87500000 99.5489 187.65 242.228 529.427 4.5249e+06 88247.9 0.0406553
87600000 102.962 166.479 247.785 517.226 4.24729e+06 83904.6 0.040717
87700000 93.4495 171.274 251.359 516.083 4.02312e+06 82546.1 0.0408149
87800000 93.4367 179.644 262.044 535.125 4.39851e+06 88344.6 0.0409345
87900000 110.364 164.614 272.639 547.618 4.95318e+06 93137.5 0.0410359
88000000 101.301 175.503 266.529 543.333 4.73851e+06 91554.9 0.0411398
88100000 103.069 162.797 257.845 523.711 4.32646e+06 85331.4 0.0412258
88200000 109.643 166.786 256.062 532.49 4.68256e+06 89069.6 0.0412826
88300000 106.149 163.246 240.074 509.469 4.1601e+06 82003.2 0.0413172
88400000 111.132 183.07 217.023 511.224 4.41529e+06 84193.2 0.0412926
88500000 125.78 175.623 209.155 510.558 4.6202e+06 85129.8 0.0412261
88600000 122.714 166.206 228.339 517.258 4.65713e+06 86367.2 0.0411949
88700000 129.244 165.808 234.785 529.836 5.03135e+06 90703.2 0.0411594
88800000 127.139 160.013 255.399 542.551 5.19582e+06 93682.4 0.0411738
88900000 108.326 159.252 267.821 535.399 4.62021e+06 88914 0.0412708
89000000 112.128 169.807 272.621 554.556 5.19073e+06 95901.5 0.0413558
89100000 106.489 171.372 264.553 542.415 4.82791e+06 91758.4 0.0414362
89200000 103.494 157.5 265.663 526.657 4.33041e+06 85636.9 0.0415423
89300000 106.535 168.585 269.072 544.192 4.83258e+06 91987.3 0.0416353
89400000 103.071 157.542 275.267 535.88 4.46979e+06 87976.1 0.0417679
89500000 100.176 157.167 283.936 541.28 4.47042e+06 88813.7 0.0419355
89600000 101.396 160.86 291.614 553.87 4.75639e+06 92788.2 0.0421169
89700000 93.5539 153.982 282.363 529.899 4.06761e+06 84300.6 0.0423038
89800000 105.749 159.966 283.039 548.755 4.78797e+06 92124.2 0.0424432
89900000 96.7819 164.884 273.633 535.299 4.36657e+06 87558.2 0.0425785
90000000 103.409 172.516 288.547 564.471 5.14757e+06 97456.8 0.0427246
90100000 108.935 154.975 292.364 556.275 4.93579e+06 94040.5 0.0428864
90200000 107.613 153.457 280.487 541.556 4.63193e+06 89740.4 0.0430177
90300000 101.683 163.009 287.73 552.422 4.76921e+06 92735.2 0.0431753
90400000 98.7022 157.09 288.244 544.036 4.46925e+06 89235.5 0.0433512
90500000 109.562 144.22 316.723 570.505 5.00455e+06 96179.6 0.0436095
90600000 113.581 145.712 303.303 562.596 5.01969e+06 95194.3 0.0438026
90700000 118.587 152.867 280.117 551.572 5.078e+06 94167.3 0.043897
90800000 133.357 161.719 244.031 539.107 5.26287e+06 93574.2 0.0438651
90900000 128.99 159.96 231.911 520.862 4.78511e+06 87644.3 0.0438257
91000000 131.327 150.684 226.297 508.308 4.47817e+06 83607.2 0.0437837
91100000 136.453 162.399 212.992 511.844 4.71988e+06 85813.1 0.0437068
91200000 126.64 170.627 209.233 506.5 4.52115e+06 83806.2 0.0436394
91300000 144.043 175.341 205.125 524.51 5.18079e+06 90770.5 0.0435379
91400000 128.84 184.057 229.792 542.688 5.44923e+06 95614.8 0.0434811
91500000 134.513 173.269 224.97 532.753 5.24338e+06 92548.9 0.0434136
91600000 114.925 194.211 232.216 541.351 5.18297e+06 94105.7 0.0433919
91700000 98.873 192.177 223.946 514.996 4.25523e+06 84180.6 0.0434047
91800000 105.241 187.037 220.655 512.933 4.34336e+06 84176.5 0.0433955
91900000 100.776 189.712 204.131 494.62 3.90268e+06 78416.3 0.0433823
92000000 110.092 192.255 217.546 519.893 4.60453e+06 86940.3 0.0433579
92100000 117.516 183.688 209.45 510.654 4.52126e+06 84673.6 0.0433088
92200000 114.602 194.575 200.639 509.816 4.474e+06 84331.7 0.0432621
92300000 122.442 171.623 198.52 492.584 4.17165e+06 79391.4 0.0431975
92400000 145.04 173.472 213.312 531.823 5.36698e+06 93102.4 0.0431046
92500000 144.263 163.864 199.75 507.877 4.72199e+06 85187.8 0.0430115
92600000 131.25 168.02 208.009 507.279 4.58716e+06 84303.6 0.0429408
92700000 122.688 185.062 202.993 510.743 4.60892e+06 85175.8 0.0428786
92800000 133.213 184.276 204.72 522.209 5.02545e+06 89544.2 0.042798
92900000 133.516 198.687 204.325 536.528 5.42032e+06 94405.4 0.0427172
93000000 137.63 189.858 220.711 548.199 5.76721e+06 98410.4 0.0426379
93100000 133.913 197.316 221.484 552.712 5.85227e+06 99784.7 0.0425658
93200000 148.818 190.36 214.429 553.607 6.07456e+06 101059 0.0424642
93300000 137.915 176.824 217.16 531.899 5.2958e+06 92735.3 0.0423882
93400000 124.143 186.796 205.472 516.41 4.76476e+06 87078.4 0.0423274
93500000 126.935 192.991 204.348 524.273 5.00596e+06 89873.4 0.0422613
93600000 129.432 179.527 213.819 522.779 4.96843e+06 89298 0.0421979
93700000 138.554 186.865 207.318 532.737 5.36765e+06 93356.1 0.0421131
93800000 129.299 186.682 221.133 537.113 5.33765e+06 94011.4 0.0420548
93900000 110.5 185.681 236.776 532.958 4.85813e+06 90646.6 0.0420564
94000000 123.964 188.679 236.242 548.886 5.52558e+06 97249 0.0420243
94100000 119.407 202.348 209.729 531.485 5.06745e+06 91643.4 0.0419804
94200000 128.629 177.218 208.801 514.648 4.7597e+06 86656.6 0.0419173
94300000 121.213 190.823 199.121 511.158 4.60573e+06 85263.4 0.041862
94400000 122.081 188.302 207.284 517.666 4.76505e+06 87325.3 0.0418094
94500000 113.538 166.903 228.425 508.866 4.32861e+06 83009.5 0.0418003
94600000 120.326 181.301 231.874 533.5 5.05837e+06 91754.5 0.0417748
94700000 116.955 185.67 260.243 562.869 5.65121e+06 100471 0.0417965
94800000 113.589 192.355 241.468 547.412 5.27594e+06 95725.2 0.0417961
94900000 118.29 173.464 239.977 531.731 4.92412e+06 90533.5 0.0417894
95000000 117.074 171.619 245.482 534.175 4.93227e+06 90961.3 0.0417947
95100000 131.68 179.776 234.477 545.934 5.55078e+06 96702.4 0.04175
95200000 127.288 168.286 247.124 542.698 5.29359e+06 94464.3 0.0417385
95300000 117.456 163.958 238.768 520.183 4.59818e+06 86450.8 0.041738
95400000 121.622 165.019 246.527 533.168 4.94778e+06 90734.7 0.0417399
95500000 123.858 164.466 231.947 520.271 4.72486e+06 87246.3 0.0417169
95600000 118.842 172.251 246.834 537.927 5.05287e+06 92322.4 0.0417201
95700000 123.021 185.5 246.786 555.307 5.63176e+06 98959.1 0.0417067
95800000 118.976 181.986 248.66 549.622 5.38398e+06 96489.2 0.0417069
95900000 109.135 164.125 260.083 533.344 4.65857e+06 88982.3 0.0417614
96000000 112.579 159.765 284.533 556.877 5.11768e+06 95477.2 0.0418648
96100000 124.074 152.798 266.784 543.655 5.05773e+06 92823 0.0419101
96200000 124.849 146.339 263.886 535.075 4.8213e+06 89833.3 0.0419562
96300000 116.175 151.685 291.628 559.488 5.13909e+06 95737.7 0.0420773
96400000 115.15 152.806 277.222 545.177 4.87787e+06 91878.7 0.0421637
96500000 120.86 156.912 285.234 563.007 5.40931e+06 98194.6 0.0422494
96600000 118.845 146.047 269.996 534.888 4.68631e+06 88876.8 0.0423194
96700000 121.31 162.678 254.035 538.023 5.01325e+06 91877.4 0.0423344
96800000 119.426 157.877 274.444 551.747 5.17455e+06 94958.9 0.0423971
96900000 120.379 148.607 263.746 532.732 4.7182e+06 88833.2 0.0424466
97000000 111.394 167.922 267.941 547.257 5.01196e+06 93545.6 0.0425041
97100000 117.693 147.696 266.96 532.35 4.64053e+06 88231.3 0.0425663
97200000 119.311 148.265 260.102 527.678 4.6011e+06 87286.6 0.0426104
97300000 115.754 165.507 246.346 527.608 4.71953e+06 88445.8 0.0426213
97400000 106.137 185.561 264.815 556.512 5.21548e+06 96940.6 0.0426739
97500000 105.355 194.601 254.028 553.983 5.20811e+06 96699.2 0.0427081
